query_id,node_id,source_fresh_id,source_version_id,source_version_number,source_relative_class_path,github_repo,snapshot_commit,snapshot_ref,snapshot_resolution,snapshot_exact_release_claim,java_path,java_mapping_status,java_candidate_count,source_resolvable,high_confidence_mapping
Q6K00470,Q6K00470_N01,FMOD0068,gmojFcs2,2.0.0.9,de/blutmondgilde/cloudsettings/api/pojo/OptionsResponse.class,https://github.com/Blutmond-Team/CloudSettings-Mod,9cda8ec1dc9f69d803dfdbb854b93e073bb75069,,DATE_HEURISTIC,False,,NO_BASENAME_MATCH,0,False,False
Q6K00470,Q6K00470_N02,FMOD0061,xDUfCCkw,1.1.0+1.21.9-1.21.11,nl/devpieter/narratless/statics/KeyBindings.class,https://github.com/DevPieter/Narratless,47b9cf2feb7cc6a34e29fbfd309f1d186cd7f755,,DATE_HEURISTIC,False,src/main/java/nl/devpieter/narratless/statics/KeyBindings.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00470,Q6K00470_N03,FMOD0068,gmojFcs2,2.0.0.9,de/blutmondgilde/cloudsettings/api/pojo/ServerIdRequest.class,https://github.com/Blutmond-Team/CloudSettings-Mod,9cda8ec1dc9f69d803dfdbb854b93e073bb75069,,DATE_HEURISTIC,False,,NO_BASENAME_MATCH,0,False,False
Q6K00470,Q6K00470_N05,FMOD0060,AjOoL4Yc,1.0.0,trnewupgrades/client/events/StackToolTipHandler.class,https://github.com/Xurceo/TechReborn-New-Upgrades,f225bcbb113da2dd83606650c077b2f249253a25,v1.0.0,EXACT_NORMALIZED_TAG,True,src/client/java/trnewupgrades/client/events/StackToolTipHandler.java,EXACT_PACKAGE_SUFFIX,1,True,True
Q6K00470,Q6K00470_N07,FMOD0060,AjOoL4Yc,1.0.0,trnewupgrades/item/UpgradeItem.class,https://github.com/Xurceo/TechReborn-New-Upgrades,f225bcbb113da2dd83606650c077b2f249253a25,v1.0.0,EXACT_NORMALIZED_TAG,True,src/main/java/trnewupgrades/item/UpgradeItem.java,EXACT_PACKAGE_SUFFIX,1,True,True
Q6K00471,Q6K00471_N02,FMOD0054,NQ8mzQw2,1.1.1,com/example/playerhighlighter/PlayerHighlighterConfig.class,https://github.com/lyuwenhan/minecraft-java-edition-mods,1c3849808276422567d8d445b93f5a00fa47ce1c,,DATE_HEURISTIC,False,player-highlighter/src/main/java/com/example/playerhighlighter/PlayerHighlighterConfig.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00471,Q6K00471_N03,FMOD0025,tC2QcACf,1.0.6,imyarchez/offclient/OffClient.class,,,,NO_GITHUB_REPOSITORY,False,,NO_BASENAME_MATCH,0,False,False
Q6K00471,Q6K00471_N04,FMOD0025,tC2QcACf,1.0.6,imyarchez/offclient/module/modules/TargetInfoModule.class,,,,NO_GITHUB_REPOSITORY,False,,NO_BASENAME_MATCH,0,False,False
Q6K00471,Q6K00471_N06,FMOD0054,NQ8mzQw2,1.1.1,com/example/playerhighlighter/PlayerHighlighterMod.class,https://github.com/lyuwenhan/minecraft-java-edition-mods,1c3849808276422567d8d445b93f5a00fa47ce1c,,DATE_HEURISTIC,False,player-highlighter/src/main/java/com/example/playerhighlighter/PlayerHighlighterMod.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00471,Q6K00471_N07,FMOD0099,cOTJKyN0,1.9.1+1.19,dev/sapphic/couplings/mixin/ServerPlayerMixin.class,https://github.com/ChloeDawn/Couplings,f9d06856955b3d63469085f02e9d29b24ebab72d,1.9.1+1.19,EXACT_NORMALIZED_TAG,True,src/main/java/dev/sapphic/couplings/mixin/ServerPlayerMixin.java,EXACT_PACKAGE_SUFFIX,1,True,True
Q6K00472,Q6K00472_N01,FMOD0022,vRadvyPG,26.07.01-1.21.9-fabric,com/axperty/storagedelight/block/entity/BookshelfDoorBlockEntity.class,https://github.com/axperty/storagedelight,6367312e101068439e01426a0e787da8d4d401a5,,DATE_HEURISTIC,False,src/main/java/com/axperty/storagedelight/block/entity/BookshelfDoorBlockEntity.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00472,Q6K00472_N02,FMOD0035,JlTOmyMX,2.11,dev/hexnowloading/dungeonnowloading/entity/misc/SpecialItemEntity.class,https://github.com/hexnowloading/DungeonNowLoading,,,REPOSITORY_ERROR,False,,NO_BASENAME_MATCH,0,False,False
Q6K00472,Q6K00472_N03,FMOD0009,hfQeMHwy,1.1.0-1.21.1,violetshiver/toolremix/client/ToolRemixClientDataGenerator.class,https://github.com/violetshiver/tool-remix,ff013bf0f58215098f5cd1929210218206da915f,,DATE_HEURISTIC,False,src/client/java/violetshiver/toolremix/client/ToolRemixClientDataGenerator.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00472,Q6K00472_N04,FMOD0035,JlTOmyMX,2.11,dev/hexnowloading/dungeonnowloading/registry/DNLEntityTypes.class,https://github.com/hexnowloading/DungeonNowLoading,,,REPOSITORY_ERROR,False,,NO_BASENAME_MATCH,0,False,False
Q6K00472,Q6K00472_N05,FMOD0009,hfQeMHwy,1.1.0-1.21.1,violetshiver/toolremix/item/ModItems.class,https://github.com/violetshiver/tool-remix,ff013bf0f58215098f5cd1929210218206da915f,,DATE_HEURISTIC,False,src/main/java/violetshiver/toolremix/item/ModItems.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00473,Q6K00473_N01,FMOD0079,EgoQu3dI,2.1.1+mc1.20.2,io/ix0rai/bodacious_berries/block/entity/JuicerRecipe$Util.class,https://github.com/ix0rai/bodacious_berries,b44c7b0800fa0f98a4b81f58dbaca09176bdf85b,,DATE_HEURISTIC,False,src/main/java/io/ix0rai/bodacious_berries/block/entity/JuicerRecipe.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00473,Q6K00473_N03,FMOD0094,qYA1sbDb,4.0.5,com/mrbysco/justenoughprofessions/jei/ProfessionEntry.class,https://github.com/Mrbysco/JustEnoughProfessions,49a557435db9a366cff15aaa7a96d5f32dbd87f4,,DATE_HEURISTIC,False,common/src/main/java/com/mrbysco/justenoughprofessions/jei/ProfessionEntry.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00473,Q6K00473_N04,FMOD0086,VxmUBIb6,1.1.11+26.1,io/github/zhengzhengyiyi/gui/NbtEditorScreen.class,https://github.com/zhengzhengyiyi/config-editor,8fd93ec5d19f02a3ca2d7c1cc375af7262e40fef,,DATE_HEURISTIC,False,src/client/java/io/github/zhengzhengyiyi/gui/NbtEditorScreen.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00473,Q6K00473_N05,FMOD0094,qYA1sbDb,4.0.5,com/mrbysco/justenoughprofessions/jei/ProfessionWrapper.class,https://github.com/Mrbysco/JustEnoughProfessions,49a557435db9a366cff15aaa7a96d5f32dbd87f4,,DATE_HEURISTIC,False,common/src/main/java/com/mrbysco/justenoughprofessions/jei/ProfessionWrapper.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00473,Q6K00473_N07,FMOD0086,VxmUBIb6,1.1.11+26.1,io/github/zhengzhengyiyi/ConfigEditorClient.class,https://github.com/zhengzhengyiyi/config-editor,8fd93ec5d19f02a3ca2d7c1cc375af7262e40fef,,DATE_HEURISTIC,False,src/client/java/io/github/zhengzhengyiyi/ConfigEditorClient.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00474,Q6K00474_N01,FMOD0062,deTBUfYG,2.2.2,de/chatwheel/chat/history/ChatHistoryManager$HistoryMessage.class,,,,NO_GITHUB_REPOSITORY,False,,NO_BASENAME_MATCH,0,False,False
Q6K00474,Q6K00474_N03,FMOD0099,cOTJKyN0,1.9.1+1.19,dev/sapphic/couplings/impl/FenceGateBlockCoupling.class,https://github.com/ChloeDawn/Couplings,f9d06856955b3d63469085f02e9d29b24ebab72d,1.9.1+1.19,EXACT_NORMALIZED_TAG,True,src/main/java/dev/sapphic/couplings/impl/FenceGateBlockCoupling.java,EXACT_PACKAGE_SUFFIX,1,True,True
Q6K00474,Q6K00474_N04,FMOD0062,deTBUfYG,2.2.2,de/chatwheel/chat/window/ChatWindow$Tab.class,,,,NO_GITHUB_REPOSITORY,False,,NO_BASENAME_MATCH,0,False,False
Q6K00474,Q6K00474_N05,FMOD0086,VxmUBIb6,1.1.11+26.1,io/github/zhengzhengyiyi/hud/BlockOverlayHudElement.class,https://github.com/zhengzhengyiyi/config-editor,8fd93ec5d19f02a3ca2d7c1cc375af7262e40fef,,DATE_HEURISTIC,False,src/client/java/io/github/zhengzhengyiyi/hud/BlockOverlayHudElement.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00474,Q6K00474_N07,FMOD0099,cOTJKyN0,1.9.1+1.19,dev/sapphic/couplings/mixin/DoorBlockMixin.class,https://github.com/ChloeDawn/Couplings,f9d06856955b3d63469085f02e9d29b24ebab72d,1.9.1+1.19,EXACT_NORMALIZED_TAG,True,src/main/java/dev/sapphic/couplings/mixin/DoorBlockMixin.java,EXACT_PACKAGE_SUFFIX,1,True,True
Q6K00475,Q6K00475_N01,FMOD0025,SNCj2VQL,1.0.7,imyarchez/offclient/gui/OffClientScreen.class,,,,NO_GITHUB_REPOSITORY,False,,NO_BASENAME_MATCH,0,False,False
Q6K00475,Q6K00475_N02,FMOD0025,SNCj2VQL,1.0.7,imyarchez/offclient/module/modules/GearTooltipModule.class,,,,NO_GITHUB_REPOSITORY,False,,NO_BASENAME_MATCH,0,False,False
Q6K00475,Q6K00475_N03,FMOD0068,Gvx8aW98,2.0.0.10,de/blutmondgilde/cloudsettings/IPlatformHandler.class,https://github.com/Blutmond-Team/CloudSettings-Mod,4eb328b2d298ee567c7be4691862b5ecfd2a6c87,,DATE_HEURISTIC,False,,NO_BASENAME_MATCH,0,False,False
Q6K00475,Q6K00475_N04,FMOD0077,n4xzuN3I,3.102.6+26.1.2,dev/terminalmc/chatnotify/mixin/ChatComponentMixin.class,https://github.com/TerminalMC/ChatNotify,284b12dfeaee83e71c305d231edd74fb4e06d5f5,,DATE_HEURISTIC,False,common/src/main/java/dev/terminalmc/chatnotify/mixin/ChatComponentMixin.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00475,Q6K00475_N05,FMOD0068,Gvx8aW98,2.0.0.10,de/blutmondgilde/cloudsettings/fabric/CloudSettingsFabric.class,https://github.com/Blutmond-Team/CloudSettings-Mod,4eb328b2d298ee567c7be4691862b5ecfd2a6c87,,DATE_HEURISTIC,False,,NO_BASENAME_MATCH,0,False,False
Q6K00476,Q6K00476_N01,FMOD0040,oCv5DYNG,3.0.2-fabric+1.20.1,io/github/thatpreston/mermod/mixin/HumanoidModelMixin.class,https://github.com/ThatPreston/Mermod,a6f53ebaa3aaf4b321d72b43d85d591ce5257d22,,DATE_HEURISTIC,False,common/src/main/java/io/github/thatpreston/mermod/mixin/HumanoidModelMixin.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00476,Q6K00476_N02,FMOD0009,hfQeMHwy,1.1.0-1.21.1,violetshiver/toolremix/ToolRemix.class,https://github.com/violetshiver/tool-remix,ff013bf0f58215098f5cd1929210218206da915f,,DATE_HEURISTIC,False,src/main/java/violetshiver/toolremix/ToolRemix.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00476,Q6K00476_N05,FMOD0016,vV2etbcV,2.0.0-beta3,net/player005/vegandelightfabric/fabric/VeganDelightFabric.class,https://github.com/SayWhatSayMon/VeganDelight,8cbbf7ba3b44ad3e903a4307795ef5a9af2c0ba3,v2.0.0-beta3,EXACT_NORMALIZED_TAG,True,fabric/src/main/java/net/player005/vegandelightfabric/fabric/VeganDelightFabric.java,EXACT_PACKAGE_SUFFIX,1,True,True
Q6K00476,Q6K00476_N06,FMOD0040,oCv5DYNG,3.0.2-fabric+1.20.1,io/github/thatpreston/mermod/client/render/TailRenderLayer.class,https://github.com/ThatPreston/Mermod,a6f53ebaa3aaf4b321d72b43d85d591ce5257d22,,DATE_HEURISTIC,False,common/src/main/java/io/github/thatpreston/mermod/client/render/TailRenderLayer.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00476,Q6K00476_N07,FMOD0016,vV2etbcV,2.0.0-beta3,net/player005/vegandelightfabric/fabric/VeganDelightFabric$VeganDelightFabricPlatform.class,https://github.com/SayWhatSayMon/VeganDelight,8cbbf7ba3b44ad3e903a4307795ef5a9af2c0ba3,v2.0.0-beta3,EXACT_NORMALIZED_TAG,True,fabric/src/main/java/net/player005/vegandelightfabric/fabric/VeganDelightFabric.java,EXACT_PACKAGE_SUFFIX,1,True,True
Q6K00477,Q6K00477_N01,FMOD0070,bRPyzlie,0.5.5.h,com/robocraft999/creategoggles/data/ApplyModifierRecipe$Serializer.class,https://github.com/Robocraft999/CreateGoggles,54b145457d51abf1655c70db3bb6d15d2c5a6900,,DATE_HEURISTIC,False,common/src/main/java/com/robocraft999/creategoggles/data/ApplyModifierRecipe.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00477,Q6K00477_N04,FMOD0079,IBOfRJPO,2.1.2+mc1.21,com/electronwill/nightconfig/core/utils/FakeCommentedConfig$FakeCommentedEntry.class,https://github.com/ix0rai/bodacious_berries,ac6df26c19abad3e303c6915a4982a297b26afa3,,DATE_HEURISTIC,False,,NO_BASENAME_MATCH,0,False,False
Q6K00477,Q6K00477_N05,FMOD0079,IBOfRJPO,2.1.2+mc1.21,com/electronwill/nightconfig/toml/TableWriter.class,https://github.com/ix0rai/bodacious_berries,ac6df26c19abad3e303c6915a4982a297b26afa3,,DATE_HEURISTIC,False,,NO_BASENAME_MATCH,0,False,False
Q6K00477,Q6K00477_N06,FMOD0025,tC2QcACf,1.0.6,imyarchez/offclient/OffClient.class,,,,NO_GITHUB_REPOSITORY,False,,NO_BASENAME_MATCH,0,False,False
Q6K00477,Q6K00477_N07,FMOD0070,bRPyzlie,0.5.5.h,com/robocraft999/creategoggles/registry/CGItemModifiers.class,https://github.com/Robocraft999/CreateGoggles,54b145457d51abf1655c70db3bb6d15d2c5a6900,,DATE_HEURISTIC,False,common/src/main/java/com/robocraft999/creategoggles/registry/CGItemModifiers.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00478,Q6K00478_N01,FMOD0099,cOTJKyN0,1.9.1+1.19,dev/sapphic/couplings/mixin/ServerPlayerMixin.class,https://github.com/ChloeDawn/Couplings,f9d06856955b3d63469085f02e9d29b24ebab72d,1.9.1+1.19,EXACT_NORMALIZED_TAG,True,src/main/java/dev/sapphic/couplings/mixin/ServerPlayerMixin.java,EXACT_PACKAGE_SUFFIX,1,True,True
Q6K00478,Q6K00478_N03,FMOD0007,3eU1mije,1.5.4-fabric,net/pitan76/uncraftingtable/CraftingRecipeUtil.class,https://github.com/Pitan76/uncraftingtable,2e345f27b4f4cd10a2ef084b06310f1812627b2b,,DATE_HEURISTIC,False,common/src/main/java/net/pitan76/uncraftingtable/CraftingRecipeUtil.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00478,Q6K00478_N04,FMOD0007,3eU1mije,1.5.4-fabric,net/pitan76/uncraftingtable/BookSlot.class,https://github.com/Pitan76/uncraftingtable,2e345f27b4f4cd10a2ef084b06310f1812627b2b,,DATE_HEURISTIC,False,common/src/main/java/net/pitan76/uncraftingtable/BookSlot.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00478,Q6K00478_N06,FMOD0025,tC2QcACf,1.0.6,imyarchez/offclient/module/modules/HealthHeartsModule.class,,,,NO_GITHUB_REPOSITORY,False,,NO_BASENAME_MATCH,0,False,False
Q6K00478,Q6K00478_N07,FMOD0025,tC2QcACf,1.0.6,imyarchez/offclient/module/modules/GearTooltipModule.class,,,,NO_GITHUB_REPOSITORY,False,,NO_BASENAME_MATCH,0,False,False
Q6K00479,Q6K00479_N01,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,online/slavok/frames/Config.class,https://github.com/iSlavok/Simple-Frames,c8580979c4859c89ade167392c6bc7ab69f22e99,,DATE_HEURISTIC,False,,NO_BASENAME_MATCH,0,False,False
Q6K00479,Q6K00479_N02,FMOD0090,mSdG9nSG,0.1.2,ca/bungo/sneakyqol/settings/keybindings/SimpleCommandKeybinds.class,https://github.com/nbarudi/SneakyQoL,640c3845f8d5ce34c6edf0610e04ac917a3e29dd,,DATE_HEURISTIC,False,src/client/java/ca/bungo/sneakyqol/settings/keybindings/SimpleCommandKeybinds.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00479,Q6K00479_N04,FMOD0022,vRadvyPG,26.07.01-1.21.9-fabric,com/axperty/storagedelight/block/entity/DrawerDoorBlockEntity.class,https://github.com/axperty/storagedelight,6367312e101068439e01426a0e787da8d4d401a5,,DATE_HEURISTIC,False,src/main/java/com/axperty/storagedelight/block/entity/DrawerDoorBlockEntity.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00479,Q6K00479_N05,FMOD0022,vRadvyPG,26.07.01-1.21.9-fabric,com/axperty/storagedelight/block/entity/DrawerDoorBlockEntity$1.class,https://github.com/axperty/storagedelight,6367312e101068439e01426a0e787da8d4d401a5,,DATE_HEURISTIC,False,src/main/java/com/axperty/storagedelight/block/entity/DrawerDoorBlockEntity.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00479,Q6K00479_N06,FMOD0090,mSdG9nSG,0.1.2,ca/bungo/sneakyqol/settings/KeybindHandling.class,https://github.com/nbarudi/SneakyQoL,640c3845f8d5ce34c6edf0610e04ac917a3e29dd,,DATE_HEURISTIC,False,src/client/java/ca/bungo/sneakyqol/settings/KeybindHandling.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00480,Q6K00480_N01,FMOD0099,cOTJKyN0,1.9.1+1.19,dev/sapphic/couplings/impl/DoorBlockCoupling.class,https://github.com/ChloeDawn/Couplings,f9d06856955b3d63469085f02e9d29b24ebab72d,1.9.1+1.19,EXACT_NORMALIZED_TAG,True,src/main/java/dev/sapphic/couplings/impl/DoorBlockCoupling.java,EXACT_PACKAGE_SUFFIX,1,True,True
Q6K00480,Q6K00480_N02,FMOD0005,T1v8YBHE,0.6.3,net/Realism/gui/TrainSettingsGui$11.class,https://github.com/stacode123/CreateRealism,4ac288ca26e7178ed2636b17c7875770bb8d2d94,,DATE_HEURISTIC,False,common/src/main/java/net/Realism/gui/TrainSettingsGui.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00480,Q6K00480_N03,FMOD0005,T1v8YBHE,0.6.3,net/Realism/gui/TrainSettingsGui$6.class,https://github.com/stacode123/CreateRealism,4ac288ca26e7178ed2636b17c7875770bb8d2d94,,DATE_HEURISTIC,False,common/src/main/java/net/Realism/gui/TrainSettingsGui.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00480,Q6K00480_N04,FMOD0046,6Pmao7Jm,2.3.1,dragomordor/simpletms/ui/MoveCaseScreen.class,https://github.com/Dragomordor/SimpleTMs,a685532e27c51f043ce2118b4306e576a84adfe6,2.3.1,EXACT_NORMALIZED_TAG,True,,NO_BASENAME_MATCH,0,False,False
Q6K00480,Q6K00480_N06,FMOD0046,6Pmao7Jm,2.3.1,dragomordor/simpletms/ui/MoveCaseMenu.class,https://github.com/Dragomordor/SimpleTMs,a685532e27c51f043ce2118b4306e576a84adfe6,2.3.1,EXACT_NORMALIZED_TAG,True,,NO_BASENAME_MATCH,0,False,False
Q6K00481,Q6K00481_N03,FMOD0070,tOvw9ccm,0.5.6,com/robocraft999/creategoggles/data/ApplyModifierRecipe$Serializer.class,https://github.com/Robocraft999/CreateGoggles,4b0c0a21098afc9538bb710fa4531309058e8e5e,,DATE_HEURISTIC,False,common/src/main/java/com/robocraft999/creategoggles/data/ApplyModifierRecipe.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00481,Q6K00481_N04,FMOD0070,tOvw9ccm,0.5.6,com/robocraft999/creategoggles/fabric/ClientEvents.class,https://github.com/Robocraft999/CreateGoggles,4b0c0a21098afc9538bb710fa4531309058e8e5e,,DATE_HEURISTIC,False,fabric/src/main/java/com/robocraft999/creategoggles/fabric/ClientEvents.java,EXACT_PACKAGE_SUFFIX,2,True,False
Q6K00481,Q6K00481_N05,FMOD0070,tOvw9ccm,0.5.6,com/robocraft999/creategoggles/item/goggle/GoggleArmorLayer.class,https://github.com/Robocraft999/CreateGoggles,4b0c0a21098afc9538bb710fa4531309058e8e5e,,DATE_HEURISTIC,False,common/src/main/java/com/robocraft999/creategoggles/item/goggle/GoggleArmorLayer.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00481,Q6K00481_N06,FMOD0070,tOvw9ccm,0.5.6,com/robocraft999/creategoggles/CreateGoggles.class,https://github.com/Robocraft999/CreateGoggles,4b0c0a21098afc9538bb710fa4531309058e8e5e,,DATE_HEURISTIC,False,common/src/main/java/com/robocraft999/creategoggles/CreateGoggles.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00481,Q6K00481_N07,FMOD0070,tOvw9ccm,0.5.6,com/robocraft999/creategoggles/registry/CGItemModifiers.class,https://github.com/Robocraft999/CreateGoggles,4b0c0a21098afc9538bb710fa4531309058e8e5e,,DATE_HEURISTIC,False,common/src/main/java/com/robocraft999/creategoggles/registry/CGItemModifiers.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00482,Q6K00482_N01,FMOD0009,hfQeMHwy,1.1.0-1.21.1,violetshiver/toolremix/client/ToolRemixClientDataGenerator.class,https://github.com/violetshiver/tool-remix,ff013bf0f58215098f5cd1929210218206da915f,,DATE_HEURISTIC,False,src/client/java/violetshiver/toolremix/client/ToolRemixClientDataGenerator.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00482,Q6K00482_N03,FMOD0009,hfQeMHwy,1.1.0-1.21.1,violetshiver/toolremix/SmithingTemplateItems.class,https://github.com/violetshiver/tool-remix,ff013bf0f58215098f5cd1929210218206da915f,,DATE_HEURISTIC,False,src/main/java/violetshiver/toolremix/item/SmithingTemplateItems.java,UNIQUE_BASENAME,1,True,False
Q6K00482,Q6K00482_N05,FMOD0009,hfQeMHwy,1.1.0-1.21.1,violetshiver/toolremix/client/datagen/ModModelGenerator.class,https://github.com/violetshiver/tool-remix,ff013bf0f58215098f5cd1929210218206da915f,,DATE_HEURISTIC,False,src/client/java/violetshiver/toolremix/client/datagen/ModModelGenerator.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00482,Q6K00482_N06,FMOD0009,hfQeMHwy,1.1.0-1.21.1,violetshiver/toolremix/item/ModCreativeModeTabs.class,https://github.com/violetshiver/tool-remix,ff013bf0f58215098f5cd1929210218206da915f,,DATE_HEURISTIC,False,src/main/java/violetshiver/toolremix/creativemodetab/ModCreativeModeTabs.java,UNIQUE_BASENAME,1,True,False
Q6K00482,Q6K00482_N07,FMOD0009,hfQeMHwy,1.1.0-1.21.1,violetshiver/toolremix/item/ModItems.class,https://github.com/violetshiver/tool-remix,ff013bf0f58215098f5cd1929210218206da915f,,DATE_HEURISTIC,False,src/main/java/violetshiver/toolremix/item/ModItems.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00483,Q6K00483_N01,FMOD0007,LXliTCS0,1.5.3-fabric,net/pitan76/uncraftingtable/UncraftingScreenHandler.class,https://github.com/Pitan76/uncraftingtable,bd882813bed0bab6435316c6dedd2b4d97358102,,DATE_HEURISTIC,False,common/src/main/java/net/pitan76/uncraftingtable/UncraftingScreenHandler.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00483,Q6K00483_N03,FMOD0007,LXliTCS0,1.5.3-fabric,net/pitan76/uncraftingtable/UncraftingInventory.class,https://github.com/Pitan76/uncraftingtable,bd882813bed0bab6435316c6dedd2b4d97358102,,DATE_HEURISTIC,False,common/src/main/java/net/pitan76/uncraftingtable/UncraftingInventory.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00483,Q6K00483_N04,FMOD0007,LXliTCS0,1.5.3-fabric,net/pitan76/uncraftingtable/OutSlot.class,https://github.com/Pitan76/uncraftingtable,bd882813bed0bab6435316c6dedd2b4d97358102,,DATE_HEURISTIC,False,common/src/main/java/net/pitan76/uncraftingtable/OutSlot.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00483,Q6K00483_N06,FMOD0007,LXliTCS0,1.5.3-fabric,net/pitan76/uncraftingtable/CraftingRecipeUtil.class,https://github.com/Pitan76/uncraftingtable,bd882813bed0bab6435316c6dedd2b4d97358102,,DATE_HEURISTIC,False,common/src/main/java/net/pitan76/uncraftingtable/CraftingRecipeUtil.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00483,Q6K00483_N07,FMOD0007,LXliTCS0,1.5.3-fabric,net/pitan76/uncraftingtable/InsertSlot.class,https://github.com/Pitan76/uncraftingtable,bd882813bed0bab6435316c6dedd2b4d97358102,,DATE_HEURISTIC,False,common/src/main/java/net/pitan76/uncraftingtable/InsertSlot.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00484,Q6K00484_N01,FMOD0028,yq6ELvb5,3.6.4-1.19.2-Fabric,com/skniro/growableores/block/init/GrowableOreCaneBlock.class,https://github.com/skniro/Agree-Super_Apple,f346a77f26a4f18e37905357970dc60d10ba0736,,DATE_HEURISTIC,False,,NO_BASENAME_MATCH,0,False,False
Q6K00484,Q6K00484_N02,FMOD0028,yq6ELvb5,3.6.4-1.19.2-Fabric,com/skniro/growableores/ModContent.class,https://github.com/skniro/Agree-Super_Apple,f346a77f26a4f18e37905357970dc60d10ba0736,,DATE_HEURISTIC,False,,AMBIGUOUS_BASENAME,3,False,False
Q6K00484,Q6K00484_N04,FMOD0028,yq6ELvb5,3.6.4-1.19.2-Fabric,com/skniro/growableores/block/GrowableMapleOresBlocks.class,https://github.com/skniro/Agree-Super_Apple,f346a77f26a4f18e37905357970dc60d10ba0736,,DATE_HEURISTIC,False,,NO_BASENAME_MATCH,0,False,False
Q6K00484,Q6K00484_N05,FMOD0028,yq6ELvb5,3.6.4-1.19.2-Fabric,com/skniro/growableores/block/GrowableModernIndustrializationOresBlocks.class,https://github.com/skniro/Agree-Super_Apple,f346a77f26a4f18e37905357970dc60d10ba0736,,DATE_HEURISTIC,False,,NO_BASENAME_MATCH,0,False,False
Q6K00484,Q6K00484_N06,FMOD0028,yq6ELvb5,3.6.4-1.19.2-Fabric,com/skniro/growableores/block/GrowableElectroDynamicsOresBlocks.class,https://github.com/skniro/Agree-Super_Apple,f346a77f26a4f18e37905357970dc60d10ba0736,,DATE_HEURISTIC,False,,NO_BASENAME_MATCH,0,False,False
Q6K00485,Q6K00485_N01,FMOD0054,mTr3ZiqZ,1.1.2,com/example/playerhighlighter/GetDirections$ScreenResult.class,https://github.com/lyuwenhan/minecraft-java-edition-mods,f75b5efabe672f0f059f51daa772f38a0f9be2ec,,DATE_HEURISTIC,False,player-highlighter/src/main/java/com/example/playerhighlighter/GetDirections.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00485,Q6K00485_N02,FMOD0054,mTr3ZiqZ,1.1.2,com/example/playerhighlighter/client/HudIconRenderer.class,https://github.com/lyuwenhan/minecraft-java-edition-mods,f75b5efabe672f0f059f51daa772f38a0f9be2ec,,DATE_HEURISTIC,False,player-highlighter/src/main/java/com/example/playerhighlighter/client/HudIconRenderer.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00485,Q6K00485_N04,FMOD0054,mTr3ZiqZ,1.1.2,com/example/playerhighlighter/PlayerHighlighterConfig.class,https://github.com/lyuwenhan/minecraft-java-edition-mods,f75b5efabe672f0f059f51daa772f38a0f9be2ec,,DATE_HEURISTIC,False,player-highlighter/src/main/java/com/example/playerhighlighter/PlayerHighlighterConfig.java,EXACT_PACKAGE_SUFFIX,1,True,False
