query_id,node_a,node_b
Q6K00116,Q6K00116_N06,Q6K00116_N07
Q6K00117,Q6K00117_N01,Q6K00117_N02
Q6K00117,Q6K00117_N02,Q6K00117_N04
Q6K00117,Q6K00117_N02,Q6K00117_N05
Q6K00117,Q6K00117_N02,Q6K00117_N06
Q6K00117,Q6K00117_N04,Q6K00117_N05
Q6K00118,Q6K00118_N01,Q6K00118_N02
Q6K00118,Q6K00118_N01,Q6K00118_N03
Q6K00118,Q6K00118_N03,Q6K00118_N07
Q6K00118,Q6K00118_N04,Q6K00118_N07
Q6K00119,Q6K00119_N01,Q6K00119_N04
Q6K00119,Q6K00119_N03,Q6K00119_N04
Q6K00119,Q6K00119_N04,Q6K00119_N07
Q6K00119,Q6K00119_N05,Q6K00119_N07
Q6K00120,Q6K00120_N01,Q6K00120_N05
Q6K00120,Q6K00120_N01,Q6K00120_N07
Q6K00120,Q6K00120_N04,Q6K00120_N05
Q6K00120,Q6K00120_N05,Q6K00120_N06
Q6K00121,Q6K00121_N01,Q6K00121_N06
Q6K00121,Q6K00121_N04,Q6K00121_N06
Q6K00121,Q6K00121_N05,Q6K00121_N06
Q6K00121,Q6K00121_N06,Q6K00121_N07
Q6K00122,Q6K00122_N02,Q6K00122_N05
Q6K00122,Q6K00122_N04,Q6K00122_N05
Q6K00122,Q6K00122_N05,Q6K00122_N06
Q6K00122,Q6K00122_N05,Q6K00122_N07
Q6K00123,Q6K00123_N02,Q6K00123_N04
Q6K00123,Q6K00123_N02,Q6K00123_N06
Q6K00123,Q6K00123_N02,Q6K00123_N07
Q6K00123,Q6K00123_N05,Q6K00123_N07
Q6K00124,Q6K00124_N01,Q6K00124_N06
Q6K00124,Q6K00124_N03,Q6K00124_N05
Q6K00124,Q6K00124_N03,Q6K00124_N06
Q6K00124,Q6K00124_N06,Q6K00124_N07
Q6K00125,Q6K00125_N01,Q6K00125_N04
Q6K00125,Q6K00125_N03,Q6K00125_N04
Q6K00125,Q6K00125_N04,Q6K00125_N07
Q6K00125,Q6K00125_N05,Q6K00125_N07
Q6K00126,Q6K00126_N01,Q6K00126_N02
Q6K00126,Q6K00126_N02,Q6K00126_N03
Q6K00126,Q6K00126_N02,Q6K00126_N06
Q6K00126,Q6K00126_N03,Q6K00126_N07
Q6K00127,Q6K00127_N01,Q6K00127_N02
Q6K00127,Q6K00127_N02,Q6K00127_N04
Q6K00127,Q6K00127_N02,Q6K00127_N06
Q6K00127,Q6K00127_N06,Q6K00127_N07
Q6K00128,Q6K00128_N02,Q6K00128_N04
Q6K00128,Q6K00128_N03,Q6K00128_N04
Q6K00128,Q6K00128_N03,Q6K00128_N07
Q6K00128,Q6K00128_N05,Q6K00128_N07
Q6K00129,Q6K00129_N01,Q6K00129_N02
Q6K00129,Q6K00129_N02,Q6K00129_N03
Q6K00129,Q6K00129_N03,Q6K00129_N04
Q6K00129,Q6K00129_N03,Q6K00129_N07
Q6K00130,Q6K00130_N02,Q6K00130_N07
Q6K00130,Q6K00130_N03,Q6K00130_N05
Q6K00130,Q6K00130_N03,Q6K00130_N07
Q6K00130,Q6K00130_N06,Q6K00130_N07
Q6K00131,Q6K00131_N02,Q6K00131_N07
Q6K00131,Q6K00131_N03,Q6K00131_N04
Q6K00131,Q6K00131_N04,Q6K00131_N05
Q6K00131,Q6K00131_N05,Q6K00131_N07
Q6K00132,Q6K00132_N01,Q6K00132_N07
Q6K00132,Q6K00132_N02,Q6K00132_N06
Q6K00132,Q6K00132_N02,Q6K00132_N07
Q6K00132,Q6K00132_N04,Q6K00132_N06
Q6K00133,Q6K00133_N01,Q6K00133_N07
Q6K00133,Q6K00133_N03,Q6K00133_N07
Q6K00133,Q6K00133_N05,Q6K00133_N06
Q6K00133,Q6K00133_N05,Q6K00133_N07
Q6K00134,Q6K00134_N01,Q6K00134_N07
Q6K00134,Q6K00134_N03,Q6K00134_N07
Q6K00134,Q6K00134_N05,Q6K00134_N07
Q6K00134,Q6K00134_N06,Q6K00134_N07
Q6K00135,Q6K00135_N02,Q6K00135_N03
Q6K00135,Q6K00135_N02,Q6K00135_N05
Q6K00135,Q6K00135_N05,Q6K00135_N06
Q6K00135,Q6K00135_N05,Q6K00135_N07
Q6K00136,Q6K00136_N01,Q6K00136_N04
Q6K00136,Q6K00136_N04,Q6K00136_N06
Q6K00136,Q6K00136_N04,Q6K00136_N07
Q6K00136,Q6K00136_N05,Q6K00136_N07
Q6K00137,Q6K00137_N02,Q6K00137_N03
Q6K00137,Q6K00137_N03,Q6K00137_N05
Q6K00137,Q6K00137_N03,Q6K00137_N06
Q6K00137,Q6K00137_N06,Q6K00137_N07
Q6K00138,Q6K00138_N01,Q6K00138_N03
Q6K00138,Q6K00138_N01,Q6K00138_N05
Q6K00138,Q6K00138_N01,Q6K00138_N07
Q6K00138,Q6K00138_N05,Q6K00138_N06
Q6K00139,Q6K00139_N01,Q6K00139_N03
Q6K00139,Q6K00139_N01,Q6K00139_N05
Q6K00139,Q6K00139_N01,Q6K00139_N06
Q6K00139,Q6K00139_N06,Q6K00139_N07
Q6K00140,Q6K00140_N02,Q6K00140_N05
Q6K00140,Q6K00140_N04,Q6K00140_N06
Q6K00140,Q6K00140_N05,Q6K00140_N06
Q6K00140,Q6K00140_N06,Q6K00140_N07
Q6K00141,Q6K00141_N01,Q6K00141_N06
Q6K00141,Q6K00141_N01,Q6K00141_N07
Q6K00141,Q6K00141_N02,Q6K00141_N05
Q6K00141,Q6K00141_N02,Q6K00141_N06
Q6K00142,Q6K00142_N01,Q6K00142_N07
Q6K00142,Q6K00142_N04,Q6K00142_N05
Q6K00142,Q6K00142_N05,Q6K00142_N07
Q6K00142,Q6K00142_N06,Q6K00142_N07
Q6K00143,Q6K00143_N01,Q6K00143_N07
Q6K00143,Q6K00143_N02,Q6K00143_N03
Q6K00143,Q6K00143_N03,Q6K00143_N07
Q6K00143,Q6K00143_N04,Q6K00143_N07
Q6K00144,Q6K00144_N02,Q6K00144_N07
Q6K00144,Q6K00144_N03,Q6K00144_N06
Q6K00144,Q6K00144_N04,Q6K00144_N06
Q6K00144,Q6K00144_N04,Q6K00144_N07
Q6K00145,Q6K00145_N01,Q6K00145_N05
Q6K00145,Q6K00145_N02,Q6K00145_N04
Q6K00145,Q6K00145_N02,Q6K00145_N07
Q6K00145,Q6K00145_N04,Q6K00145_N05
Q6K00146,Q6K00146_N01,Q6K00146_N03
Q6K00146,Q6K00146_N02,Q6K00146_N03
Q6K00146,Q6K00146_N03,Q6K00146_N06
Q6K00146,Q6K00146_N03,Q6K00146_N07
Q6K00147,Q6K00147_N01,Q6K00147_N05
Q6K00147,Q6K00147_N03,Q6K00147_N05
Q6K00147,Q6K00147_N04,Q6K00147_N05
Q6K00147,Q6K00147_N04,Q6K00147_N07
Q6K00148,Q6K00148_N01,Q6K00148_N06
Q6K00148,Q6K00148_N02,Q6K00148_N06
Q6K00148,Q6K00148_N03,Q6K00148_N06
Q6K00148,Q6K00148_N06,Q6K00148_N07
Q6K00149,Q6K00149_N01,Q6K00149_N05
Q6K00149,Q6K00149_N04,Q6K00149_N05
Q6K00149,Q6K00149_N04,Q6K00149_N06
Q6K00149,Q6K00149_N04,Q6K00149_N07
Q6K00150,Q6K00150_N02,Q6K00150_N05
Q6K00150,Q6K00150_N03,Q6K00150_N05
Q6K00150,Q6K00150_N04,Q6K00150_N05
Q6K00150,Q6K00150_N05,Q6K00150_N07
Q6K00151,Q6K00151_N01,Q6K00151_N07
Q6K00151,Q6K00151_N02,Q6K00151_N03
Q6K00151,Q6K00151_N02,Q6K00151_N05
Q6K00151,Q6K00151_N02,Q6K00151_N07
Q6K00152,Q6K00152_N01,Q6K00152_N04
Q6K00152,Q6K00152_N02,Q6K00152_N04
Q6K00152,Q6K00152_N04,Q6K00152_N05
Q6K00152,Q6K00152_N04,Q6K00152_N07
Q6K00153,Q6K00153_N02,Q6K00153_N04
Q6K00153,Q6K00153_N02,Q6K00153_N05
Q6K00153,Q6K00153_N02,Q6K00153_N07
Q6K00153,Q6K00153_N05,Q6K00153_N06
Q6K00154,Q6K00154_N02,Q6K00154_N06
Q6K00154,Q6K00154_N03,Q6K00154_N06
Q6K00154,Q6K00154_N05,Q6K00154_N06
Q6K00154,Q6K00154_N06,Q6K00154_N07
Q6K00155,Q6K00155_N01,Q6K00155_N02
Q6K00155,Q6K00155_N01,Q6K00155_N05
Q6K00155,Q6K00155_N02,Q6K00155_N04
Q6K00155,Q6K00155_N04,Q6K00155_N06
Q6K00156,Q6K00156_N02,Q6K00156_N04
Q6K00156,Q6K00156_N03,Q6K00156_N04
Q6K00156,Q6K00156_N04,Q6K00156_N06
Q6K00156,Q6K00156_N04,Q6K00156_N07
Q6K00157,Q6K00157_N01,Q6K00157_N04
Q6K00157,Q6K00157_N01,Q6K00157_N07
Q6K00157,Q6K00157_N02,Q6K00157_N03
Q6K00157,Q6K00157_N02,Q6K00157_N07
Q6K00158,Q6K00158_N01,Q6K00158_N03
Q6K00158,Q6K00158_N01,Q6K00158_N05
Q6K00158,Q6K00158_N03,Q6K00158_N04
Q6K00158,Q6K00158_N05,Q6K00158_N07
Q6K00159,Q6K00159_N02,Q6K00159_N07
Q6K00159,Q6K00159_N03,Q6K00159_N05
Q6K00159,Q6K00159_N04,Q6K00159_N05
Q6K00159,Q6K00159_N05,Q6K00159_N07
Q6K00160,Q6K00160_N01,Q6K00160_N03
Q6K00160,Q6K00160_N03,Q6K00160_N06
Q6K00160,Q6K00160_N03,Q6K00160_N07
Q6K00160,Q6K00160_N04,Q6K00160_N06
Q6K00161,Q6K00161_N01,Q6K00161_N04
Q6K00161,Q6K00161_N01,Q6K00161_N06
Q6K00161,Q6K00161_N03,Q6K00161_N05
Q6K00161,Q6K00161_N04,Q6K00161_N05
Q6K00162,Q6K00162_N01,Q6K00162_N04
Q6K00162,Q6K00162_N02,Q6K00162_N04
Q6K00162,Q6K00162_N04,Q6K00162_N06
Q6K00162,Q6K00162_N04,Q6K00162_N07
Q6K00163,Q6K00163_N02,Q6K00163_N05
Q6K00163,Q6K00163_N02,Q6K00163_N07
Q6K00163,Q6K00163_N03,Q6K00163_N05
Q6K00163,Q6K00163_N04,Q6K00163_N07
Q6K00164,Q6K00164_N01,Q6K00164_N02
Q6K00164,Q6K00164_N02,Q6K00164_N03
Q6K00164,Q6K00164_N02,Q6K00164_N04
Q6K00164,Q6K00164_N02,Q6K00164_N06
Q6K00165,Q6K00165_N01,Q6K00165_N02
Q6K00165,Q6K00165_N01,Q6K00165_N05
Q6K00165,Q6K00165_N03,Q6K00165_N05
Q6K00165,Q6K00165_N05,Q6K00165_N06
Q6K00166,Q6K00166_N02,Q6K00166_N06
Q6K00166,Q6K00166_N03,Q6K00166_N05
Q6K00166,Q6K00166_N03,Q6K00166_N06
Q6K00166,Q6K00166_N03,Q6K00166_N07
Q6K00167,Q6K00167_N02,Q6K00167_N04
Q6K00167,Q6K00167_N02,Q6K00167_N05
Q6K00167,Q6K00167_N03,Q6K00167_N04
Q6K00167,Q6K00167_N04,Q6K00167_N07
Q6K00168,Q6K00168_N01,Q6K00168_N02
Q6K00168,Q6K00168_N02,Q6K00168_N03
Q6K00168,Q6K00168_N02,Q6K00168_N05
Q6K00168,Q6K00168_N02,Q6K00168_N06
Q6K00169,Q6K00169_N01,Q6K00169_N05
Q6K00169,Q6K00169_N01,Q6K00169_N06
Q6K00169,Q6K00169_N02,Q6K00169_N06
Q6K00169,Q6K00169_N04,Q6K00169_N05
Q6K00170,Q6K00170_N01,Q6K00170_N02
Q6K00170,Q6K00170_N01,Q6K00170_N04
Q6K00170,Q6K00170_N04,Q6K00170_N06
Q6K00170,Q6K00170_N04,Q6K00170_N07
Q6K00171,Q6K00171_N03,Q6K00171_N06
Q6K00171,Q6K00171_N04,Q6K00171_N06
Q6K00171,Q6K00171_N05,Q6K00171_N06
Q6K00171,Q6K00171_N06,Q6K00171_N07
Q6K00172,Q6K00172_N01,Q6K00172_N02
Q6K00172,Q6K00172_N02,Q6K00172_N03
Q6K00172,Q6K00172_N02,Q6K00172_N05
Q6K00172,Q6K00172_N05,Q6K00172_N07
Q6K00173,Q6K00173_N01,Q6K00173_N03
Q6K00173,Q6K00173_N01,Q6K00173_N04
Q6K00173,Q6K00173_N01,Q6K00173_N05
Q6K00173,Q6K00173_N01,Q6K00173_N07
Q6K00174,Q6K00174_N01,Q6K00174_N05
Q6K00174,Q6K00174_N04,Q6K00174_N07
Q6K00174,Q6K00174_N05,Q6K00174_N07
Q6K00174,Q6K00174_N06,Q6K00174_N07
Q6K00175,Q6K00175_N01,Q6K00175_N06
Q6K00175,Q6K00175_N03,Q6K00175_N06
Q6K00175,Q6K00175_N04,Q6K00175_N06
Q6K00175,Q6K00175_N06,Q6K00175_N07
Q6K00176,Q6K00176_N01,Q6K00176_N02
Q6K00176,Q6K00176_N02,Q6K00176_N03
Q6K00176,Q6K00176_N02,Q6K00176_N04
Q6K00176,Q6K00176_N04,Q6K00176_N05
Q6K00177,Q6K00177_N01,Q6K00177_N02
Q6K00177,Q6K00177_N02,Q6K00177_N03
Q6K00177,Q6K00177_N02,Q6K00177_N05
Q6K00177,Q6K00177_N05,Q6K00177_N07
Q6K00178,Q6K00178_N02,Q6K00178_N04
Q6K00178,Q6K00178_N03,Q6K00178_N07
Q6K00178,Q6K00178_N04,Q6K00178_N07
Q6K00178,Q6K00178_N05,Q6K00178_N07
Q6K00179,Q6K00179_N01,Q6K00179_N05
Q6K00179,Q6K00179_N02,Q6K00179_N05
Q6K00179,Q6K00179_N04,Q6K00179_N05
Q6K00179,Q6K00179_N05,Q6K00179_N06
Q6K00180,Q6K00180_N01,Q6K00180_N02
Q6K00180,Q6K00180_N02,Q6K00180_N03
Q6K00180,Q6K00180_N02,Q6K00180_N04
Q6K00180,Q6K00180_N02,Q6K00180_N07
Q6K00181,Q6K00181_N01,Q6K00181_N02
Q6K00181,Q6K00181_N02,Q6K00181_N05
Q6K00181,Q6K00181_N04,Q6K00181_N06
Q6K00181,Q6K00181_N05,Q6K00181_N06
Q6K00182,Q6K00182_N01,Q6K00182_N05
Q6K00182,Q6K00182_N02,Q6K00182_N05
Q6K00182,Q6K00182_N04,Q6K00182_N05
Q6K00182,Q6K00182_N05,Q6K00182_N07
Q6K00183,Q6K00183_N01,Q6K00183_N05
Q6K00183,Q6K00183_N03,Q6K00183_N05
Q6K00183,Q6K00183_N03,Q6K00183_N06
Q6K00183,Q6K00183_N05,Q6K00183_N06
Q6K00183,Q6K00183_N05,Q6K00183_N07
Q6K00183,Q6K00183_N06,Q6K00183_N07
Q6K00184,Q6K00184_N02,Q6K00184_N07
Q6K00184,Q6K00184_N03,Q6K00184_N04
Q6K00184,Q6K00184_N03,Q6K00184_N06
Q6K00184,Q6K00184_N04,Q6K00184_N07
Q6K00185,Q6K00185_N01,Q6K00185_N04
Q6K00185,Q6K00185_N01,Q6K00185_N06
Q6K00185,Q6K00185_N03,Q6K00185_N06
Q6K00185,Q6K00185_N06,Q6K00185_N07
Q6K00186,Q6K00186_N01,Q6K00186_N04
Q6K00186,Q6K00186_N01,Q6K00186_N07
Q6K00186,Q6K00186_N02,Q6K00186_N04
Q6K00186,Q6K00186_N06,Q6K00186_N07
Q6K00187,Q6K00187_N02,Q6K00187_N04
Q6K00187,Q6K00187_N02,Q6K00187_N05
Q6K00187,Q6K00187_N02,Q6K00187_N06
Q6K00187,Q6K00187_N03,Q6K00187_N06
Q6K00187,Q6K00187_N05,Q6K00187_N06
Q6K00188,Q6K00188_N01,Q6K00188_N02
Q6K00188,Q6K00188_N01,Q6K00188_N04
Q6K00188,Q6K00188_N01,Q6K00188_N06
Q6K00188,Q6K00188_N01,Q6K00188_N07
Q6K00189,Q6K00189_N01,Q6K00189_N05
Q6K00189,Q6K00189_N02,Q6K00189_N05
Q6K00189,Q6K00189_N04,Q6K00189_N05
Q6K00189,Q6K00189_N05,Q6K00189_N07
Q6K00190,Q6K00190_N01,Q6K00190_N04
Q6K00190,Q6K00190_N01,Q6K00190_N07
Q6K00190,Q6K00190_N02,Q6K00190_N07
Q6K00190,Q6K00190_N04,Q6K00190_N06
Q6K00190,Q6K00190_N04,Q6K00190_N07
Q6K00190,Q6K00190_N06,Q6K00190_N07
Q6K00191,Q6K00191_N01,Q6K00191_N05
Q6K00191,Q6K00191_N03,Q6K00191_N06
Q6K00191,Q6K00191_N04,Q6K00191_N06
Q6K00191,Q6K00191_N05,Q6K00191_N06
Q6K00192,Q6K00192_N01,Q6K00192_N05
Q6K00192,Q6K00192_N03,Q6K00192_N05
Q6K00192,Q6K00192_N04,Q6K00192_N05
Q6K00192,Q6K00192_N05,Q6K00192_N07
Q6K00193,Q6K00193_N01,Q6K00193_N03
Q6K00193,Q6K00193_N03,Q6K00193_N05
Q6K00193,Q6K00193_N03,Q6K00193_N06
Q6K00193,Q6K00193_N06,Q6K00193_N07
Q6K00194,Q6K00194_N01,Q6K00194_N02
Q6K00194,Q6K00194_N02,Q6K00194_N05
Q6K00194,Q6K00194_N02,Q6K00194_N06
Q6K00194,Q6K00194_N02,Q6K00194_N07
Q6K00194,Q6K00194_N05,Q6K00194_N07
Q6K00195,Q6K00195_N01,Q6K00195_N04
Q6K00195,Q6K00195_N02,Q6K00195_N04
Q6K00195,Q6K00195_N02,Q6K00195_N05
Q6K00195,Q6K00195_N02,Q6K00195_N07
Q6K00195,Q6K00195_N04,Q6K00195_N05
Q6K00196,Q6K00196_N01,Q6K00196_N04
Q6K00196,Q6K00196_N02,Q6K00196_N04
Q6K00196,Q6K00196_N03,Q6K00196_N04
Q6K00196,Q6K00196_N04,Q6K00196_N05
Q6K00197,Q6K00197_N01,Q6K00197_N06
Q6K00197,Q6K00197_N04,Q6K00197_N06
Q6K00197,Q6K00197_N05,Q6K00197_N06
Q6K00197,Q6K00197_N06,Q6K00197_N07
Q6K00198,Q6K00198_N02,Q6K00198_N06
Q6K00198,Q6K00198_N03,Q6K00198_N05
Q6K00198,Q6K00198_N03,Q6K00198_N06
Q6K00198,Q6K00198_N03,Q6K00198_N07
Q6K00198,Q6K00198_N05,Q6K00198_N06
Q6K00199,Q6K00199_N01,Q6K00199_N02
Q6K00199,Q6K00199_N01,Q6K00199_N05
Q6K00199,Q6K00199_N01,Q6K00199_N07
Q6K00199,Q6K00199_N02,Q6K00199_N03
Q6K00199,Q6K00199_N02,Q6K00199_N07
Q6K00199,Q6K00199_N03,Q6K00199_N05
Q6K00199,Q6K00199_N03,Q6K00199_N07
Q6K00199,Q6K00199_N05,Q6K00199_N07
Q6K00200,Q6K00200_N01,Q6K00200_N04
Q6K00200,Q6K00200_N02,Q6K00200_N04
Q6K00200,Q6K00200_N02,Q6K00200_N05
Q6K00200,Q6K00200_N02,Q6K00200_N06
Q6K00200,Q6K00200_N04,Q6K00200_N06
Q6K00201,Q6K00201_N01,Q6K00201_N02
Q6K00201,Q6K00201_N01,Q6K00201_N03
Q6K00201,Q6K00201_N01,Q6K00201_N04
Q6K00201,Q6K00201_N02,Q6K00201_N04
Q6K00201,Q6K00201_N02,Q6K00201_N06
Q6K00202,Q6K00202_N01,Q6K00202_N07
Q6K00202,Q6K00202_N04,Q6K00202_N07
Q6K00202,Q6K00202_N05,Q6K00202_N07
Q6K00202,Q6K00202_N06,Q6K00202_N07
Q6K00203,Q6K00203_N01,Q6K00203_N05
Q6K00203,Q6K00203_N01,Q6K00203_N06
Q6K00203,Q6K00203_N02,Q6K00203_N06
Q6K00203,Q6K00203_N04,Q6K00203_N06
Q6K00203,Q6K00203_N05,Q6K00203_N06
Q6K00204,Q6K00204_N01,Q6K00204_N04
Q6K00204,Q6K00204_N01,Q6K00204_N07
Q6K00204,Q6K00204_N02,Q6K00204_N04
Q6K00204,Q6K00204_N02,Q6K00204_N07
Q6K00204,Q6K00204_N03,Q6K00204_N04
Q6K00204,Q6K00204_N04,Q6K00204_N07
Q6K00205,Q6K00205_N01,Q6K00205_N03
Q6K00205,Q6K00205_N01,Q6K00205_N04
Q6K00205,Q6K00205_N03,Q6K00205_N05
Q6K00205,Q6K00205_N04,Q6K00205_N06
Q6K00206,Q6K00206_N01,Q6K00206_N06
Q6K00206,Q6K00206_N02,Q6K00206_N03
Q6K00206,Q6K00206_N02,Q6K00206_N06
Q6K00206,Q6K00206_N03,Q6K00206_N06
Q6K00206,Q6K00206_N06,Q6K00206_N07
Q6K00207,Q6K00207_N01,Q6K00207_N03
Q6K00207,Q6K00207_N02,Q6K00207_N06
Q6K00207,Q6K00207_N03,Q6K00207_N04
Q6K00207,Q6K00207_N04,Q6K00207_N06
Q6K00208,Q6K00208_N01,Q6K00208_N03
Q6K00208,Q6K00208_N01,Q6K00208_N05
Q6K00208,Q6K00208_N02,Q6K00208_N03
Q6K00208,Q6K00208_N02,Q6K00208_N07
Q6K00208,Q6K00208_N03,Q6K00208_N07
Q6K00209,Q6K00209_N01,Q6K00209_N05
Q6K00209,Q6K00209_N02,Q6K00209_N05
Q6K00209,Q6K00209_N04,Q6K00209_N05
Q6K00209,Q6K00209_N05,Q6K00209_N06
Q6K00210,Q6K00210_N01,Q6K00210_N02
Q6K00210,Q6K00210_N02,Q6K00210_N06
Q6K00210,Q6K00210_N02,Q6K00210_N07
Q6K00210,Q6K00210_N05,Q6K00210_N06
Q6K00211,Q6K00211_N01,Q6K00211_N03
Q6K00211,Q6K00211_N01,Q6K00211_N04
Q6K00211,Q6K00211_N01,Q6K00211_N05
Q6K00211,Q6K00211_N01,Q6K00211_N07
Q6K00211,Q6K00211_N03,Q6K00211_N05
Q6K00211,Q6K00211_N04,Q6K00211_N05
Q6K00212,Q6K00212_N02,Q6K00212_N05
Q6K00212,Q6K00212_N02,Q6K00212_N06
Q6K00212,Q6K00212_N02,Q6K00212_N07
Q6K00212,Q6K00212_N04,Q6K00212_N06
Q6K00212,Q6K00212_N06,Q6K00212_N07
Q6K00213,Q6K00213_N01,Q6K00213_N02
Q6K00213,Q6K00213_N02,Q6K00213_N03
Q6K00213,Q6K00213_N02,Q6K00213_N04
Q6K00213,Q6K00213_N02,Q6K00213_N06
Q6K00214,Q6K00214_N02,Q6K00214_N03
Q6K00214,Q6K00214_N02,Q6K00214_N04
Q6K00214,Q6K00214_N02,Q6K00214_N06
Q6K00214,Q6K00214_N02,Q6K00214_N07
Q6K00214,Q6K00214_N03,Q6K00214_N07
Q6K00214,Q6K00214_N04,Q6K00214_N07
Q6K00214,Q6K00214_N06,Q6K00214_N07
Q6K00215,Q6K00215_N01,Q6K00215_N04
Q6K00215,Q6K00215_N02,Q6K00215_N04
Q6K00215,Q6K00215_N03,Q6K00215_N04
Q6K00215,Q6K00215_N04,Q6K00215_N05
Q6K00216,Q6K00216_N01,Q6K00216_N02
Q6K00216,Q6K00216_N01,Q6K00216_N03
Q6K00216,Q6K00216_N02,Q6K00216_N03
Q6K00216,Q6K00216_N02,Q6K00216_N04
Q6K00216,Q6K00216_N02,Q6K00216_N06
Q6K00216,Q6K00216_N03,Q6K00216_N04
Q6K00217,Q6K00217_N01,Q6K00217_N03
Q6K00217,Q6K00217_N01,Q6K00217_N04
Q6K00217,Q6K00217_N01,Q6K00217_N06
Q6K00217,Q6K00217_N03,Q6K00217_N06
Q6K00217,Q6K00217_N04,Q6K00217_N06
Q6K00217,Q6K00217_N06,Q6K00217_N07
Q6K00218,Q6K00218_N01,Q6K00218_N05
Q6K00218,Q6K00218_N01,Q6K00218_N06
Q6K00218,Q6K00218_N02,Q6K00218_N06
Q6K00218,Q6K00218_N03,Q6K00218_N05
Q6K00218,Q6K00218_N03,Q6K00218_N06
Q6K00219,Q6K00219_N01,Q6K00219_N04
Q6K00219,Q6K00219_N01,Q6K00219_N06
Q6K00219,Q6K00219_N01,Q6K00219_N07
Q6K00219,Q6K00219_N02,Q6K00219_N07
Q6K00219,Q6K00219_N04,Q6K00219_N06
Q6K00219,Q6K00219_N04,Q6K00219_N07
Q6K00220,Q6K00220_N02,Q6K00220_N03
Q6K00220,Q6K00220_N03,Q6K00220_N05
Q6K00220,Q6K00220_N04,Q6K00220_N05
Q6K00220,Q6K00220_N04,Q6K00220_N06
Q6K00220,Q6K00220_N05,Q6K00220_N06
Q6K00221,Q6K00221_N01,Q6K00221_N03
Q6K00221,Q6K00221_N01,Q6K00221_N04
Q6K00221,Q6K00221_N01,Q6K00221_N06
Q6K00221,Q6K00221_N02,Q6K00221_N06
Q6K00222,Q6K00222_N01,Q6K00222_N03
Q6K00222,Q6K00222_N01,Q6K00222_N04
Q6K00222,Q6K00222_N01,Q6K00222_N06
Q6K00222,Q6K00222_N02,Q6K00222_N04
Q6K00222,Q6K00222_N03,Q6K00222_N04
Q6K00223,Q6K00223_N02,Q6K00223_N05
Q6K00223,Q6K00223_N03,Q6K00223_N05
Q6K00223,Q6K00223_N03,Q6K00223_N06
Q6K00223,Q6K00223_N04,Q6K00223_N05
Q6K00224,Q6K00224_N02,Q6K00224_N07
Q6K00224,Q6K00224_N04,Q6K00224_N06
Q6K00224,Q6K00224_N04,Q6K00224_N07
Q6K00224,Q6K00224_N05,Q6K00224_N07
Q6K00224,Q6K00224_N06,Q6K00224_N07
Q6K00225,Q6K00225_N02,Q6K00225_N04
Q6K00225,Q6K00225_N04,Q6K00225_N07
Q6K00225,Q6K00225_N05,Q6K00225_N06
Q6K00225,Q6K00225_N05,Q6K00225_N07
Q6K00225,Q6K00225_N06,Q6K00225_N07
Q6K00226,Q6K00226_N01,Q6K00226_N03
Q6K00226,Q6K00226_N01,Q6K00226_N04
Q6K00226,Q6K00226_N02,Q6K00226_N06
Q6K00226,Q6K00226_N03,Q6K00226_N04
Q6K00226,Q6K00226_N04,Q6K00226_N06
Q6K00227,Q6K00227_N01,Q6K00227_N05
Q6K00227,Q6K00227_N01,Q6K00227_N07
Q6K00227,Q6K00227_N03,Q6K00227_N07
Q6K00227,Q6K00227_N04,Q6K00227_N07
Q6K00228,Q6K00228_N01,Q6K00228_N06
Q6K00228,Q6K00228_N03,Q6K00228_N06
Q6K00228,Q6K00228_N04,Q6K00228_N06
Q6K00228,Q6K00228_N06,Q6K00228_N07
Q6K00229,Q6K00229_N01,Q6K00229_N05
Q6K00229,Q6K00229_N01,Q6K00229_N06
Q6K00229,Q6K00229_N01,Q6K00229_N07
Q6K00229,Q6K00229_N04,Q6K00229_N07
Q6K00229,Q6K00229_N05,Q6K00229_N07
Q6K00229,Q6K00229_N06,Q6K00229_N07
Q6K00230,Q6K00230_N01,Q6K00230_N02
Q6K00230,Q6K00230_N02,Q6K00230_N04
Q6K00230,Q6K00230_N02,Q6K00230_N05
Q6K00230,Q6K00230_N03,Q6K00230_N04
Q6K00231,Q6K00231_N01,Q6K00231_N02
Q6K00231,Q6K00231_N01,Q6K00231_N03
Q6K00231,Q6K00231_N01,Q6K00231_N04
Q6K00231,Q6K00231_N04,Q6K00231_N05
Q6K00232,Q6K00232_N01,Q6K00232_N03
Q6K00232,Q6K00232_N01,Q6K00232_N07
Q6K00232,Q6K00232_N02,Q6K00232_N03
Q6K00232,Q6K00232_N03,Q6K00232_N04
Q6K00232,Q6K00232_N03,Q6K00232_N07
Q6K00233,Q6K00233_N01,Q6K00233_N02
Q6K00233,Q6K00233_N01,Q6K00233_N03
Q6K00233,Q6K00233_N01,Q6K00233_N04
Q6K00233,Q6K00233_N02,Q6K00233_N06
Q6K00234,Q6K00234_N01,Q6K00234_N05
Q6K00234,Q6K00234_N02,Q6K00234_N05
Q6K00234,Q6K00234_N03,Q6K00234_N05
Q6K00234,Q6K00234_N04,Q6K00234_N05
Q6K00235,Q6K00235_N01,Q6K00235_N03
Q6K00235,Q6K00235_N01,Q6K00235_N04
Q6K00235,Q6K00235_N01,Q6K00235_N05
Q6K00235,Q6K00235_N02,Q6K00235_N05
