query_id,parent_count,method,component_accuracy,parent_precision,parent_recall,parent_f1,parent_set_exact,component_set_exact
Q0152,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0152,3,MEAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0152,3,MEDIAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0152,3,MEAN_RANK,0.0,0.0,0.0,0.0,False,False
Q0153,3,SINGLE_3GRAM,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0153,3,SINGLE_STRUCT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0153,3,SINGLE_CONTEXT,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0153,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0153,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0153,3,MEAN_RANK,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0154,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0154,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0154,3,SINGLE_CONTEXT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0154,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0154,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0154,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0155,3,SINGLE_3GRAM,0.0,0.0,0.0,0.0,False,False
Q0155,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0155,3,SINGLE_CONTEXT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0155,3,MEAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0155,3,MEDIAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0155,3,MEAN_RANK,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0156,3,SINGLE_3GRAM,0.7777777777777778,1.0,1.0,1.0,True,False
Q0156,3,SINGLE_STRUCT,1.0,1.0,1.0,1.0,True,True
Q0156,3,SINGLE_CONTEXT,1.0,1.0,1.0,1.0,True,True
Q0156,3,MEAN_REGRET,1.0,1.0,1.0,1.0,True,True
Q0156,3,MEDIAN_REGRET,1.0,1.0,1.0,1.0,True,True
Q0156,3,MEAN_RANK,1.0,1.0,1.0,1.0,True,True
Q0157,3,SINGLE_3GRAM,0.0,0.0,0.0,0.0,False,False
Q0157,3,SINGLE_STRUCT,0.0,0.0,0.0,0.0,False,False
Q0157,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0157,3,MEAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0157,3,MEDIAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0157,3,MEAN_RANK,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0158,3,SINGLE_3GRAM,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0158,3,SINGLE_STRUCT,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0158,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0158,3,MEAN_REGRET,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0158,3,MEDIAN_REGRET,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0158,3,MEAN_RANK,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0159,3,SINGLE_3GRAM,0.0,0.0,0.0,0.0,False,False
Q0159,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0159,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0159,3,MEAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0159,3,MEDIAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0159,3,MEAN_RANK,0.0,0.0,0.0,0.0,False,False
Q0160,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0160,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0160,3,SINGLE_CONTEXT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0160,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0160,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0160,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0161,3,SINGLE_3GRAM,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0161,3,SINGLE_STRUCT,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0161,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0161,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0161,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0161,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0162,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0162,3,SINGLE_STRUCT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0162,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0162,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0162,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0162,3,MEAN_RANK,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0163,3,SINGLE_3GRAM,0.0,0.0,0.0,0.0,False,False
Q0163,3,SINGLE_STRUCT,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0163,3,SINGLE_CONTEXT,0.0,0.0,0.0,0.0,False,False
Q0163,3,MEAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0163,3,MEDIAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0163,3,MEAN_RANK,0.0,0.0,0.0,0.0,False,False
Q0164,3,SINGLE_3GRAM,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0164,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0164,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0164,3,MEAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0164,3,MEDIAN_REGRET,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0164,3,MEAN_RANK,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0165,3,SINGLE_3GRAM,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0165,3,SINGLE_STRUCT,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0165,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0165,3,MEAN_REGRET,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0165,3,MEDIAN_REGRET,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0165,3,MEAN_RANK,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0166,3,SINGLE_3GRAM,0.0,0.0,0.0,0.0,False,False
Q0166,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0166,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0166,3,MEAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0166,3,MEDIAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0166,3,MEAN_RANK,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0167,3,SINGLE_3GRAM,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0167,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0167,3,SINGLE_CONTEXT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0167,3,MEAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0167,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0167,3,MEAN_RANK,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0168,3,SINGLE_3GRAM,0.0,0.0,0.0,0.0,False,False
Q0168,3,SINGLE_STRUCT,0.0,0.0,0.0,0.0,False,False
Q0168,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0168,3,MEAN_REGRET,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0168,3,MEDIAN_REGRET,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0168,3,MEAN_RANK,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0169,3,SINGLE_3GRAM,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0169,3,SINGLE_STRUCT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0169,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0169,3,MEAN_REGRET,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0169,3,MEDIAN_REGRET,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0169,3,MEAN_RANK,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0170,3,SINGLE_3GRAM,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0170,3,SINGLE_STRUCT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0170,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0170,3,MEAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0170,3,MEDIAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0170,3,MEAN_RANK,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0171,3,SINGLE_3GRAM,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0171,3,SINGLE_STRUCT,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0171,3,SINGLE_CONTEXT,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0171,3,MEAN_REGRET,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0171,3,MEDIAN_REGRET,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0171,3,MEAN_RANK,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0172,3,SINGLE_3GRAM,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0172,3,SINGLE_STRUCT,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0172,3,SINGLE_CONTEXT,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0172,3,MEAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0172,3,MEDIAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0172,3,MEAN_RANK,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0173,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0173,3,SINGLE_STRUCT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0173,3,SINGLE_CONTEXT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0173,3,MEAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0173,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0173,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0174,3,SINGLE_3GRAM,0.0,0.0,0.0,0.0,False,False
Q0174,3,SINGLE_STRUCT,0.0,0.0,0.0,0.0,False,False
Q0174,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0174,3,MEAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0174,3,MEDIAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0174,3,MEAN_RANK,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0175,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0175,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0175,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0175,3,MEAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0175,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0175,3,MEAN_RANK,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0176,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0176,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0176,3,SINGLE_CONTEXT,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0176,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0176,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0176,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0177,3,SINGLE_3GRAM,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,SINGLE_STRUCT,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0177,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,MEAN_REGRET,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0177,3,MEDIAN_REGRET,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,MEAN_RANK,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0178,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0178,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0178,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0178,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0178,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0178,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0179,3,SINGLE_3GRAM,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0179,3,SINGLE_STRUCT,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0179,3,SINGLE_CONTEXT,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0179,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0179,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0179,3,MEAN_RANK,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0180,3,SINGLE_3GRAM,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0180,3,SINGLE_STRUCT,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0180,3,SINGLE_CONTEXT,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0180,3,MEAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0180,3,MEDIAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0180,3,MEAN_RANK,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0181,3,SINGLE_3GRAM,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0181,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0181,3,SINGLE_CONTEXT,0.0,0.0,0.0,0.0,False,False
Q0181,3,MEAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0181,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0181,3,MEAN_RANK,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0182,3,SINGLE_3GRAM,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0182,3,SINGLE_STRUCT,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0182,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0182,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0182,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0182,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0183,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0183,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0183,3,SINGLE_CONTEXT,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0183,3,MEAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0183,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0183,3,MEAN_RANK,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0184,3,SINGLE_3GRAM,0.0,0.0,0.0,0.0,False,False
Q0184,3,SINGLE_STRUCT,0.0,0.0,0.0,0.0,False,False
Q0184,3,SINGLE_CONTEXT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0184,3,MEAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0184,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0184,3,MEAN_RANK,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0185,3,SINGLE_3GRAM,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0185,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0185,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0185,3,MEAN_REGRET,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0185,3,MEDIAN_REGRET,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0185,3,MEAN_RANK,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0186,3,SINGLE_3GRAM,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0186,3,SINGLE_STRUCT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0186,3,SINGLE_CONTEXT,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0186,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0186,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0186,3,MEAN_RANK,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0187,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0187,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0187,3,SINGLE_CONTEXT,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0187,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0187,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0187,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0188,3,SINGLE_3GRAM,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0188,3,SINGLE_STRUCT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0188,3,SINGLE_CONTEXT,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0188,3,MEAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0188,3,MEDIAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0188,3,MEAN_RANK,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0189,3,SINGLE_3GRAM,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0189,3,SINGLE_STRUCT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0189,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0189,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0189,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0189,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0190,3,SINGLE_3GRAM,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0190,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0190,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0190,3,MEAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0190,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0190,3,MEAN_RANK,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0191,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0191,3,SINGLE_STRUCT,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0191,3,SINGLE_CONTEXT,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0191,3,MEAN_REGRET,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0191,3,MEDIAN_REGRET,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0191,3,MEAN_RANK,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0192,3,SINGLE_3GRAM,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0192,3,SINGLE_STRUCT,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0192,3,SINGLE_CONTEXT,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0192,3,MEAN_REGRET,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0192,3,MEDIAN_REGRET,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0192,3,MEAN_RANK,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0193,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0193,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0193,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0193,3,MEAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0193,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0193,3,MEAN_RANK,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0194,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
