concurrency,request_index,query_id,success,client_latency_ms,search_ms,reconstruction_ms,server_total_ms,error
32,41,Q6K00196,True,201.0946,94.6761,1.4185,96.1023,
32,42,Q6K00505,True,201.1544,92.172,0.9407,93.1188,
32,40,Q6K00459,True,203.3864,104.2709,1.1053,105.3837,
32,43,Q6K00245,True,214.1631,96.8683,1.0528,97.9283,
32,45,Q6K00297,True,226.8108,98.5477,1.1874,99.7439,
32,47,Q6K00477,True,216.1542,89.7307,1.1026,90.8401,
32,44,Q6K00181,True,233.8582,109.566,1.1471,110.7303,
32,46,Q6K00401,True,230.6888,99.8511,1.1462,101.0041,
32,48,Q6K00435,True,229.6601,99.0153,1.0781,100.1005,
32,50,Q6K00419,True,228.2908,91.6945,1.0235,92.724,
32,49,Q6K00457,True,233.331,106.0483,1.4001,107.4554,
32,52,Q6K00455,True,219.794,88.1847,1.0841,89.276,
32,51,Q6K00186,True,229.5828,95.9129,1.1608,97.0804,
32,53,Q6K00322,True,232.3223,85.5902,1.25,86.8497,
32,54,Q6K00396,True,234.4837,86.967,1.067,88.0419,
32,56,Q6K00480,True,240.4428,76.7981,1.134,77.9399,
32,55,Q6K00285,True,241.1895,86.7584,1.1105,87.8759,
32,57,Q6K00295,True,247.5116,80.1901,1.2579,81.4558,
32,59,Q6K00232,True,253.658,70.7496,1.2453,72.0034,
32,58,Q6K00342,True,260.3646,81.3568,1.2189,82.5843,
32,60,Q6K00321,True,281.3127,66.4269,1.1754,67.6104,
32,61,Q6K00217,True,269.3247,91.1918,1.0495,92.2511,
32,63,Q6K00525,True,268.967,96.3045,1.0758,97.3882,
32,62,Q6K00313,True,296.8228,112.1198,1.1781,113.3054,
32,64,Q6K00419,True,279.6371,101.2871,1.3736,102.6682,
32,65,Q6K00312,True,266.485,107.9893,1.2248,109.2239,
32,66,Q6K00311,True,267.3256,107.8325,1.095,108.9344,
32,68,Q6K00199,True,258.4718,106.559,1.2313,107.8057,
32,69,Q6K00399,True,240.894,103.2894,1.1963,104.4927,
32,67,Q6K00265,True,268.267,123.6383,1.0467,124.6913,
32,70,Q6K00278,True,255.7156,111.2192,1.092,112.3177,
32,71,Q6K00346,True,262.0276,89.0901,1.0577,90.1544,
32,72,Q6K00480,True,257.5475,89.8092,1.1682,90.9843,
32,73,Q6K00521,True,260.1004,87.336,0.9693,88.3121,
32,74,Q6K00358,True,272.1769,94.9284,1.0996,96.0346,
32,75,Q6K00536,True,264.4358,94.25,1.1304,95.3872,
32,77,Q6K00535,True,244.411,81.304,1.0568,82.3661,
32,76,Q6K00279,True,245.9253,93.7047,1.0233,94.7337,
32,79,Q6K00232,True,255.2473,78.3115,1.0296,79.3475,
32,78,Q6K00224,True,256.877,90.6869,1.0192,91.7132,
32,80,Q6K00261,True,245.6508,79.0048,1.1657,80.1768,
32,82,Q6K00294,True,252.8827,74.672,1.1344,75.8129,
32,81,Q6K00384,True,257.9849,85.3385,1.2125,86.5572,
32,84,Q6K00315,True,262.8386,71.8146,1.0298,72.8518,
32,83,Q6K00328,True,266.7479,79.7406,1.091,80.8391,
32,86,Q6K00533,True,259.0992,70.7616,0.9659,71.7334,
32,85,Q6K00414,True,262.5398,79.1272,1.0106,80.144,
32,87,Q6K00537,True,282.2756,80.9295,1.5868,82.5246,
32,88,Q6K00206,True,291.7406,76.4245,1.3536,77.7897,
32,89,Q6K00261,True,288.8299,86.1879,1.9703,88.183,
32,90,Q6K00471,True,289.815,95.1945,1.3964,96.6005,
32,91,Q6K00246,True,296.3173,101.4792,1.3639,102.8549,
32,92,Q6K00325,True,291.5709,113.7677,1.1664,114.9414,
32,93,Q6K00384,True,298.5392,116.8438,1.4422,118.3003,
32,95,Q6K00459,True,276.8244,111.891,1.2937,113.1948,
32,94,Q6K00281,True,296.0502,124.4728,1.3938,125.8757,
32,96,Q6K00476,True,305.4468,130.614,2.2075,132.8365,
32,97,Q6K00503,True,305.3498,148.4884,1.2768,149.7743,
32,98,Q6K00364,True,314.096,151.5489,1.9005,153.4656,
32,100,Q6K00261,True,306.1399,143.0346,2.0301,145.0799,
32,99,Q6K00492,True,313.702,158.8348,1.9411,160.8033,
32,101,Q6K00309,True,306.134,139.1317,1.216,140.3554,
32,102,Q6K00379,True,323.307,151.8439,1.887,153.746,
32,105,Q6K00265,True,309.6557,132.1599,2.1143,134.2922,
32,103,Q6K00334,True,336.908,155.8462,1.2853,157.1377,
32,104,Q6K00205,True,329.5764,157.0219,1.261,158.2956,
32,106,Q6K00248,True,320.7379,146.1645,1.2334,147.4056,
32,107,Q6K00239,True,319.2083,143.0726,1.1127,144.1929,
32,109,Q6K00382,True,319.5284,129.2079,1.3714,130.5973,
32,108,Q6K00484,True,320.0133,144.7646,1.3322,146.1132,
32,110,Q6K00480,True,316.4791,133.4031,1.4118,134.8309,
32,111,Q6K00469,True,317.0888,117.654,1.0923,118.7551,
32,112,Q6K00370,True,331.8188,120.1202,1.1647,121.2968,
32,113,Q6K00288,True,327.9025,112.666,1.2524,113.9259,
32,114,Q6K00385,True,329.513,103.488,1.0909,104.5866,
32,115,Q6K00232,True,317.0993,91.1972,1.3038,92.5089,
32,117,Q6K00445,True,324.9235,85.1532,1.1117,86.2722,
32,116,Q6K00352,True,337.5168,95.5038,1.3645,96.8803,
32,118,Q6K00267,True,336.0617,88.4926,1.472,89.9818,
32,119,Q6K00201,True,305.8388,79.861,1.0453,80.9145,
32,120,Q6K00517,True,302.1486,82.3718,1.1191,83.4994,
32,121,Q6K00337,True,314.669,83.2883,1.3418,84.6376,
32,122,Q6K00346,True,298.77,78.9251,1.1412,80.0748,
32,123,Q6K00274,True,303.7,80.829,1.1455,81.9824,
32,124,Q6K00478,True,277.1773,77.0588,1.2036,78.2704,
32,125,Q6K00537,True,283.8056,90.0491,1.1827,91.2403,
32,126,Q6K00355,True,278.765,83.8234,1.1748,85.0062,
32,127,Q6K00336,True,275.8465,79.8374,1.1901,81.0334,
32,128,Q6K00526,True,265.1826,81.2815,1.0031,82.2919,
32,129,Q6K00509,True,254.4085,81.3132,1.034,82.3551,
32,130,Q6K00196,True,251.8807,80.5005,1.2837,81.7909,
32,132,Q6K00283,True,249.0648,79.6053,1.486,81.0975,
32,131,Q6K00301,True,259.7324,88.7702,1.2653,90.0427,
32,133,Q6K00205,True,266.3481,87.9359,1.1919,89.1356,
32,135,Q6K00273,True,234.8467,76.2499,1.0963,77.3529,
32,134,Q6K00530,True,241.6914,89.5586,1.2738,90.839,
32,136,Q6K00329,True,236.469,86.6852,1.114,87.8066,
32,137,Q6K00265,True,233.3292,86.377,1.0872,87.4712,
32,139,Q6K00202,True,233.3668,79.4876,1.0902,80.5843,
32,138,Q6K00212,True,235.9653,88.3211,1.0761,89.4034,
32,140,Q6K00334,True,234.5721,79.5033,1.2031,80.7139,
32,141,Q6K00436,True,246.4267,80.1486,1.0823,81.2378,
32,142,Q6K00482,True,238.1937,78.3897,1.0474,79.4446,
32,143,Q6K00272,True,274.5851,77.5514,1.1763,78.735,
32,144,Q6K00455,True,264.4319,72.1434,1.1201,73.2709,
32,145,Q6K00398,True,269.7435,100.4529,1.245,101.7063,
32,146,Q6K00380,True,268.1827,99.9324,1.0708,101.0101,
32,148,Q6K00487,True,258.7739,94.2833,1.0492,95.3411,
32,147,Q6K00325,True,296.303,112.0386,1.254,113.3007,
32,149,Q6K00418,True,285.6049,108.7883,1.124,109.9192,
32,150,Q6K00353,True,285.5616,107.0392,1.1464,108.1947,
32,151,Q6K00231,True,283.227,102.6005,1.1048,103.7134,
32,152,Q6K00326,True,281.3755,99.0498,0.9824,100.0386,
32,153,Q6K00298,True,267.7775,102.6377,1.3099,103.9556,
32,154,Q6K00284,True,282.3354,112.4078,1.4719,113.8873,
32,156,Q6K00508,True,278.0934,84.2889,1.1146,85.4117,
32,155,Q6K00436,True,284.7657,119.7583,1.1224,120.8888,
32,157,Q6K00234,True,275.6351,88.3599,1.2517,89.6196,
32,158,Q6K00275,True,278.499,95.4464,1.1974,96.6513,
32,159,Q6K00379,True,278.6642,94.1288,1.0813,95.2167,
32,160,Q6K00270,True,263.9756,91.7165,1.1737,92.8965,
32,161,Q6K00200,True,260.5894,88.5025,1.0422,89.5524,
32,162,Q6K00414,True,267.0192,92.1593,1.1218,93.2897,
32,163,Q6K00413,True,261.8813,90.9929,1.0362,92.0362,
32,164,Q6K00237,True,264.3105,90.9658,1.1008,92.0735,
32,165,Q6K00504,True,250.1463,87.7812,1.0643,88.8526,
32,166,Q6K00519,True,261.1374,89.3126,1.1197,90.4417,
32,167,Q6K00464,True,261.1181,85.2656,1.3165,86.5887,
32,168,Q6K00524,True,259.6292,89.8767,0.9882,90.8717,
32,169,Q6K00317,True,266.5222,88.4896,1.0956,89.5923,
32,170,Q6K00332,True,268.0955,89.6645,1.0545,90.7282,
32,171,Q6K00190,True,268.7442,83.7578,1.1794,84.9457,
32,172,Q6K00455,True,268.8929,78.0334,1.0774,79.1176,
32,173,Q6K00302,True,264.4738,75.0519,1.1839,76.2432,
32,174,Q6K00404,True,275.9866,81.1188,1.0526,82.1793,
32,175,Q6K00490,True,250.8053,80.9824,1.077,82.0667,
32,176,Q6K00417,True,246.502,81.5477,1.0709,82.6258,
32,177,Q6K00486,True,251.1787,80.6249,1.0508,81.6835,
32,179,Q6K00467,True,255.0885,76.1767,1.127,77.3107,
32,178,Q6K00213,True,264.5974,84.8029,1.1187,85.9279,
32,180,Q6K00382,True,239.9919,81.5396,1.0727,82.621,
32,181,Q6K00527,True,239.4841,81.8778,1.0811,82.9665,
32,182,Q6K00450,True,232.2933,77.7462,1.5137,79.2673,
32,183,Q6K00360,True,231.5221,73.6445,1.151,74.8029,
32,184,Q6K00319,True,231.4192,74.2736,1.1725,75.4531,
32,185,Q6K00475,True,229.3644,74.248,1.3532,75.6086,
32,186,Q6K00313,True,219.1159,76.8715,1.107,77.9849,
32,187,Q6K00260,True,221.4914,80.2066,1.1377,81.3511,
32,188,Q6K00425,True,223.7096,76.5439,1.0469,77.5977,
32,189,Q6K00351,True,220.5273,78.2176,1.0385,79.2622,
32,190,Q6K00296,True,207.0556,74.522,1.0659,75.5954,
32,191,Q6K00424,True,216.9502,75.0801,1.081,76.1691,
32,193,Q6K00204,True,223.2775,77.3534,1.1849,78.5488,
32,194,Q6K00529,True,221.4207,67.1901,1.1372,68.3358,
32,192,Q6K00418,True,235.9817,75.3868,1.0122,76.4068,
32,195,Q6K00316,True,226.7612,72.5695,1.0659,73.6432,
32,196,Q6K00261,True,220.5508,67.0212,1.2541,68.2827,
32,197,Q6K00235,True,239.6608,78.6777,1.0586,79.7438,
32,199,Q6K00513,True,243.4693,75.2013,1.0878,76.2966,
32,198,Q6K00433,True,245.001,82.7259,1.0324,83.7634,
32,200,Q6K00417,True,237.3757,81.0387,1.1738,82.2202,
32,201,Q6K00287,True,235.7909,76.399,1.1189,77.5253,
32,202,Q6K00509,True,243.7263,87.3303,1.2238,88.568,
32,203,Q6K00478,True,246.4625,85.2108,1.0755,86.293,
32,204,Q6K00403,True,248.8152,85.6521,1.2387,86.8984,
32,205,Q6K00370,True,244.5289,87.006,1.029,88.0419,
32,206,Q6K00228,True,241.7997,90.0853,1.209,91.3014,
32,207,Q6K00356,True,237.6104,88.1023,1.402,89.5183,
32,208,Q6K00274,True,253.5927,100.1941,1.158,101.3599,
32,209,Q6K00242,True,235.5484,96.4339,1.232,97.6724,
32,211,Q6K00529,True,229.3945,92.8617,1.0237,93.8926,
32,210,Q6K00397,True,237.9001,108.894,1.1219,110.0238,
32,212,Q6K00449,True,248.579,102.2157,1.1246,103.3472,
32,213,Q6K00229,True,239.4533,99.0389,1.2403,100.2887,
32,214,Q6K00202,True,247.6016,96.553,1.1874,97.7485,
32,216,Q6K00435,True,266.4384,103.1347,1.1627,104.3052,
32,217,Q6K00498,True,260.1679,100.2579,1.0953,101.3608,
32,218,Q6K00235,True,256.8607,90.8477,1.1987,92.0521,
32,215,Q6K00208,True,272.6846,115.7301,1.0546,116.7917,
32,219,Q6K00309,True,251.2247,93.9033,1.1513,95.0607,
32,221,Q6K00332,True,245.235,94.2478,1.1211,95.3765,
32,220,Q6K00215,True,258.9961,102.2466,1.2747,103.5287,
32,222,Q6K00499,True,255.3898,93.4676,1.2669,94.7412,
32,224,Q6K00436,True,244.3528,86.7375,0.9588,87.7031,
32,223,Q6K00218,True,254.4683,95.524,1.1252,96.6565,
32,225,Q6K00378,True,237.939,84.6251,1.2088,85.8425,
32,226,Q6K00220,True,238.6571,81.2878,1.1672,82.4619,
32,227,Q6K00348,True,238.5977,83.7837,1.256,85.0466,
32,228,Q6K00194,True,249.1559,80.4591,1.1753,81.6433,
32,229,Q6K00245,True,246.4256,80.765,1.3089,82.0833,
32,230,Q6K00248,True,232.3721,77.5737,1.2654,78.8498,
32,231,Q6K00392,True,277.0193,76.6435,1.4008,78.0571,
32,232,Q6K00374,True,285.3915,116.9103,1.105,118.0229,
32,233,Q6K00462,True,294.9244,117.4282,2.0344,119.4842,
32,234,Q6K00210,True,282.3745,115.5815,1.0187,116.611,
32,236,Q6K00525,True,291.5616,124.775,1.0665,125.8505,
32,235,Q6K00283,True,304.6605,131.4698,1.0576,132.5337,
32,237,Q6K00321,True,305.5128,133.3988,1.1305,134.5382,
32,238,Q6K00251,True,304.5685,132.6251,1.2082,133.8412,
32,239,Q6K00210,True,296.9253,127.9675,0.9795,128.954,
32,240,Q6K00285,True,301.0541,133.0955,1.0202,134.1224,
32,242,Q6K00222,True,295.8994,122.8417,1.1524,124.0023,
32,241,Q6K00296,True,303.8694,132.8507,0.9963,133.8537,
32,243,Q6K00445,True,294.0171,126.7976,1.1562,127.9609,
32,244,Q6K00387,True,287.2868,100.1608,1.0753,101.2429,
32,245,Q6K00239,True,287.777,99.6994,1.0651,100.7709,
32,247,Q6K00365,True,271.8164,96.7059,1.0316,97.7446,
32,246,Q6K00347,True,295.4176,102.1359,1.0827,103.2248,
32,248,Q6K00279,True,272.4369,94.1984,1.1686,95.3733,
32,250,Q6K00309,True,281.4225,86.9367,1.1682,88.1111,
32,249,Q6K00192,True,283.8014,98.2271,1.0455,99.2787,
32,251,Q6K00273,True,278.3987,91.8073,0.985,92.7989,
32,252,Q6K00389,True,278.5589,86.4566,1.064,87.5271,
32,253,Q6K00478,True,276.1382,84.0393,1.0801,85.1254,
32,254,Q6K00223,True,273.915,83.105,1.1078,84.2188,
32,255,Q6K00335,True,267.8443,75.9999,1.1805,77.1877,
32,256,Q6K00432,True,284.6998,78.2605,1.0749,79.3425,
32,258,Q6K00417,True,282.7758,65.827,1.0547,66.8883,
32,257,Q6K00491,True,289.1661,76.208,1.2177,77.4328,
32,259,Q6K00436,True,284.9145,68.9175,1.0394,69.9637,
32,260,Q6K00357,True,283.0014,72.89,1.0639,73.96,
32,261,Q6K00428,True,278.0858,69.9271,1.0182,70.9522,
32,262,Q6K00204,True,282.7379,73.3386,1.0655,74.4125,
32,263,Q6K00318,True,238.2813,67.3506,1.0512,68.407,
32,264,Q6K00397,True,241.3332,71.5751,1.049,72.6315,
32,265,Q6K00401,True,238.2549,82.027,1.0953,83.1298,
32,266,Q6K00254,True,248.4687,85.6619,1.0316,86.7003,
32,268,Q6K00250,True,230.1654,76.9551,1.0555,78.0177,
32,267,Q6K00410,True,234.0906,88.1743,1.0563,89.2372,
32,269,Q6K00282,True,231.5574,82.6901,1.1487,83.8465,
32,270,Q6K00456,True,222.665,80.1344,1.0634,81.2056,
32,271,Q6K00184,True,239.6312,89.8938,1.1362,91.0378,
32,273,Q6K00309,True,215.5786,80.5642,1.3067,81.8779,
32,272,Q6K00387,True,218.4982,89.4524,1.0665,90.5252,
32,274,Q6K00408,True,225.9565,82.6682,1.1239,83.7994,
32,275,Q6K00536,True,228.5167,82.5311,1.0327,83.5712,
32,276,Q6K00431,True,231.2457,85.9657,1.0994,87.0728,
32,277,Q6K00261,True,244.1844,98.6245,1.3221,99.9545,
32,278,Q6K00466,True,229.9696,96.2675,1.2822,97.5595,
32,279,Q6K00432,True,230.0159,92.4318,1.4647,93.9067,
32,281,Q6K00204,True,228.1339,92.0874,1.409,93.5073,
32,280,Q6K00506,True,240.2703,103.7343,1.2614,105.0071,
32,282,Q6K00384,True,231.3573,91.4963,1.0763,92.58,
32,283,Q6K00392,True,239.0535,88.1943,1.0512,89.252,
32,284,Q6K00430,True,230.7964,86.8402,1.1978,88.0463,
32,285,Q6K00290,True,245.1732,88.5415,1.2992,89.8508,
32,286,Q6K00228,True,240.4147,85.237,1.2592,86.5043,
32,288,Q6K00472,True,226.0884,72.3109,1.0419,73.3592,
32,287,Q6K00299,True,246.9585,86.5057,1.2012,87.7132,
32,290,Q6K00495,True,238.0304,79.2019,1.1954,80.4076,
32,289,Q6K00356,True,244.7019,83.7712,1.1363,84.9147,
32,291,Q6K00206,True,240.117,72.2453,1.1607,73.4138,
32,292,Q6K00535,True,230.8427,70.358,1.1652,71.5299,
32,293,Q6K00483,True,224.4267,69.5899,0.9811,70.5792,
32,294,Q6K00500,True,225.2453,67.918,1.1062,69.0307,
32,295,Q6K00213,True,229.6409,67.098,1.3925,68.5063,
32,296,Q6K00292,True,216.5136,64.3386,1.14,65.4856,
32,297,Q6K00276,True,208.3709,60.2966,1.1224,61.4261,
32,298,Q6K00318,True,192.2446,58.0673,1.0501,59.1248,
32,299,Q6K00394,True,187.2132,56.7002,1.0853,57.7926,
32,300,Q6K00284,True,189.7135,57.0752,1.4186,58.509,
