fragment_id,fresh_id,frozen_split,version_id,version_number,source_node_id,target_node_id,edge_type
F6G000404,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000404_N0005,F6G000404_N0002,CLASS_REF
F6G000404,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000404_N0005,F6G000404_N0003,CLASS_REF
F6G000404,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000404_N0002,F6G000404_N0005,CLASS_REF
F6G000404,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000404_N0002,F6G000404_N0003,CLASS_REF
F6G000404,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000404_N0002,F6G000404_N0004,CLASS_REF
F6G000404,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000404_N0001,F6G000404_N0004,CLASS_REF
F6G000405,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000405_N0005,F6G000405_N0003,CLASS_REF
F6G000405,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000405_N0002,F6G000405_N0004,CLASS_REF
F6G000405,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000405_N0002,F6G000405_N0003,CLASS_REF
F6G000405,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000405_N0001,F6G000405_N0004,CLASS_REF
F6G000405,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000405_N0001,F6G000405_N0002,CLASS_REF
F6G000405,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000405_N0001,F6G000405_N0003,CLASS_REF
F6G000405,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000405_N0003,F6G000405_N0004,CLASS_REF
F6G000405,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000405_N0003,F6G000405_N0001,CLASS_REF
F6G000406,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000406_N0004,F6G000406_N0002,CLASS_REF
F6G000406,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000406_N0003,F6G000406_N0004,CLASS_REF
F6G000406,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000406_N0003,F6G000406_N0002,CLASS_REF
F6G000406,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000406_N0001,F6G000406_N0002,CLASS_REF
F6G000406,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000406_N0002,F6G000406_N0004,CLASS_REF
F6G000406,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000406_N0002,F6G000406_N0003,CLASS_REF
F6G000406,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000406_N0002,F6G000406_N0001,CLASS_REF
F6G000406,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000406_N0005,F6G000406_N0001,CLASS_REF
F6G000406,FMOD0079,TEST_KNOWN,EgoQu3dI,2.1.1+mc1.20.2,F6G000406_N0005,F6G000406_N0002,CLASS_REF
F6G000407,FMOD0081,CALIBRATION_KNOWN,Ll0d0AwJ,1.0.0,F6G000407_N0002,F6G000407_N0005,CLASS_REF
F6G000407,FMOD0081,CALIBRATION_KNOWN,Ll0d0AwJ,1.0.0,F6G000407_N0002,F6G000407_N0004,CLASS_REF
F6G000407,FMOD0081,CALIBRATION_KNOWN,Ll0d0AwJ,1.0.0,F6G000407_N0003,F6G000407_N0005,CLASS_REF
F6G000407,FMOD0081,CALIBRATION_KNOWN,Ll0d0AwJ,1.0.0,F6G000407_N0001,F6G000407_N0005,CLASS_REF
F6G000407,FMOD0081,CALIBRATION_KNOWN,Ll0d0AwJ,1.0.0,F6G000407_N0006,F6G000407_N0005,CLASS_REF
F6G000407,FMOD0081,CALIBRATION_KNOWN,Ll0d0AwJ,1.0.0,F6G000407_N0005,F6G000407_N0002,CLASS_REF
F6G000408,FMOD0081,CALIBRATION_KNOWN,tpzpnxVa,0.2.0,F6G000408_N0002,F6G000408_N0003,CLASS_REF
F6G000408,FMOD0081,CALIBRATION_KNOWN,tpzpnxVa,0.2.0,F6G000408_N0004,F6G000408_N0003,CLASS_REF
F6G000408,FMOD0081,CALIBRATION_KNOWN,tpzpnxVa,0.2.0,F6G000408_N0003,F6G000408_N0001,CLASS_REF
F6G000408,FMOD0081,CALIBRATION_KNOWN,tpzpnxVa,0.2.0,F6G000408_N0003,F6G000408_N0005,CLASS_REF
F6G000408,FMOD0081,CALIBRATION_KNOWN,tpzpnxVa,0.2.0,F6G000408_N0005,F6G000408_N0003,CLASS_REF
F6G000409,FMOD0081,CALIBRATION_KNOWN,tpzpnxVa,0.2.0,F6G000409_N0001,F6G000409_N0005,CLASS_REF
F6G000409,FMOD0081,CALIBRATION_KNOWN,tpzpnxVa,0.2.0,F6G000409_N0003,F6G000409_N0004,CLASS_REF
F6G000409,FMOD0081,CALIBRATION_KNOWN,tpzpnxVa,0.2.0,F6G000409_N0002,F6G000409_N0005,CLASS_REF
F6G000409,FMOD0081,CALIBRATION_KNOWN,tpzpnxVa,0.2.0,F6G000409_N0005,F6G000409_N0003,CLASS_REF
F6G000409,FMOD0081,CALIBRATION_KNOWN,tpzpnxVa,0.2.0,F6G000409_N0005,F6G000409_N0002,CLASS_REF
F6G000410,FMOD0081,CALIBRATION_KNOWN,tpzpnxVa,0.2.0,F6G000410_N0004,F6G000410_N0005,CLASS_REF
F6G000410,FMOD0081,CALIBRATION_KNOWN,tpzpnxVa,0.2.0,F6G000410_N0005,F6G000410_N0003,CLASS_REF
F6G000410,FMOD0081,CALIBRATION_KNOWN,tpzpnxVa,0.2.0,F6G000410_N0001,F6G000410_N0005,CLASS_REF
F6G000410,FMOD0081,CALIBRATION_KNOWN,tpzpnxVa,0.2.0,F6G000410_N0002,F6G000410_N0005,CLASS_REF
F6G000411,FMOD0081,CALIBRATION_KNOWN,Uitrnhgs,0.1.0,F6G000411_N0001,F6G000411_N0004,CLASS_REF
F6G000411,FMOD0081,CALIBRATION_KNOWN,Uitrnhgs,0.1.0,F6G000411_N0001,F6G000411_N0005,CLASS_REF
F6G000411,FMOD0081,CALIBRATION_KNOWN,Uitrnhgs,0.1.0,F6G000411_N0001,F6G000411_N0002,CLASS_REF
F6G000411,FMOD0081,CALIBRATION_KNOWN,Uitrnhgs,0.1.0,F6G000411_N0004,F6G000411_N0003,CLASS_REF
F6G000412,FMOD0081,CALIBRATION_KNOWN,Uitrnhgs,0.1.0,F6G000412_N0005,F6G000412_N0002,CLASS_REF
F6G000412,FMOD0081,CALIBRATION_KNOWN,Uitrnhgs,0.1.0,F6G000412_N0005,F6G000412_N0003,CLASS_REF
F6G000412,FMOD0081,CALIBRATION_KNOWN,Uitrnhgs,0.1.0,F6G000412_N0002,F6G000412_N0005,CLASS_REF
F6G000412,FMOD0081,CALIBRATION_KNOWN,Uitrnhgs,0.1.0,F6G000412_N0002,F6G000412_N0004,CLASS_REF
F6G000412,FMOD0081,CALIBRATION_KNOWN,Uitrnhgs,0.1.0,F6G000412_N0002,F6G000412_N0001,CLASS_REF
F6G000412,FMOD0081,CALIBRATION_KNOWN,Uitrnhgs,0.1.0,F6G000412_N0004,F6G000412_N0002,CLASS_REF
F6G000412,FMOD0081,CALIBRATION_KNOWN,Uitrnhgs,0.1.0,F6G000412_N0001,F6G000412_N0002,CLASS_REF
F6G000412,FMOD0081,CALIBRATION_KNOWN,Uitrnhgs,0.1.0,F6G000412_N0003,F6G000412_N0005,CLASS_REF
F6G000413,FMOD0081,CALIBRATION_KNOWN,Uitrnhgs,0.1.0,F6G000413_N0002,F6G000413_N0001,CLASS_REF
F6G000413,FMOD0081,CALIBRATION_KNOWN,Uitrnhgs,0.1.0,F6G000413_N0001,F6G000413_N0002,CLASS_REF
F6G000413,FMOD0081,CALIBRATION_KNOWN,Uitrnhgs,0.1.0,F6G000413_N0001,F6G000413_N0005,CLASS_REF
F6G000413,FMOD0081,CALIBRATION_KNOWN,Uitrnhgs,0.1.0,F6G000413_N0003,F6G000413_N0001,CLASS_REF
F6G000413,FMOD0081,CALIBRATION_KNOWN,Uitrnhgs,0.1.0,F6G000413_N0004,F6G000413_N0001,CLASS_REF
F6G000414,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000414_N0002,F6G000414_N0005,CLASS_REF
F6G000414,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000414_N0003,F6G000414_N0004,CLASS_REF
F6G000414,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000414_N0004,F6G000414_N0003,CLASS_REF
F6G000414,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000414_N0004,F6G000414_N0001,CLASS_REF
F6G000414,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000414_N0001,F6G000414_N0005,CLASS_REF
F6G000414,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000414_N0005,F6G000414_N0002,CLASS_REF
F6G000414,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000414_N0005,F6G000414_N0001,CLASS_REF
F6G000415,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000415_N0005,F6G000415_N0002,CLASS_REF
F6G000415,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000415_N0005,F6G000415_N0003,CLASS_REF
F6G000415,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000415_N0002,F6G000415_N0003,CLASS_REF
F6G000415,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000415_N0003,F6G000415_N0002,CLASS_REF
F6G000415,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000415_N0004,F6G000415_N0003,CLASS_REF
F6G000415,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000415_N0004,F6G000415_N0001,CLASS_REF
F6G000416,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000416_N0005,F6G000416_N0002,CLASS_REF
F6G000416,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000416_N0003,F6G000416_N0005,CLASS_REF
F6G000416,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000416_N0003,F6G000416_N0002,CLASS_REF
F6G000416,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000416_N0002,F6G000416_N0004,CLASS_REF
F6G000416,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000416_N0002,F6G000416_N0005,CLASS_REF
F6G000416,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000416_N0002,F6G000416_N0003,CLASS_REF
F6G000416,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000416_N0001,F6G000416_N0005,CLASS_REF
F6G000416,FMOD0082,CALIBRATION_KNOWN,qGdCrL3t,1.1.15,F6G000416_N0001,F6G000416_N0002,CLASS_REF
F6G000417,FMOD0082,CALIBRATION_KNOWN,A5r1znx6,1.1.14,F6G000417_N0001,F6G000417_N0003,CLASS_REF
F6G000417,FMOD0082,CALIBRATION_KNOWN,A5r1znx6,1.1.14,F6G000417_N0001,F6G000417_N0004,CLASS_REF
F6G000417,FMOD0082,CALIBRATION_KNOWN,A5r1znx6,1.1.14,F6G000417_N0003,F6G000417_N0002,CLASS_REF
F6G000417,FMOD0082,CALIBRATION_KNOWN,A5r1znx6,1.1.14,F6G000417_N0003,F6G000417_N0005,CLASS_REF
F6G000418,FMOD0082,CALIBRATION_KNOWN,A5r1znx6,1.1.14,F6G000418_N0001,F6G000418_N0004,CLASS_REF
F6G000418,FMOD0082,CALIBRATION_KNOWN,A5r1znx6,1.1.14,F6G000418_N0001,F6G000418_N0002,CLASS_REF
F6G000418,FMOD0082,CALIBRATION_KNOWN,A5r1znx6,1.1.14,F6G000418_N0001,F6G000418_N0005,CLASS_REF
F6G000418,FMOD0082,CALIBRATION_KNOWN,A5r1znx6,1.1.14,F6G000418_N0003,F6G000418_N0001,CLASS_REF
F6G000419,FMOD0082,CALIBRATION_KNOWN,A5r1znx6,1.1.14,F6G000419_N0001,F6G000419_N0003,CLASS_REF
F6G000419,FMOD0082,CALIBRATION_KNOWN,A5r1znx6,1.1.14,F6G000419_N0001,F6G000419_N0002,CLASS_REF
F6G000419,FMOD0082,CALIBRATION_KNOWN,A5r1znx6,1.1.14,F6G000419_N0001,F6G000419_N0004,CLASS_REF
F6G000419,FMOD0082,CALIBRATION_KNOWN,A5r1znx6,1.1.14,F6G000419_N0003,F6G000419_N0005,CLASS_REF
F6G000419,FMOD0082,CALIBRATION_KNOWN,A5r1znx6,1.1.14,F6G000419_N0004,F6G000419_N0005,CLASS_REF
F6G000419,FMOD0082,CALIBRATION_KNOWN,A5r1znx6,1.1.14,F6G000419_N0004,F6G000419_N0003,CLASS_REF
F6G000420,FMOD0082,CALIBRATION_KNOWN,Z78935kR,1.1.13,F6G000420_N0004,F6G000420_N0001,CLASS_REF
F6G000420,FMOD0082,CALIBRATION_KNOWN,Z78935kR,1.1.13,F6G000420_N0004,F6G000420_N0003,CLASS_REF
F6G000420,FMOD0082,CALIBRATION_KNOWN,Z78935kR,1.1.13,F6G000420_N0005,F6G000420_N0001,CLASS_REF
F6G000420,FMOD0082,CALIBRATION_KNOWN,Z78935kR,1.1.13,F6G000420_N0001,F6G000420_N0005,CLASS_REF
F6G000420,FMOD0082,CALIBRATION_KNOWN,Z78935kR,1.1.13,F6G000420_N0001,F6G000420_N0003,CLASS_REF
F6G000420,FMOD0082,CALIBRATION_KNOWN,Z78935kR,1.1.13,F6G000420_N0003,F6G000420_N0001,CLASS_REF
F6G000420,FMOD0082,CALIBRATION_KNOWN,Z78935kR,1.1.13,F6G000420_N0002,F6G000420_N0004,CLASS_REF
F6G000421,FMOD0082,CALIBRATION_KNOWN,Z78935kR,1.1.13,F6G000421_N0004,F6G000421_N0001,CLASS_REF
F6G000421,FMOD0082,CALIBRATION_KNOWN,Z78935kR,1.1.13,F6G000421_N0004,F6G000421_N0005,CLASS_REF
F6G000421,FMOD0082,CALIBRATION_KNOWN,Z78935kR,1.1.13,F6G000421_N0004,F6G000421_N0002,CLASS_REF
F6G000421,FMOD0082,CALIBRATION_KNOWN,Z78935kR,1.1.13,F6G000421_N0003,F6G000421_N0004,CLASS_REF
F6G000422,FMOD0082,CALIBRATION_KNOWN,Z78935kR,1.1.13,F6G000422_N0001,F6G000422_N0004,CLASS_REF
F6G000422,FMOD0082,CALIBRATION_KNOWN,Z78935kR,1.1.13,F6G000422_N0001,F6G000422_N0003,CLASS_REF
F6G000422,FMOD0082,CALIBRATION_KNOWN,Z78935kR,1.1.13,F6G000422_N0001,F6G000422_N0005,CLASS_REF
F6G000422,FMOD0082,CALIBRATION_KNOWN,Z78935kR,1.1.13,F6G000422_N0001,F6G000422_N0002,CLASS_REF
F6G000423,FMOD0083,TEST_KNOWN,OkGF8Kho,0.1.10,F6G000423_N0001,F6G000423_N0003,CLASS_REF
F6G000423,FMOD0083,TEST_KNOWN,OkGF8Kho,0.1.10,F6G000423_N0004,F6G000423_N0003,CLASS_REF
F6G000423,FMOD0083,TEST_KNOWN,OkGF8Kho,0.1.10,F6G000423_N0002,F6G000423_N0005,CLASS_REF
F6G000423,FMOD0083,TEST_KNOWN,OkGF8Kho,0.1.10,F6G000423_N0002,F6G000423_N0003,CLASS_REF
F6G000423,FMOD0083,TEST_KNOWN,OkGF8Kho,0.1.10,F6G000423_N0005,F6G000423_N0003,CLASS_REF
F6G000423,FMOD0083,TEST_KNOWN,OkGF8Kho,0.1.10,F6G000423_N0003,F6G000423_N0005,CLASS_REF
F6G000424,FMOD0083,TEST_KNOWN,OkGF8Kho,0.1.10,F6G000424_N0003,F6G000424_N0002,CLASS_REF
F6G000424,FMOD0083,TEST_KNOWN,OkGF8Kho,0.1.10,F6G000424_N0003,F6G000424_N0005,CLASS_REF
F6G000424,FMOD0083,TEST_KNOWN,OkGF8Kho,0.1.10,F6G000424_N0001,F6G000424_N0005,CLASS_REF
F6G000424,FMOD0083,TEST_KNOWN,OkGF8Kho,0.1.10,F6G000424_N0002,F6G000424_N0005,CLASS_REF
F6G000424,FMOD0083,TEST_KNOWN,OkGF8Kho,0.1.10,F6G000424_N0004,F6G000424_N0005,CLASS_REF
F6G000424,FMOD0083,TEST_KNOWN,OkGF8Kho,0.1.10,F6G000424_N0005,F6G000424_N0002,CLASS_REF
F6G000424,FMOD0083,TEST_KNOWN,OkGF8Kho,0.1.10,F6G000424_N0005,F6G000424_N0004,CLASS_REF
F6G000425,FMOD0083,TEST_KNOWN,OkGF8Kho,0.1.10,F6G000425_N0002,F6G000425_N0004,CLASS_REF
F6G000425,FMOD0083,TEST_KNOWN,OkGF8Kho,0.1.10,F6G000425_N0002,F6G000425_N0001,CLASS_REF
F6G000425,FMOD0083,TEST_KNOWN,OkGF8Kho,0.1.10,F6G000425_N0003,F6G000425_N0001,CLASS_REF
F6G000425,FMOD0083,TEST_KNOWN,OkGF8Kho,0.1.10,F6G000425_N0005,F6G000425_N0004,CLASS_REF
F6G000426,FMOD0083,TEST_KNOWN,1HttX0dS,0.1.9,F6G000426_N0001,F6G000426_N0002,CLASS_REF
F6G000426,FMOD0083,TEST_KNOWN,1HttX0dS,0.1.9,F6G000426_N0002,F6G000426_N0001,CLASS_REF
F6G000426,FMOD0083,TEST_KNOWN,1HttX0dS,0.1.9,F6G000426_N0003,F6G000426_N0002,CLASS_REF
F6G000426,FMOD0083,TEST_KNOWN,1HttX0dS,0.1.9,F6G000426_N0005,F6G000426_N0002,CLASS_REF
F6G000426,FMOD0083,TEST_KNOWN,1HttX0dS,0.1.9,F6G000426_N0005,F6G000426_N0004,CLASS_REF
F6G000427,FMOD0083,TEST_KNOWN,1HttX0dS,0.1.9,F6G000427_N0002,F6G000427_N0001,CLASS_REF
F6G000427,FMOD0083,TEST_KNOWN,1HttX0dS,0.1.9,F6G000427_N0001,F6G000427_N0002,CLASS_REF
F6G000427,FMOD0083,TEST_KNOWN,1HttX0dS,0.1.9,F6G000427_N0001,F6G000427_N0005,CLASS_REF
F6G000427,FMOD0083,TEST_KNOWN,1HttX0dS,0.1.9,F6G000427_N0004,F6G000427_N0005,CLASS_REF
F6G000427,FMOD0083,TEST_KNOWN,1HttX0dS,0.1.9,F6G000427_N0003,F6G000427_N0005,CLASS_REF
F6G000427,FMOD0083,TEST_KNOWN,1HttX0dS,0.1.9,F6G000427_N0005,F6G000427_N0003,CLASS_REF
F6G000428,FMOD0083,TEST_KNOWN,1HttX0dS,0.1.9,F6G000428_N0002,F6G000428_N0005,CLASS_REF
F6G000428,FMOD0083,TEST_KNOWN,1HttX0dS,0.1.9,F6G000428_N0005,F6G000428_N0002,CLASS_REF
F6G000428,FMOD0083,TEST_KNOWN,1HttX0dS,0.1.9,F6G000428_N0001,F6G000428_N0002,CLASS_REF
F6G000428,FMOD0083,TEST_KNOWN,1HttX0dS,0.1.9,F6G000428_N0001,F6G000428_N0004,CLASS_REF
F6G000428,FMOD0083,TEST_KNOWN,1HttX0dS,0.1.9,F6G000428_N0004,F6G000428_N0001,CLASS_REF
F6G000428,FMOD0083,TEST_KNOWN,1HttX0dS,0.1.9,F6G000428_N0003,F6G000428_N0002,CLASS_REF
F6G000428,FMOD0083,TEST_KNOWN,1HttX0dS,0.1.9,F6G000428_N0003,F6G000428_N0004,CLASS_REF
F6G000429,FMOD0084,UNKNOWN_HELDOUT,S05ir9dj,1.12.2,F6G000429_N0005,F6G000429_N0002,CLASS_REF
F6G000429,FMOD0084,UNKNOWN_HELDOUT,S05ir9dj,1.12.2,F6G000429_N0005,F6G000429_N0004,CLASS_REF
F6G000429,FMOD0084,UNKNOWN_HELDOUT,S05ir9dj,1.12.2,F6G000429_N0002,F6G000429_N0001,CLASS_REF
F6G000429,FMOD0084,UNKNOWN_HELDOUT,S05ir9dj,1.12.2,F6G000429_N0003,F6G000429_N0002,CLASS_REF
F6G000430,FMOD0084,UNKNOWN_HELDOUT,S05ir9dj,1.12.2,F6G000430_N0003,F6G000430_N0004,CLASS_REF
F6G000430,FMOD0084,UNKNOWN_HELDOUT,S05ir9dj,1.12.2,F6G000430_N0003,F6G000430_N0002,CLASS_REF
F6G000430,FMOD0084,UNKNOWN_HELDOUT,S05ir9dj,1.12.2,F6G000430_N0002,F6G000430_N0005,CLASS_REF
F6G000430,FMOD0084,UNKNOWN_HELDOUT,S05ir9dj,1.12.2,F6G000430_N0002,F6G000430_N0001,CLASS_REF
F6G000431,FMOD0084,UNKNOWN_HELDOUT,S05ir9dj,1.12.2,F6G000431_N0004,F6G000431_N0003,CLASS_REF
F6G000431,FMOD0084,UNKNOWN_HELDOUT,S05ir9dj,1.12.2,F6G000431_N0004,F6G000431_N0002,CLASS_REF
F6G000431,FMOD0084,UNKNOWN_HELDOUT,S05ir9dj,1.12.2,F6G000431_N0003,F6G000431_N0002,CLASS_REF
F6G000431,FMOD0084,UNKNOWN_HELDOUT,S05ir9dj,1.12.2,F6G000431_N0003,F6G000431_N0001,CLASS_REF
F6G000431,FMOD0084,UNKNOWN_HELDOUT,S05ir9dj,1.12.2,F6G000431_N0005,F6G000431_N0003,CLASS_REF
F6G000432,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000432_N0004,F6G000432_N0003,CLASS_REF
F6G000432,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000432_N0005,F6G000432_N0004,CLASS_REF
F6G000432,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000432_N0005,F6G000432_N0003,CLASS_REF
F6G000432,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000432_N0002,F6G000432_N0004,CLASS_REF
F6G000432,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000432_N0001,F6G000432_N0004,CLASS_REF
F6G000432,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000432_N0003,F6G000432_N0004,CLASS_REF
F6G000433,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000433_N0005,F6G000433_N0003,CLASS_REF
F6G000433,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000433_N0005,F6G000433_N0004,CLASS_REF
F6G000433,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000433_N0002,F6G000433_N0005,CLASS_REF
F6G000433,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000433_N0002,F6G000433_N0004,CLASS_REF
F6G000433,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000433_N0003,F6G000433_N0005,CLASS_REF
F6G000433,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000433_N0001,F6G000433_N0005,CLASS_REF
F6G000433,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000433_N0004,F6G000433_N0005,CLASS_REF
F6G000434,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000434_N0004,F6G000434_N0001,CLASS_REF
F6G000434,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000434_N0005,F6G000434_N0004,CLASS_REF
F6G000434,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000434_N0005,F6G000434_N0001,CLASS_REF
F6G000434,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000434_N0003,F6G000434_N0004,CLASS_REF
F6G000434,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000434_N0001,F6G000434_N0004,CLASS_REF
F6G000434,FMOD0084,UNKNOWN_HELDOUT,J96qMveQ,1.12.1,F6G000434_N0001,F6G000434_N0002,CLASS_REF
F6G000435,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000435_N0005,F6G000435_N0001,CLASS_REF
F6G000435,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000435_N0005,F6G000435_N0004,CLASS_REF
F6G000435,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000435_N0002,F6G000435_N0005,CLASS_REF
F6G000435,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000435_N0002,F6G000435_N0004,CLASS_REF
F6G000435,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000435_N0001,F6G000435_N0005,CLASS_REF
F6G000435,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000435_N0003,F6G000435_N0005,CLASS_REF
F6G000435,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000435_N0004,F6G000435_N0005,CLASS_REF
F6G000436,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000436_N0002,F6G000436_N0005,CLASS_REF
F6G000436,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000436_N0002,F6G000436_N0004,CLASS_REF
F6G000436,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000436_N0005,F6G000436_N0002,CLASS_REF
F6G000436,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000436_N0001,F6G000436_N0002,CLASS_REF
F6G000436,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000436_N0003,F6G000436_N0002,CLASS_REF
F6G000436,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000436_N0004,F6G000436_N0002,CLASS_REF
F6G000437,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000437_N0004,F6G000437_N0002,CLASS_REF
F6G000437,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000437_N0004,F6G000437_N0001,CLASS_REF
F6G000437,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000437_N0003,F6G000437_N0004,CLASS_REF
F6G000437,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000437_N0003,F6G000437_N0001,CLASS_REF
F6G000437,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000437_N0002,F6G000437_N0004,CLASS_REF
F6G000437,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000437_N0001,F6G000437_N0004,CLASS_REF
F6G000437,FMOD0084,UNKNOWN_HELDOUT,qKSZr74f,1.12.1,F6G000437_N0001,F6G000437_N0005,CLASS_REF
F6G000438,FMOD0085,UNKNOWN_HELDOUT,SuzEDJFj,7.0.0,F6G000438_N0001,F6G000438_N0002,CLASS_REF
F6G000438,FMOD0085,UNKNOWN_HELDOUT,SuzEDJFj,7.0.0,F6G000438_N0002,F6G000438_N0005,CLASS_REF
F6G000438,FMOD0085,UNKNOWN_HELDOUT,SuzEDJFj,7.0.0,F6G000438_N0002,F6G000438_N0003,CLASS_REF
