query_id,k_true,true_parent_set,top3_parent_recall,top3_all_true_parents_present,top3_candidate_pool,top4_parent_recall,top4_all_true_parents_present,top4_candidate_pool,top5_parent_recall,top5_all_true_parents_present,top5_candidate_pool,top6_parent_recall,top6_all_true_parents_present,top6_candidate_pool,top8_parent_recall,top8_all_true_parents_present,top8_candidate_pool,top10_parent_recall,top10_all_true_parents_present,top10_candidate_pool
Q6K00126,3,"[""FMOD0052"", ""FMOD0057"", ""FMOD0101""]",0.3333333333333333,False,"[""FMOD0057"", ""FMOD0029"", ""FMOD0081""]",0.3333333333333333,False,"[""FMOD0057"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030""]",0.3333333333333333,False,"[""FMOD0057"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030"", ""FMOD0010""]",0.3333333333333333,False,"[""FMOD0057"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030"", ""FMOD0010"", ""FMOD0114""]",0.3333333333333333,False,"[""FMOD0057"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030"", ""FMOD0010"", ""FMOD0114"", ""FMOD0041"", ""FMOD0082""]",0.3333333333333333,False,"[""FMOD0057"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030"", ""FMOD0010"", ""FMOD0114"", ""FMOD0041"", ""FMOD0082"", ""FMOD0078"", ""FMOD0108""]"
Q6K00127,3,"[""FMOD0045"", ""FMOD0058"", ""FMOD0072""]",0.6666666666666666,False,"[""FMOD0058"", ""FMOD0045"", ""FMOD0081""]",0.6666666666666666,False,"[""FMOD0058"", ""FMOD0045"", ""FMOD0081"", ""FMOD0082""]",0.6666666666666666,False,"[""FMOD0058"", ""FMOD0045"", ""FMOD0081"", ""FMOD0082"", ""FMOD0030""]",0.6666666666666666,False,"[""FMOD0058"", ""FMOD0045"", ""FMOD0081"", ""FMOD0082"", ""FMOD0030"", ""FMOD0029""]",0.6666666666666666,False,"[""FMOD0058"", ""FMOD0045"", ""FMOD0081"", ""FMOD0082"", ""FMOD0030"", ""FMOD0029"", ""FMOD0039"", ""FMOD0056""]",0.6666666666666666,False,"[""FMOD0058"", ""FMOD0045"", ""FMOD0081"", ""FMOD0082"", ""FMOD0030"", ""FMOD0029"", ""FMOD0039"", ""FMOD0056"", ""FMOD0114"", ""FMOD0041""]"
Q6K00128,3,"[""FMOD0059"", ""FMOD0097"", ""FMOD0101""]",0.3333333333333333,False,"[""FMOD0097"", ""FMOD0056"", ""FMOD0112""]",0.3333333333333333,False,"[""FMOD0097"", ""FMOD0056"", ""FMOD0112"", ""FMOD0078""]",0.3333333333333333,False,"[""FMOD0097"", ""FMOD0056"", ""FMOD0112"", ""FMOD0078"", ""FMOD0114""]",0.3333333333333333,False,"[""FMOD0097"", ""FMOD0056"", ""FMOD0112"", ""FMOD0078"", ""FMOD0114"", ""FMOD0029""]",0.3333333333333333,False,"[""FMOD0097"", ""FMOD0056"", ""FMOD0112"", ""FMOD0078"", ""FMOD0114"", ""FMOD0029"", ""FMOD0065"", ""FMOD0117""]",0.6666666666666666,False,"[""FMOD0097"", ""FMOD0056"", ""FMOD0112"", ""FMOD0078"", ""FMOD0114"", ""FMOD0029"", ""FMOD0065"", ""FMOD0117"", ""FMOD0058"", ""FMOD0101""]"
Q6K00129,3,"[""FMOD0065"", ""FMOD0072"", ""FMOD0097""]",0.6666666666666666,False,"[""FMOD0097"", ""FMOD0065"", ""FMOD0029""]",0.6666666666666666,False,"[""FMOD0097"", ""FMOD0065"", ""FMOD0029"", ""FMOD0056""]",0.6666666666666666,False,"[""FMOD0097"", ""FMOD0065"", ""FMOD0029"", ""FMOD0056"", ""FMOD0114""]",0.6666666666666666,False,"[""FMOD0097"", ""FMOD0065"", ""FMOD0029"", ""FMOD0056"", ""FMOD0114"", ""FMOD0026""]",0.6666666666666666,False,"[""FMOD0097"", ""FMOD0065"", ""FMOD0029"", ""FMOD0056"", ""FMOD0114"", ""FMOD0026"", ""FMOD0010"", ""FMOD0078""]",0.6666666666666666,False,"[""FMOD0097"", ""FMOD0065"", ""FMOD0029"", ""FMOD0056"", ""FMOD0114"", ""FMOD0026"", ""FMOD0010"", ""FMOD0078"", ""FMOD0117"", ""FMOD0030""]"
Q6K00130,3,"[""FMOD0002"", ""FMOD0020"", ""FMOD0041""]",0.6666666666666666,False,"[""FMOD0002"", ""FMOD0041"", ""FMOD0065""]",0.6666666666666666,False,"[""FMOD0002"", ""FMOD0041"", ""FMOD0065"", ""FMOD0081""]",1.0,True,"[""FMOD0002"", ""FMOD0041"", ""FMOD0065"", ""FMOD0081"", ""FMOD0020""]",1.0,True,"[""FMOD0002"", ""FMOD0041"", ""FMOD0065"", ""FMOD0081"", ""FMOD0020"", ""FMOD0030""]",1.0,True,"[""FMOD0002"", ""FMOD0041"", ""FMOD0065"", ""FMOD0081"", ""FMOD0020"", ""FMOD0030"", ""FMOD0112"", ""FMOD0056""]",1.0,True,"[""FMOD0002"", ""FMOD0041"", ""FMOD0065"", ""FMOD0081"", ""FMOD0020"", ""FMOD0030"", ""FMOD0112"", ""FMOD0056"", ""FMOD0107"", ""FMOD0010""]"
Q6K00131,3,"[""FMOD0059"", ""FMOD0072"", ""FMOD0082""]",0.6666666666666666,False,"[""FMOD0082"", ""FMOD0059"", ""FMOD0034""]",0.6666666666666666,False,"[""FMOD0082"", ""FMOD0059"", ""FMOD0034"", ""FMOD0081""]",0.6666666666666666,False,"[""FMOD0082"", ""FMOD0059"", ""FMOD0034"", ""FMOD0081"", ""FMOD0065""]",0.6666666666666666,False,"[""FMOD0082"", ""FMOD0059"", ""FMOD0034"", ""FMOD0081"", ""FMOD0065"", ""FMOD0021""]",0.6666666666666666,False,"[""FMOD0082"", ""FMOD0059"", ""FMOD0034"", ""FMOD0081"", ""FMOD0065"", ""FMOD0021"", ""FMOD0063"", ""FMOD0029""]",1.0,True,"[""FMOD0082"", ""FMOD0059"", ""FMOD0034"", ""FMOD0081"", ""FMOD0065"", ""FMOD0021"", ""FMOD0063"", ""FMOD0029"", ""FMOD0072"", ""FMOD0039""]"
Q6K00132,3,"[""FMOD0039"", ""FMOD0056"", ""FMOD0082""]",1.0,True,"[""FMOD0056"", ""FMOD0082"", ""FMOD0039""]",1.0,True,"[""FMOD0056"", ""FMOD0082"", ""FMOD0039"", ""FMOD0029""]",1.0,True,"[""FMOD0056"", ""FMOD0082"", ""FMOD0039"", ""FMOD0029"", ""FMOD0114""]",1.0,True,"[""FMOD0056"", ""FMOD0082"", ""FMOD0039"", ""FMOD0029"", ""FMOD0114"", ""FMOD0010""]",1.0,True,"[""FMOD0056"", ""FMOD0082"", ""FMOD0039"", ""FMOD0029"", ""FMOD0114"", ""FMOD0010"", ""FMOD0081"", ""FMOD0020""]",1.0,True,"[""FMOD0056"", ""FMOD0082"", ""FMOD0039"", ""FMOD0029"", ""FMOD0114"", ""FMOD0010"", ""FMOD0081"", ""FMOD0020"", ""FMOD0065"", ""FMOD0078""]"
Q6K00133,3,"[""FMOD0034"", ""FMOD0097"", ""FMOD0101""]",0.6666666666666666,False,"[""FMOD0101"", ""FMOD0097"", ""FMOD0078""]",0.6666666666666666,False,"[""FMOD0101"", ""FMOD0097"", ""FMOD0078"", ""FMOD0114""]",0.6666666666666666,False,"[""FMOD0101"", ""FMOD0097"", ""FMOD0078"", ""FMOD0114"", ""FMOD0112""]",0.6666666666666666,False,"[""FMOD0101"", ""FMOD0097"", ""FMOD0078"", ""FMOD0114"", ""FMOD0112"", ""FMOD0056""]",0.6666666666666666,False,"[""FMOD0101"", ""FMOD0097"", ""FMOD0078"", ""FMOD0114"", ""FMOD0112"", ""FMOD0056"", ""FMOD0052"", ""FMOD0065""]",0.6666666666666666,False,"[""FMOD0101"", ""FMOD0097"", ""FMOD0078"", ""FMOD0114"", ""FMOD0112"", ""FMOD0056"", ""FMOD0052"", ""FMOD0065"", ""FMOD0029"", ""FMOD0058""]"
Q6K00134,3,"[""FMOD0056"", ""FMOD0057"", ""FMOD0065""]",1.0,True,"[""FMOD0057"", ""FMOD0056"", ""FMOD0065""]",1.0,True,"[""FMOD0057"", ""FMOD0056"", ""FMOD0065"", ""FMOD0029""]",1.0,True,"[""FMOD0057"", ""FMOD0056"", ""FMOD0065"", ""FMOD0029"", ""FMOD0114""]",1.0,True,"[""FMOD0057"", ""FMOD0056"", ""FMOD0065"", ""FMOD0029"", ""FMOD0114"", ""FMOD0030""]",1.0,True,"[""FMOD0057"", ""FMOD0056"", ""FMOD0065"", ""FMOD0029"", ""FMOD0114"", ""FMOD0030"", ""FMOD0081"", ""FMOD0041""]",1.0,True,"[""FMOD0057"", ""FMOD0056"", ""FMOD0065"", ""FMOD0029"", ""FMOD0114"", ""FMOD0030"", ""FMOD0081"", ""FMOD0041"", ""FMOD0112"", ""FMOD0010""]"
Q6K00135,3,"[""FMOD0063"", ""FMOD0065"", ""FMOD0072""]",1.0,True,"[""FMOD0072"", ""FMOD0065"", ""FMOD0063""]",1.0,True,"[""FMOD0072"", ""FMOD0065"", ""FMOD0063"", ""FMOD0082""]",1.0,True,"[""FMOD0072"", ""FMOD0065"", ""FMOD0063"", ""FMOD0082"", ""FMOD0029""]",1.0,True,"[""FMOD0072"", ""FMOD0065"", ""FMOD0063"", ""FMOD0082"", ""FMOD0029"", ""FMOD0081""]",1.0,True,"[""FMOD0072"", ""FMOD0065"", ""FMOD0063"", ""FMOD0082"", ""FMOD0029"", ""FMOD0081"", ""FMOD0114"", ""FMOD0030""]",1.0,True,"[""FMOD0072"", ""FMOD0065"", ""FMOD0063"", ""FMOD0082"", ""FMOD0029"", ""FMOD0081"", ""FMOD0114"", ""FMOD0030"", ""FMOD0034"", ""FMOD0039""]"
Q6K00136,3,"[""FMOD0059"", ""FMOD0081"", ""FMOD0082""]",0.6666666666666666,False,"[""FMOD0081"", ""FMOD0082"", ""FMOD0034""]",1.0,True,"[""FMOD0081"", ""FMOD0082"", ""FMOD0034"", ""FMOD0059""]",1.0,True,"[""FMOD0081"", ""FMOD0082"", ""FMOD0034"", ""FMOD0059"", ""FMOD0065""]",1.0,True,"[""FMOD0081"", ""FMOD0082"", ""FMOD0034"", ""FMOD0059"", ""FMOD0065"", ""FMOD0029""]",1.0,True,"[""FMOD0081"", ""FMOD0082"", ""FMOD0034"", ""FMOD0059"", ""FMOD0065"", ""FMOD0029"", ""FMOD0030"", ""FMOD0114""]",1.0,True,"[""FMOD0081"", ""FMOD0082"", ""FMOD0034"", ""FMOD0059"", ""FMOD0065"", ""FMOD0029"", ""FMOD0030"", ""FMOD0114"", ""FMOD0041"", ""FMOD0020""]"
Q6K00137,3,"[""FMOD0020"", ""FMOD0039"", ""FMOD0072""]",1.0,True,"[""FMOD0020"", ""FMOD0039"", ""FMOD0072""]",1.0,True,"[""FMOD0020"", ""FMOD0039"", ""FMOD0072"", ""FMOD0029""]",1.0,True,"[""FMOD0020"", ""FMOD0039"", ""FMOD0072"", ""FMOD0029"", ""FMOD0081""]",1.0,True,"[""FMOD0020"", ""FMOD0039"", ""FMOD0072"", ""FMOD0029"", ""FMOD0081"", ""FMOD0082""]",1.0,True,"[""FMOD0020"", ""FMOD0039"", ""FMOD0072"", ""FMOD0029"", ""FMOD0081"", ""FMOD0082"", ""FMOD0030"", ""FMOD0056""]",1.0,True,"[""FMOD0020"", ""FMOD0039"", ""FMOD0072"", ""FMOD0029"", ""FMOD0081"", ""FMOD0082"", ""FMOD0030"", ""FMOD0056"", ""FMOD0114"", ""FMOD0034""]"
Q6K00138,3,"[""FMOD0056"", ""FMOD0057"", ""FMOD0072""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0057"", ""FMOD0029""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0057"", ""FMOD0029"", ""FMOD0081""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0057"", ""FMOD0029"", ""FMOD0081"", ""FMOD0114""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0057"", ""FMOD0029"", ""FMOD0081"", ""FMOD0114"", ""FMOD0010""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0057"", ""FMOD0029"", ""FMOD0081"", ""FMOD0114"", ""FMOD0010"", ""FMOD0030"", ""FMOD0041""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0057"", ""FMOD0029"", ""FMOD0081"", ""FMOD0114"", ""FMOD0010"", ""FMOD0030"", ""FMOD0041"", ""FMOD0112"", ""FMOD0026""]"
Q6K00139,3,"[""FMOD0020"", ""FMOD0039"", ""FMOD0072""]",1.0,True,"[""FMOD0039"", ""FMOD0072"", ""FMOD0020""]",1.0,True,"[""FMOD0039"", ""FMOD0072"", ""FMOD0020"", ""FMOD0081""]",1.0,True,"[""FMOD0039"", ""FMOD0072"", ""FMOD0020"", ""FMOD0081"", ""FMOD0082""]",1.0,True,"[""FMOD0039"", ""FMOD0072"", ""FMOD0020"", ""FMOD0081"", ""FMOD0082"", ""FMOD0056""]",1.0,True,"[""FMOD0039"", ""FMOD0072"", ""FMOD0020"", ""FMOD0081"", ""FMOD0082"", ""FMOD0056"", ""FMOD0097"", ""FMOD0029""]",1.0,True,"[""FMOD0039"", ""FMOD0072"", ""FMOD0020"", ""FMOD0081"", ""FMOD0082"", ""FMOD0056"", ""FMOD0097"", ""FMOD0029"", ""FMOD0034"", ""FMOD0030""]"
Q6K00140,3,"[""FMOD0020"", ""FMOD0039"", ""FMOD0101""]",1.0,True,"[""FMOD0039"", ""FMOD0101"", ""FMOD0020""]",1.0,True,"[""FMOD0039"", ""FMOD0101"", ""FMOD0020"", ""FMOD0056""]",1.0,True,"[""FMOD0039"", ""FMOD0101"", ""FMOD0020"", ""FMOD0056"", ""FMOD0114""]",1.0,True,"[""FMOD0039"", ""FMOD0101"", ""FMOD0020"", ""FMOD0056"", ""FMOD0114"", ""FMOD0081""]",1.0,True,"[""FMOD0039"", ""FMOD0101"", ""FMOD0020"", ""FMOD0056"", ""FMOD0114"", ""FMOD0081"", ""FMOD0065"", ""FMOD0078""]",1.0,True,"[""FMOD0039"", ""FMOD0101"", ""FMOD0020"", ""FMOD0056"", ""FMOD0114"", ""FMOD0081"", ""FMOD0065"", ""FMOD0078"", ""FMOD0112"", ""FMOD0057""]"
Q6K00141,3,"[""FMOD0002"", ""FMOD0030"", ""FMOD0072""]",1.0,True,"[""FMOD0002"", ""FMOD0030"", ""FMOD0072""]",1.0,True,"[""FMOD0002"", ""FMOD0030"", ""FMOD0072"", ""FMOD0029""]",1.0,True,"[""FMOD0002"", ""FMOD0030"", ""FMOD0072"", ""FMOD0029"", ""FMOD0039""]",1.0,True,"[""FMOD0002"", ""FMOD0030"", ""FMOD0072"", ""FMOD0029"", ""FMOD0039"", ""FMOD0082""]",1.0,True,"[""FMOD0002"", ""FMOD0030"", ""FMOD0072"", ""FMOD0029"", ""FMOD0039"", ""FMOD0082"", ""FMOD0081"", ""FMOD0114""]",1.0,True,"[""FMOD0002"", ""FMOD0030"", ""FMOD0072"", ""FMOD0029"", ""FMOD0039"", ""FMOD0082"", ""FMOD0081"", ""FMOD0114"", ""FMOD0063"", ""FMOD0112""]"
Q6K00142,3,"[""FMOD0041"", ""FMOD0056"", ""FMOD0058""]",1.0,True,"[""FMOD0056"", ""FMOD0058"", ""FMOD0041""]",1.0,True,"[""FMOD0056"", ""FMOD0058"", ""FMOD0041"", ""FMOD0029""]",1.0,True,"[""FMOD0056"", ""FMOD0058"", ""FMOD0041"", ""FMOD0029"", ""FMOD0082""]",1.0,True,"[""FMOD0056"", ""FMOD0058"", ""FMOD0041"", ""FMOD0029"", ""FMOD0082"", ""FMOD0010""]",1.0,True,"[""FMOD0056"", ""FMOD0058"", ""FMOD0041"", ""FMOD0029"", ""FMOD0082"", ""FMOD0010"", ""FMOD0114"", ""FMOD0081""]",1.0,True,"[""FMOD0056"", ""FMOD0058"", ""FMOD0041"", ""FMOD0029"", ""FMOD0082"", ""FMOD0010"", ""FMOD0114"", ""FMOD0081"", ""FMOD0078"", ""FMOD0030""]"
Q6K00143,3,"[""FMOD0002"", ""FMOD0057"", ""FMOD0101""]",1.0,True,"[""FMOD0057"", ""FMOD0002"", ""FMOD0101""]",1.0,True,"[""FMOD0057"", ""FMOD0002"", ""FMOD0101"", ""FMOD0029""]",1.0,True,"[""FMOD0057"", ""FMOD0002"", ""FMOD0101"", ""FMOD0029"", ""FMOD0112""]",1.0,True,"[""FMOD0057"", ""FMOD0002"", ""FMOD0101"", ""FMOD0029"", ""FMOD0112"", ""FMOD0114""]",1.0,True,"[""FMOD0057"", ""FMOD0002"", ""FMOD0101"", ""FMOD0029"", ""FMOD0112"", ""FMOD0114"", ""FMOD0082"", ""FMOD0081""]",1.0,True,"[""FMOD0057"", ""FMOD0002"", ""FMOD0101"", ""FMOD0029"", ""FMOD0112"", ""FMOD0114"", ""FMOD0082"", ""FMOD0081"", ""FMOD0056"", ""FMOD0041""]"
Q6K00144,3,"[""FMOD0020"", ""FMOD0034"", ""FMOD0063""]",1.0,True,"[""FMOD0020"", ""FMOD0063"", ""FMOD0034""]",1.0,True,"[""FMOD0020"", ""FMOD0063"", ""FMOD0034"", ""FMOD0056""]",1.0,True,"[""FMOD0020"", ""FMOD0063"", ""FMOD0034"", ""FMOD0056"", ""FMOD0114""]",1.0,True,"[""FMOD0020"", ""FMOD0063"", ""FMOD0034"", ""FMOD0056"", ""FMOD0114"", ""FMOD0065""]",1.0,True,"[""FMOD0020"", ""FMOD0063"", ""FMOD0034"", ""FMOD0056"", ""FMOD0114"", ""FMOD0065"", ""FMOD0029"", ""FMOD0057""]",1.0,True,"[""FMOD0020"", ""FMOD0063"", ""FMOD0034"", ""FMOD0056"", ""FMOD0114"", ""FMOD0065"", ""FMOD0029"", ""FMOD0057"", ""FMOD0112"", ""FMOD0030""]"
Q6K00145,3,"[""FMOD0030"", ""FMOD0065"", ""FMOD0081""]",1.0,True,"[""FMOD0065"", ""FMOD0030"", ""FMOD0081""]",1.0,True,"[""FMOD0065"", ""FMOD0030"", ""FMOD0081"", ""FMOD0029""]",1.0,True,"[""FMOD0065"", ""FMOD0030"", ""FMOD0081"", ""FMOD0029"", ""FMOD0114""]",1.0,True,"[""FMOD0065"", ""FMOD0030"", ""FMOD0081"", ""FMOD0029"", ""FMOD0114"", ""FMOD0082""]",1.0,True,"[""FMOD0065"", ""FMOD0030"", ""FMOD0081"", ""FMOD0029"", ""FMOD0114"", ""FMOD0082"", ""FMOD0056"", ""FMOD0002""]",1.0,True,"[""FMOD0065"", ""FMOD0030"", ""FMOD0081"", ""FMOD0029"", ""FMOD0114"", ""FMOD0082"", ""FMOD0056"", ""FMOD0002"", ""FMOD0041"", ""FMOD0112""]"
Q6K00146,3,"[""FMOD0002"", ""FMOD0034"", ""FMOD0045""]",1.0,True,"[""FMOD0002"", ""FMOD0034"", ""FMOD0045""]",1.0,True,"[""FMOD0002"", ""FMOD0034"", ""FMOD0045"", ""FMOD0030""]",1.0,True,"[""FMOD0002"", ""FMOD0034"", ""FMOD0045"", ""FMOD0030"", ""FMOD0081""]",1.0,True,"[""FMOD0002"", ""FMOD0034"", ""FMOD0045"", ""FMOD0030"", ""FMOD0081"", ""FMOD0029""]",1.0,True,"[""FMOD0002"", ""FMOD0034"", ""FMOD0045"", ""FMOD0030"", ""FMOD0081"", ""FMOD0029"", ""FMOD0039"", ""FMOD0082""]",1.0,True,"[""FMOD0002"", ""FMOD0034"", ""FMOD0045"", ""FMOD0030"", ""FMOD0081"", ""FMOD0029"", ""FMOD0039"", ""FMOD0082"", ""FMOD0056"", ""FMOD0065""]"
Q6K00147,3,"[""FMOD0002"", ""FMOD0034"", ""FMOD0097""]",0.3333333333333333,False,"[""FMOD0097"", ""FMOD0056"", ""FMOD0114""]",0.3333333333333333,False,"[""FMOD0097"", ""FMOD0056"", ""FMOD0114"", ""FMOD0078""]",0.3333333333333333,False,"[""FMOD0097"", ""FMOD0056"", ""FMOD0114"", ""FMOD0078"", ""FMOD0029""]",0.3333333333333333,False,"[""FMOD0097"", ""FMOD0056"", ""FMOD0114"", ""FMOD0078"", ""FMOD0029"", ""FMOD0117""]",0.6666666666666666,False,"[""FMOD0097"", ""FMOD0056"", ""FMOD0114"", ""FMOD0078"", ""FMOD0029"", ""FMOD0117"", ""FMOD0034"", ""FMOD0082""]",1.0,True,"[""FMOD0097"", ""FMOD0056"", ""FMOD0114"", ""FMOD0078"", ""FMOD0029"", ""FMOD0117"", ""FMOD0034"", ""FMOD0082"", ""FMOD0002"", ""FMOD0010""]"
Q6K00148,3,"[""FMOD0052"", ""FMOD0056"", ""FMOD0101""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0052"", ""FMOD0114""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0052"", ""FMOD0114"", ""FMOD0078""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0052"", ""FMOD0114"", ""FMOD0078"", ""FMOD0029""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0052"", ""FMOD0114"", ""FMOD0078"", ""FMOD0029"", ""FMOD0081""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0052"", ""FMOD0114"", ""FMOD0078"", ""FMOD0029"", ""FMOD0081"", ""FMOD0112"", ""FMOD0030""]",0.6666666666666666,False,"[""FMOD0056"", ""FMOD0052"", ""FMOD0114"", ""FMOD0078"", ""FMOD0029"", ""FMOD0081"", ""FMOD0112"", ""FMOD0030"", ""FMOD0041"", ""FMOD0010""]"
Q6K00149,3,"[""FMOD0058"", ""FMOD0065"", ""FMOD0081""]",1.0,True,"[""FMOD0081"", ""FMOD0058"", ""FMOD0065""]",1.0,True,"[""FMOD0081"", ""FMOD0058"", ""FMOD0065"", ""FMOD0082""]",1.0,True,"[""FMOD0081"", ""FMOD0058"", ""FMOD0065"", ""FMOD0082"", ""FMOD0097""]",1.0,True,"[""FMOD0081"", ""FMOD0058"", ""FMOD0065"", ""FMOD0082"", ""FMOD0097"", ""FMOD0039""]",1.0,True,"[""FMOD0081"", ""FMOD0058"", ""FMOD0065"", ""FMOD0082"", ""FMOD0097"", ""FMOD0039"", ""FMOD0072"", ""FMOD0029""]",1.0,True,"[""FMOD0081"", ""FMOD0058"", ""FMOD0065"", ""FMOD0082"", ""FMOD0097"", ""FMOD0039"", ""FMOD0072"", ""FMOD0029"", ""FMOD0030"", ""FMOD0112""]"
Q6K00150,3,"[""FMOD0002"", ""FMOD0063"", ""FMOD0101""]",0.3333333333333333,False,"[""FMOD0002"", ""FMOD0082"", ""FMOD0029""]",0.3333333333333333,False,"[""FMOD0002"", ""FMOD0082"", ""FMOD0029"", ""FMOD0010""]",0.3333333333333333,False,"[""FMOD0002"", ""FMOD0082"", ""FMOD0029"", ""FMOD0010"", ""FMOD0041""]",0.3333333333333333,False,"[""FMOD0002"", ""FMOD0082"", ""FMOD0029"", ""FMOD0010"", ""FMOD0041"", ""FMOD0112""]",0.3333333333333333,False,"[""FMOD0002"", ""FMOD0082"", ""FMOD0029"", ""FMOD0010"", ""FMOD0041"", ""FMOD0112"", ""FMOD0030"", ""FMOD0114""]",0.3333333333333333,False,"[""FMOD0002"", ""FMOD0082"", ""FMOD0029"", ""FMOD0010"", ""FMOD0041"", ""FMOD0112"", ""FMOD0030"", ""FMOD0114"", ""FMOD0065"", ""FMOD0078""]"
Q6K00151,3,"[""FMOD0059"", ""FMOD0082"", ""FMOD0101""]",0.6666666666666666,False,"[""FMOD0082"", ""FMOD0059"", ""FMOD0029""]",0.6666666666666666,False,"[""FMOD0082"", ""FMOD0059"", ""FMOD0029"", ""FMOD0065""]",0.6666666666666666,False,"[""FMOD0082"", ""FMOD0059"", ""FMOD0029"", ""FMOD0065"", ""FMOD0097""]",0.6666666666666666,False,"[""FMOD0082"", ""FMOD0059"", ""FMOD0029"", ""FMOD0065"", ""FMOD0097"", ""FMOD0081""]",0.6666666666666666,False,"[""FMOD0082"", ""FMOD0059"", ""FMOD0029"", ""FMOD0065"", ""FMOD0097"", ""FMOD0081"", ""FMOD0114"", ""FMOD0030""]",0.6666666666666666,False,"[""FMOD0082"", ""FMOD0059"", ""FMOD0029"", ""FMOD0065"", ""FMOD0097"", ""FMOD0081"", ""FMOD0114"", ""FMOD0030"", ""FMOD0056"", ""FMOD0034""]"
Q6K00152,3,"[""FMOD0030"", ""FMOD0052"", ""FMOD0101""]",0.6666666666666666,False,"[""FMOD0030"", ""FMOD0052"", ""FMOD0081""]",0.6666666666666666,False,"[""FMOD0030"", ""FMOD0052"", ""FMOD0081"", ""FMOD0072""]",0.6666666666666666,False,"[""FMOD0030"", ""FMOD0052"", ""FMOD0081"", ""FMOD0072"", ""FMOD0082""]",0.6666666666666666,False,"[""FMOD0030"", ""FMOD0052"", ""FMOD0081"", ""FMOD0072"", ""FMOD0082"", ""FMOD0097""]",0.6666666666666666,False,"[""FMOD0030"", ""FMOD0052"", ""FMOD0081"", ""FMOD0072"", ""FMOD0082"", ""FMOD0097"", ""FMOD0039"", ""FMOD0029""]",1.0,True,"[""FMOD0030"", ""FMOD0052"", ""FMOD0081"", ""FMOD0072"", ""FMOD0082"", ""FMOD0097"", ""FMOD0039"", ""FMOD0029"", ""FMOD0101"", ""FMOD0112""]"
Q6K00153,3,"[""FMOD0002"", ""FMOD0057"", ""FMOD0058""]",0.6666666666666666,False,"[""FMOD0057"", ""FMOD0072"", ""FMOD0002""]",1.0,True,"[""FMOD0057"", ""FMOD0072"", ""FMOD0002"", ""FMOD0058""]",1.0,True,"[""FMOD0057"", ""FMOD0072"", ""FMOD0002"", ""FMOD0058"", ""FMOD0114""]",1.0,True,"[""FMOD0057"", ""FMOD0072"", ""FMOD0002"", ""FMOD0058"", ""FMOD0114"", ""FMOD0081""]",1.0,True,"[""FMOD0057"", ""FMOD0072"", ""FMOD0002"", ""FMOD0058"", ""FMOD0114"", ""FMOD0081"", ""FMOD0029"", ""FMOD0082""]",1.0,True,"[""FMOD0057"", ""FMOD0072"", ""FMOD0002"", ""FMOD0058"", ""FMOD0114"", ""FMOD0081"", ""FMOD0029"", ""FMOD0082"", ""FMOD0030"", ""FMOD0056""]"
Q6K00154,3,"[""FMOD0002"", ""FMOD0020"", ""FMOD0056""]",1.0,True,"[""FMOD0020"", ""FMOD0056"", ""FMOD0002""]",1.0,True,"[""FMOD0020"", ""FMOD0056"", ""FMOD0002"", ""FMOD0029""]",1.0,True,"[""FMOD0020"", ""FMOD0056"", ""FMOD0002"", ""FMOD0029"", ""FMOD0081""]",1.0,True,"[""FMOD0020"", ""FMOD0056"", ""FMOD0002"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030""]",1.0,True,"[""FMOD0020"", ""FMOD0056"", ""FMOD0002"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030"", ""FMOD0041"", ""FMOD0097""]",1.0,True,"[""FMOD0020"", ""FMOD0056"", ""FMOD0002"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030"", ""FMOD0041"", ""FMOD0097"", ""FMOD0082"", ""FMOD0114""]"
