gallery_scale_projects,concurrency,request_index,query_id,success,client_latency_ms,gallery_components,search_ms,reconstruction_ms,server_total_ms,error
60,4,72,Q6K00540,True,22.032,26329,16.2427,1.0005,17.2514,
60,4,73,Q6K00340,True,22.0875,26329,18.0719,0.9806,19.0582,
60,4,75,Q6K00275,True,20.3306,26329,17.367,0.9844,18.3576,
60,4,77,Q6K00348,True,17.888,26329,14.8169,1.1465,15.9698,
60,4,74,Q6K00485,True,42.9673,26329,17.1522,1.005,18.1653,
60,4,79,Q6K00281,True,21.5038,26329,14.6208,1.0033,15.6303,
60,4,76,Q6K00185,True,40.2951,26329,19.6303,0.9734,20.6092,
60,4,80,Q6K00266,True,21.1483,26329,17.8757,1.0085,18.8949,
60,4,78,Q6K00181,True,47.4062,26329,21.5341,1.0476,22.59,
60,4,82,Q6K00524,True,24.8455,26329,18.493,1.0057,19.5058,
60,4,83,Q6K00506,True,24.0815,26329,19.0148,1.0676,20.0886,
60,4,81,Q6K00181,True,27.9806,26329,22.7404,0.9741,23.7195,
60,4,84,Q6K00463,True,22.4878,26329,18.8875,1.1837,20.077,
60,4,86,Q6K00269,True,22.0259,26329,17.2647,1.1536,18.4253,
60,4,87,Q6K00473,True,21.9384,26329,18.5252,1.0224,19.555,
60,4,85,Q6K00292,True,37.9302,26329,19.1366,1.0913,20.2353,
60,4,88,Q6K00222,True,23.5735,26329,19.9769,1.0071,20.9913,
60,4,89,Q6K00417,True,20.6682,26329,17.3428,0.9446,18.2939,
60,4,91,Q6K00420,True,19.2922,26329,16.0483,0.9875,17.0427,
60,4,90,Q6K00540,True,40.66,26329,16.8801,0.9735,17.8602,
60,4,93,Q6K00328,True,21.2421,26329,17.2347,1.0613,18.3031,
60,4,92,Q6K00467,True,44.8944,26329,19.4532,1.0996,20.5606,
60,4,95,Q6K00437,True,20.3457,26329,16.947,1.0935,18.0466,
60,4,96,Q6K00315,True,22.3472,26329,19.0678,1.0809,20.1582,
60,4,94,Q6K00390,True,39.6371,26329,18.3394,1.1305,19.4759,
60,4,100,Q6K00461,True,50.7067,26329,32.8295,1.0386,33.8758,
60,4,97,Q6K00274,True,66.7623,26329,35.701,1.0221,36.7291,
60,4,98,Q6K00317,True,64.6341,26329,35.4945,1.1259,36.6278,
60,4,99,Q6K00432,True,62.4263,26329,38.1177,0.9801,39.1037,
60,4,101,Q6K00218,True,20.1962,26329,14.5794,1.1206,15.7161,
60,4,102,Q6K00259,True,21.3502,26329,15.6158,1.0652,16.6872,
60,4,103,Q6K00386,True,22.1368,26329,16.9498,1.1189,18.074,
60,4,105,Q6K00475,True,23.3457,26329,16.1703,1.1463,17.324,
60,4,104,Q6K00426,True,43.0405,26329,19.2012,0.9978,20.2049,
60,4,107,Q6K00387,True,24.4477,26329,20.6283,1.0798,21.7138,
60,4,106,Q6K00371,True,27.4423,26329,22.1626,0.9239,23.0925,
60,4,108,Q6K00484,True,20.6611,26329,16.0025,0.8901,16.8997,
60,4,110,Q6K00386,True,17.5843,26329,13.5016,0.9914,14.4983,
60,4,113,Q6K00456,True,16.6223,26329,14.024,1.0724,15.1039,
60,4,111,Q6K00492,True,39.2803,26329,15.5479,1.0171,16.5715,
60,4,109,Q6K00440,True,45.2524,26329,17.4771,1.0129,18.4948,
60,4,114,Q6K00519,True,24.2253,26329,20.9281,1.0493,21.9869,
60,4,112,Q6K00330,True,45.874,26329,21.5454,1.0412,22.5924,
60,4,116,Q6K00318,True,22.9665,26329,19.7407,0.979,20.7257,
60,4,115,Q6K00503,True,25.6419,26329,22.0771,0.9899,23.073,
60,4,117,Q6K00317,True,20.663,26329,16.0614,0.9593,17.0274,
60,4,119,Q6K00456,True,16.71,26329,12.6887,0.9331,13.6275,
60,4,120,Q6K00418,True,32.1589,26329,12.5647,1.0422,13.6136,
60,4,118,Q6K00404,True,38.8316,26329,13.2643,0.9504,14.2208,
60,4,122,Q6K00272,True,41.4105,26329,17.8836,1.1634,19.0552,
60,4,121,Q6K00197,True,45.9766,26329,19.1819,1.1911,20.3792,
60,4,124,Q6K00393,True,25.31,26329,19.5565,0.9768,20.5405,
60,4,123,Q6K00427,True,26.641,26329,20.6781,0.945,21.6281,
60,4,126,Q6K00409,True,21.6575,26329,16.174,0.974,17.1544,
60,4,125,Q6K00227,True,26.8455,26329,18.7581,1.0845,19.8478,
60,4,128,Q6K00419,True,25.2277,26329,18.7433,0.9808,19.7288,
60,4,127,Q6K00228,True,26.0207,26329,19.7727,1.0537,20.8311,
60,4,129,Q6K00205,True,26.4084,26329,17.8049,1.0862,18.8985,
60,4,131,Q6K00342,True,24.0842,26329,17.1687,1.0581,18.2335,
60,4,130,Q6K00390,True,27.1687,26329,20.54,1.1801,21.7268,
60,4,132,Q6K00282,True,26.6178,26329,21.7061,1.1224,22.8345,
60,4,135,Q6K00301,True,20.8782,26329,15.4173,1.0657,16.4902,
60,4,136,Q6K00537,True,22.0997,26329,16.661,1.0617,17.7289,
60,4,133,Q6K00340,True,27.4063,26329,20.0748,1.0402,21.1216,
60,4,134,Q6K00330,True,38.1282,26329,19.8929,0.9927,20.8924,
60,4,139,Q6K00525,True,20.979,26329,16.1758,0.9934,17.1837,
60,4,138,Q6K00494,True,23.0905,26329,19.2039,0.9726,20.1845,
60,4,140,Q6K00264,True,23.4569,26329,20.667,1.0149,21.6892,
60,4,137,Q6K00351,True,48.4073,26329,18.8268,1.0617,19.8952,
60,4,141,Q6K00438,True,26.291,26329,19.2707,1.0058,20.2824,
60,4,142,Q6K00461,True,25.6728,26329,21.4718,0.9551,22.432,
60,4,143,Q6K00532,True,23.3392,26329,20.3198,1.1114,21.4391,
60,4,145,Q6K00358,True,22.0456,26329,17.6626,1.088,18.7578,
60,4,146,Q6K00277,True,21.9301,26329,18.357,1.0218,19.384,
60,4,147,Q6K00286,True,21.1892,26329,18.0732,1.0689,19.1488,
60,4,144,Q6K00310,True,46.2136,26329,17.5971,1.1469,18.7614,
60,4,148,Q6K00376,True,22.9324,26329,18.9872,0.985,19.9778,
60,4,150,Q6K00412,True,24.5346,26329,21.3394,0.9334,22.2794,
60,4,149,Q6K00397,True,40.5217,26329,23.0794,0.9689,24.055,
60,4,152,Q6K00516,True,22.959,26329,19.4422,1.0543,20.502,
60,4,151,Q6K00364,True,26.322,26329,22.3147,1.111,23.4317,
60,4,153,Q6K00347,True,23.2682,26329,20.4547,1.0022,21.4634,
60,4,156,Q6K00291,True,22.093,26329,16.8604,0.9874,17.8555,
60,4,155,Q6K00441,True,25.6223,26329,20.4111,1.0347,21.4515,
60,4,157,Q6K00468,True,21.7891,26329,18.7756,1.2894,20.0712,
60,4,154,Q6K00366,True,45.0866,26329,20.1085,0.9733,21.0885,
60,4,159,Q6K00206,True,21.2809,26329,18.47,1.0141,19.491,
60,4,160,Q6K00210,True,21.0801,26329,18.1902,0.918,19.1146,
60,4,161,Q6K00437,True,20.0083,26329,17.3245,1.0593,18.3906,
60,4,158,Q6K00439,True,46.4393,26329,20.1366,1.0719,21.2168,
60,4,163,Q6K00529,True,24.2105,26329,20.8247,0.8762,21.7082,
60,4,164,Q6K00370,True,25.4781,26329,22.3119,1.0142,23.3331,
60,4,162,Q6K00429,True,43.0329,26329,24.1172,1.0117,25.1357,
60,4,165,Q6K00281,True,23.8179,26329,20.4609,1.0292,21.4959,
60,4,166,Q6K00515,True,20.7001,26329,17.9065,0.9318,18.8445,
60,4,170,Q6K00459,True,16.984,26329,13.9896,1.0736,15.0707,
60,4,169,Q6K00292,True,35.5597,26329,17.6941,1.0721,18.7731,
60,4,168,Q6K00463,True,45.2298,26329,19.5695,1.1527,20.7293,
60,4,167,Q6K00245,True,50.135,26329,22.3234,1.089,23.4182,
60,4,171,Q6K00196,True,23.1567,26329,20.257,1.2217,21.4848,
60,4,174,Q6K00181,True,19.1741,26329,16.4065,1.0631,17.4765,
60,4,175,Q6K00297,True,19.5451,26329,16.6619,0.9041,17.5717,
60,4,172,Q6K00505,True,32.1784,26329,18.2041,0.9562,19.1673,
60,4,173,Q6K00245,True,44.1918,26329,20.5022,1.0374,21.5473,
60,4,176,Q6K00401,True,27.056,26329,23.6881,1.0331,24.727,
60,4,177,Q6K00477,True,26.0326,26329,21.5453,1.057,22.6096,
60,4,178,Q6K00435,True,27.3901,26329,23.7132,0.9385,24.6571,
60,4,179,Q6K00457,True,23.7413,26329,18.0691,1.1363,19.2119,
60,4,180,Q6K00419,True,24.5757,26329,19.9364,1.0059,20.9484,
60,4,181,Q6K00186,True,22.951,26329,19.655,0.9743,20.6363,
60,4,182,Q6K00455,True,35.7701,26329,19.0381,0.976,20.0209,
60,4,183,Q6K00322,True,25.647,26329,18.2615,0.9543,19.2211,
60,4,184,Q6K00396,True,26.208,26329,19.4383,0.9883,20.4336,
60,4,185,Q6K00285,True,23.9036,26329,20.2682,1.0713,21.3456,
60,4,186,Q6K00480,True,18.6686,26329,14.1306,0.9742,15.111,
60,4,189,Q6K00232,True,34.5595,26329,13.3358,1.0976,14.4404,
60,4,188,Q6K00342,True,37.0313,26329,14.727,1.1832,15.9163,
60,4,187,Q6K00295,True,41.3024,26329,17.7247,1.0312,18.7616,
60,4,190,Q6K00321,True,40.5095,26329,14.4974,1.0004,15.5064,
60,4,192,Q6K00313,True,18.772,26329,15.8964,1.1038,17.006,
60,4,191,Q6K00217,True,33.4445,26329,19.3959,0.9771,20.3821,
60,4,194,Q6K00419,True,21.3322,26329,18.3112,1.0248,19.343,
60,4,195,Q6K00312,True,22.1274,26329,19.6325,1.0834,20.722,
60,4,193,Q6K00525,True,48.6557,26329,20.8762,0.884,21.767,
60,4,197,Q6K00265,True,42.1574,26329,38.2909,1.0694,39.3681,
60,4,198,Q6K00199,True,43.5096,26329,39.781,1.2507,41.0416,
60,4,199,Q6K00399,True,43.8359,26329,40.9877,0.9725,41.9661,
60,4,196,Q6K00311,True,65.9679,26329,21.696,0.9385,22.6417,
60,4,200,Q6K00278,True,22.1135,26329,19.2245,0.9462,20.1764,
80,1,1,Q6K00346,True,34.4468,41903,19.6589,1.2426,20.909,
80,1,2,Q6K00480,True,46.6451,41903,20.1869,1.1525,21.3471,
80,1,3,Q6K00521,True,22.8114,41903,19.6098,1.0708,20.6891,
80,1,4,Q6K00358,True,39.6412,41903,19.6178,1.2048,20.8296,
80,1,5,Q6K00536,True,22.533,41903,19.3237,1.1914,20.5232,
80,1,6,Q6K00279,True,40.3961,41903,19.7438,1.1702,20.922,
80,1,7,Q6K00535,True,19.9258,41903,16.8447,1.2088,18.0599,
80,1,8,Q6K00224,True,23.7005,41903,20.114,1.3184,21.4479,
80,1,9,Q6K00232,True,35.3712,41903,19.86,1.2196,21.0878,
80,1,10,Q6K00261,True,23.4175,41903,20.1404,1.2835,21.4317,
80,1,11,Q6K00384,True,37.3019,41903,19.3885,1.1128,20.5087,
80,1,12,Q6K00294,True,21.9525,41903,19.0844,1.202,20.2939,
80,1,13,Q6K00328,True,22.7575,41903,19.6101,1.2481,20.8657,
80,1,14,Q6K00315,True,49.4098,41903,20.7291,1.1568,21.894,
80,1,15,Q6K00414,True,46.7223,41903,19.7618,1.2552,21.0246,
80,1,16,Q6K00533,True,23.988,41903,20.5395,1.2407,21.7939,
80,1,17,Q6K00537,True,22.8915,41903,19.5945,1.1755,20.7786,
80,1,18,Q6K00206,True,46.196,41903,19.3245,1.1973,20.5291,
80,1,19,Q6K00261,True,47.1855,41903,20.2388,1.4703,21.7285,
80,1,20,Q6K00471,True,45.4784,41903,19.7451,1.1507,20.9047,
80,1,21,Q6K00246,True,48.0153,41903,21.1785,1.2197,22.406,
80,1,22,Q6K00325,True,46.2966,41903,20.8065,1.325,22.1404,
80,1,23,Q6K00384,True,23.061,41903,19.6127,1.1269,20.7478,
80,1,24,Q6K00281,True,38.6585,41903,20.4161,1.2361,21.6595,
80,1,25,Q6K00459,True,47.3195,41903,20.6382,1.2175,21.8634,
80,1,26,Q6K00476,True,23.8394,41903,20.3064,1.1448,21.4593,
80,1,27,Q6K00503,True,37.8358,41903,20.7921,1.205,22.0057,
80,1,28,Q6K00364,True,24.796,41903,20.5975,1.1313,21.7357,
80,1,29,Q6K00492,True,21.8532,41903,18.5727,1.1629,19.7423,
80,1,30,Q6K00261,True,22.7815,41903,19.2529,1.3444,20.6044,
80,1,31,Q6K00309,True,23.3685,41903,20.2764,1.3251,21.6099,
80,1,32,Q6K00379,True,45.5302,41903,19.6112,1.2395,20.8585,
80,1,33,Q6K00334,True,52.32,41903,22.3583,2.6425,25.015,
80,1,34,Q6K00205,True,22.5243,41903,19.5389,1.1864,20.7314,
80,1,35,Q6K00265,True,22.4187,41903,19.3123,1.1905,20.5166,
80,1,36,Q6K00248,True,22.6095,41903,19.3986,1.1993,20.605,
80,1,37,Q6K00239,True,38.4191,41903,19.8609,1.2947,21.1633,
80,1,38,Q6K00484,True,22.7371,41903,19.5646,1.1176,20.691,
80,1,39,Q6K00382,True,22.7768,41903,19.3627,1.1588,20.5281,
80,1,40,Q6K00480,True,47.0488,41903,20.8306,1.2032,22.0418,
80,1,41,Q6K00469,True,46.6442,41903,20.6918,1.1318,21.8309,
80,1,42,Q6K00370,True,46.7465,41903,20.1582,1.2349,21.4061,
80,1,43,Q6K00288,True,48.5402,41903,21.8566,1.2789,23.1432,
80,1,44,Q6K00385,True,43.5101,41903,19.7977,1.1225,20.9274,
80,1,45,Q6K00232,True,47.1491,41903,19.8666,1.213,21.0884,
80,1,46,Q6K00352,True,47.926,41903,20.77,1.2453,22.0239,
80,1,47,Q6K00445,True,22.1211,41903,19.0358,1.1492,20.1922,
80,1,48,Q6K00267,True,38.4626,41903,19.3065,1.2431,20.5576,
80,1,49,Q6K00201,True,47.6686,41903,19.8012,1.21,21.019,
80,1,50,Q6K00517,True,46.3312,41903,20.1153,1.1554,21.2798,
80,1,51,Q6K00337,True,23.6982,41903,19.7344,1.5153,21.2663,
80,1,52,Q6K00346,True,38.1321,41903,19.7637,1.298,21.069,
80,1,53,Q6K00274,True,47.5357,41903,20.4469,1.3895,21.8509,
80,1,54,Q6K00478,True,24.2148,41903,20.5249,1.125,21.6576,
80,1,55,Q6K00537,True,40.2696,41903,22.4049,1.1545,23.5667,
80,1,56,Q6K00355,True,23.1408,41903,19.8724,1.3592,21.2387,
80,1,57,Q6K00336,True,22.2517,41903,19.1931,1.2232,20.4231,
80,1,58,Q6K00526,True,46.276,41903,19.4969,1.0747,20.5797,
80,1,59,Q6K00509,True,46.5752,41903,19.7987,1.353,21.16,
80,1,60,Q6K00196,True,23.1995,41903,19.773,1.3543,21.1348,
80,1,61,Q6K00301,True,39.5078,41903,20.4545,1.3172,21.7876,
80,1,62,Q6K00283,True,43.0421,41903,19.276,1.181,20.4641,
80,1,63,Q6K00205,True,47.4809,41903,19.732,1.2227,20.9617,
80,1,64,Q6K00530,True,22.5869,41903,19.1983,1.1699,20.3748,
80,1,65,Q6K00273,True,23.0578,41903,19.9883,1.1401,21.1353,
80,1,66,Q6K00329,True,22.7858,41903,19.5028,1.2632,20.774,
80,1,67,Q6K00265,True,23.5884,41903,20.2173,1.2207,21.4453,
80,1,68,Q6K00212,True,22.2522,41903,19.3863,1.1704,20.5644,
80,1,69,Q6K00202,True,42.4612,41903,19.0909,1.3308,20.4352,
80,1,70,Q6K00334,True,46.4065,41903,19.7499,1.2707,21.0287,
80,1,71,Q6K00436,True,45.6087,41903,18.963,1.1369,20.1071,
80,1,72,Q6K00482,True,47.5582,41903,20.3729,1.1448,21.5256,
80,1,73,Q6K00272,True,46.5584,41903,20.4558,1.2946,21.7581,
80,1,74,Q6K00455,True,23.7417,41903,20.3375,1.2258,21.5718,
80,1,75,Q6K00398,True,22.7103,41903,19.3702,1.2825,20.6602,
80,1,76,Q6K00380,True,46.6005,41903,20.4365,1.2245,21.6686,
80,1,77,Q6K00325,True,23.2867,41903,19.7436,1.3773,21.1369,
80,1,78,Q6K00487,True,22.3007,41903,19.5271,1.1194,20.6535,
80,1,79,Q6K00418,True,47.2805,41903,20.1994,1.1698,21.3775,
80,1,80,Q6K00353,True,46.8095,41903,20.3157,1.2438,21.5673,
80,1,81,Q6K00231,True,22.9413,41903,19.7907,1.1978,20.9954,
80,1,82,Q6K00326,True,40.8844,41903,21.0681,1.2426,22.3218,
80,1,83,Q6K00298,True,46.846,41903,20.4996,1.3873,21.8957,
80,1,84,Q6K00284,True,46.0726,41903,19.692,1.167,20.8678,
80,1,85,Q6K00436,True,22.4062,41903,19.1155,1.1521,20.2764,
80,1,86,Q6K00508,True,39.2954,41903,19.3638,1.1909,20.5634,
80,1,87,Q6K00234,True,22.0581,41903,18.901,1.1692,20.0762,
80,1,88,Q6K00275,True,41.7457,41903,20.3368,1.4525,21.806,
80,1,89,Q6K00379,True,22.1879,41903,19.0753,1.1488,20.2306,
80,1,90,Q6K00270,True,23.527,41903,20.3884,1.1918,21.5876,
80,1,91,Q6K00200,True,22.3484,41903,19.4058,1.1581,20.5717,
80,1,92,Q6K00414,True,22.1633,41903,19.1573,1.1979,20.3624,
80,1,93,Q6K00413,True,22.2831,41903,19.1396,1.1706,20.3171,
80,1,94,Q6K00237,True,23.0314,41903,19.9801,1.2215,21.2093,
80,1,95,Q6K00504,True,22.656,41903,19.5636,1.0605,20.6318,
80,1,96,Q6K00519,True,22.5676,41903,19.2831,1.3543,20.6452,
80,1,97,Q6K00464,True,36.9909,41903,20.1031,1.2487,21.3599,
80,1,98,Q6K00524,True,22.9211,41903,19.7509,1.1397,20.8977,
80,1,99,Q6K00317,True,23.2195,41903,19.6794,1.2071,20.8938,
80,1,100,Q6K00332,True,32.8813,41903,19.3201,1.1782,20.5066,
80,1,101,Q6K00190,True,46.9806,41903,20.7528,1.2851,22.0472,
80,1,102,Q6K00455,True,45.5653,41903,20.0984,1.1472,21.2541,
80,1,103,Q6K00302,True,23.5518,41903,19.785,1.3587,21.1517,
80,1,104,Q6K00404,True,22.6134,41903,19.2943,1.1302,20.4338,
80,1,105,Q6K00490,True,47.2965,41903,19.8078,1.1306,20.9465,
80,1,106,Q6K00417,True,45.9854,41903,20.3999,1.1875,21.5958,
80,1,107,Q6K00486,True,45.3977,41903,19.6543,1.1707,20.8325,
80,1,108,Q6K00213,True,22.8568,41903,19.6117,1.3359,20.9595,
80,1,109,Q6K00467,True,42.7326,41903,21.2901,1.3441,22.6424,
80,1,110,Q6K00382,True,23.4867,41903,20.0885,1.4282,21.5253,
80,1,111,Q6K00527,True,22.6683,41903,19.7891,1.2193,21.0167,
80,1,112,Q6K00450,True,45.5636,41903,19.9624,1.1834,21.1536,
80,1,113,Q6K00360,True,46.9825,41903,20.6218,1.3597,21.9897,
80,1,114,Q6K00319,True,46.3071,41903,19.719,1.2377,20.9645,
80,1,115,Q6K00475,True,20.6774,41903,17.6424,1.2835,18.933,
80,1,116,Q6K00313,True,22.848,41903,19.861,1.3055,21.1737,
80,1,117,Q6K00260,True,21.9236,41903,18.9906,1.15,20.1477,
80,1,118,Q6K00425,True,42.5693,41903,19.6989,1.1673,20.8739,
80,1,119,Q6K00351,True,22.5247,41903,19.1535,1.1992,20.3595,
80,1,120,Q6K00296,True,40.7552,41903,19.7606,1.3679,21.1461,
80,1,121,Q6K00424,True,51.1485,41903,23.0688,1.192,24.2688,
80,1,122,Q6K00418,True,22.557,41903,19.4147,1.3266,20.7491,
80,1,123,Q6K00204,True,35.3222,41903,19.5574,1.3691,20.9358,
80,1,124,Q6K00529,True,22.1198,41903,19.0782,1.0748,20.1601,
80,1,125,Q6K00316,True,22.8972,41903,19.7522,1.1881,20.9471,
80,1,126,Q6K00261,True,49.6396,41903,20.7643,1.3606,22.1337,
80,1,127,Q6K00235,True,45.1065,41903,19.4065,1.1628,20.5765,
80,1,128,Q6K00433,True,22.1938,41903,19.0164,1.2365,20.2609,
80,1,129,Q6K00513,True,22.2838,41903,18.9624,1.2002,20.1706,
80,1,130,Q6K00417,True,33.8706,41903,20.101,1.161,21.2693,
80,1,131,Q6K00287,True,22.7017,41903,19.6494,1.2808,20.9371,
80,1,132,Q6K00509,True,22.4264,41903,19.5648,1.1429,20.7159,
80,1,133,Q6K00478,True,22.2215,41903,19.1687,1.1597,20.3377,
80,1,134,Q6K00403,True,41.9926,41903,19.558,1.2923,20.8586,
80,1,135,Q6K00370,True,23.1217,41903,19.8315,1.1356,20.9747,
80,1,136,Q6K00228,True,24.2301,41903,20.7778,1.1718,21.958,
80,1,137,Q6K00356,True,22.6283,41903,19.3654,1.1892,20.5627,
80,1,138,Q6K00274,True,22.121,41903,18.8255,1.2262,20.0608,
80,1,139,Q6K00242,True,22.6793,41903,19.166,1.275,20.4477,
80,1,140,Q6K00397,True,22.0959,41903,19.1204,1.1276,20.2558,
80,1,141,Q6K00529,True,33.4854,41903,20.2149,1.1885,21.4109,
80,1,142,Q6K00449,True,47.7743,41903,19.7181,1.2427,20.9683,
80,1,143,Q6K00229,True,22.7561,41903,19.7098,1.1873,20.906,
80,1,144,Q6K00202,True,23.5564,41903,20.2862,1.2893,21.5846,
80,1,145,Q6K00208,True,49.2792,41903,20.8835,1.2742,22.1665,
80,1,146,Q6K00435,True,22.4962,41903,19.4252,1.259,20.6913,
80,1,147,Q6K00498,True,22.8761,41903,19.5269,1.1893,20.7253,
80,1,148,Q6K00235,True,56.7862,41903,28.275,1.1515,29.4348,
80,1,149,Q6K00309,True,38.0093,41903,19.1558,1.3113,20.4751,
80,1,150,Q6K00215,True,47.5232,41903,19.7198,1.3129,21.04,
80,1,151,Q6K00332,True,23.4015,41903,19.8638,1.1997,21.0718,
80,1,152,Q6K00499,True,22.7896,41903,19.7393,1.1619,20.9083,
80,1,153,Q6K00218,True,47.8473,41903,20.8761,1.1866,22.0715,
80,1,154,Q6K00436,True,22.2016,41903,18.9981,1.157,20.1626,
80,1,155,Q6K00378,True,40.1328,41903,36.306,1.3641,37.6781,
80,1,156,Q6K00220,True,45.4713,41903,19.5254,1.1824,20.7167,
80,1,157,Q6K00348,True,23.3376,41903,19.9093,1.3067,21.224,
80,1,158,Q6K00194,True,22.313,41903,19.5227,1.1402,20.67,
80,1,159,Q6K00245,True,22.2236,41903,19.4108,1.2302,20.6479,
80,1,160,Q6K00248,True,24.045,41903,21.1352,1.1556,22.2986,
80,1,161,Q6K00392,True,22.8801,41903,19.5527,1.172,20.7316,
80,1,162,Q6K00374,True,23.9659,41903,20.8652,1.248,22.122,
80,1,163,Q6K00462,True,33.5414,41903,19.3106,1.166,20.4846,
80,1,164,Q6K00210,True,23.3785,41903,19.9057,1.1701,21.0831,
80,1,165,Q6K00283,True,39.0259,41903,20.1479,1.2182,21.3739,
80,1,166,Q6K00525,True,22.4983,41903,19.5803,1.0546,20.6438,
80,1,167,Q6K00321,True,22.9194,41903,19.727,1.2235,20.9574,
80,1,168,Q6K00251,True,22.2295,41903,18.8987,1.1493,20.0569,
80,1,169,Q6K00210,True,22.7462,41903,19.8512,1.1586,21.0185,
80,1,170,Q6K00285,True,22.7974,41903,19.4175,1.4717,20.8971,
80,1,171,Q6K00296,True,45.9085,41903,22.5237,1.1206,23.6522,
80,1,172,Q6K00222,True,43.9251,41903,19.4024,1.2221,20.6325,
80,1,173,Q6K00445,True,22.4257,41903,19.3886,1.108,20.5042,
80,1,174,Q6K00387,True,38.9727,41903,19.5605,1.1597,20.728,
80,1,175,Q6K00239,True,48.1898,41903,20.3025,1.197,21.5074,
80,1,176,Q6K00347,True,22.4771,41903,19.0762,1.1669,20.2503,
80,1,177,Q6K00365,True,23.147,41903,19.7428,1.1337,20.8844,
80,1,178,Q6K00279,True,24.0124,41903,20.7,1.1179,21.826,
80,1,179,Q6K00192,True,38.2851,41903,19.6317,1.2173,20.8571,
80,1,180,Q6K00309,True,46.7116,41903,19.6893,1.2859,20.9837,
80,1,181,Q6K00273,True,47.0459,41903,19.143,1.2337,20.3888,
80,1,182,Q6K00389,True,22.3017,41903,19.1508,1.0785,20.2363,
80,1,183,Q6K00478,True,39.9688,41903,20.4068,1.1255,21.5396,
80,1,184,Q6K00223,True,22.9957,41903,19.7863,1.2542,21.0482,
80,1,185,Q6K00335,True,23.1255,41903,19.9136,1.2993,21.2208,
80,1,186,Q6K00432,True,22.7865,41903,19.6527,1.2029,20.863,
80,1,187,Q6K00491,True,22.8405,41903,19.9976,1.0894,21.0942,
80,1,188,Q6K00417,True,22.4305,41903,19.5485,1.1505,20.7074,
80,1,189,Q6K00436,True,24.1688,41903,20.5779,1.1861,21.7728,
80,1,190,Q6K00357,True,22.4348,41903,19.2726,1.2641,20.5446,
80,1,191,Q6K00428,True,40.9277,41903,19.1861,1.1454,20.3389,
80,1,192,Q6K00204,True,50.8231,41903,21.846,1.2292,23.0843,
80,1,193,Q6K00318,True,23.1949,41903,19.8275,1.2676,21.1029,
80,1,194,Q6K00397,True,22.0674,41903,19.0628,1.1014,20.1709,
80,1,195,Q6K00401,True,46.5971,41903,20.9615,1.3513,22.3206,
80,1,196,Q6K00254,True,21.9764,41903,19.1116,1.1485,20.2665,
80,1,197,Q6K00410,True,40.442,41903,19.809,1.3416,21.1697,
80,1,198,Q6K00250,True,46.2604,41903,20.1602,1.2463,21.4141,
80,1,199,Q6K00282,True,46.0685,41903,19.7511,1.1902,20.9495,
80,1,200,Q6K00456,True,47.4905,41903,20.9162,1.1514,22.0761,
80,4,1,Q6K00184,True,34.9596,41903,28.7854,1.2763,30.0716,
80,4,4,Q6K00408,True,34.9582,41903,29.0824,1.2733,30.3635,
80,4,2,Q6K00387,True,40.0593,41903,33.8621,1.2647,35.1334,
80,4,3,Q6K00309,True,39.8288,41903,34.159,1.3241,35.4888,
80,4,5,Q6K00536,True,36.6546,41903,28.0946,1.2872,29.3913,
80,4,8,Q6K00466,True,38.3665,41903,28.3127,1.4274,29.7475,
80,4,6,Q6K00431,True,43.3429,41903,32.6124,1.2707,33.8893,
80,4,7,Q6K00261,True,39.5626,41903,33.2568,1.2672,34.5303,
80,4,9,Q6K00432,True,42.8507,41903,30.1929,1.1818,31.3832,
80,4,11,Q6K00204,True,38.8716,41903,30.6074,1.2782,31.8929,
80,4,12,Q6K00384,True,39.1149,41903,31.6936,1.084,32.7836,
80,4,10,Q6K00506,True,40.3875,41903,34.109,1.1163,35.2307,
80,4,13,Q6K00392,True,38.0119,41903,28.0992,1.2169,29.3247,
80,4,14,Q6K00430,True,36.7596,41903,29.5539,1.3851,30.9471,
80,4,15,Q6K00290,True,36.5705,41903,30.9656,1.2511,32.2228,
80,4,16,Q6K00228,True,54.9458,41903,35.3566,1.169,36.5342,
80,4,18,Q6K00472,True,39.8559,41903,31.812,1.5473,33.3676,
80,4,19,Q6K00356,True,42.4963,41903,34.1971,1.7655,35.9738,
80,4,17,Q6K00299,True,46.4613,41903,38.8819,1.4881,40.3802,
80,4,22,Q6K00535,True,50.7685,41903,41.6952,2.2096,43.9251,
80,4,20,Q6K00495,True,79.818,41903,49.5869,2.331,51.9332,
80,4,21,Q6K00206,True,63.6144,41903,53.9825,1.4071,55.3974,
80,4,23,Q6K00483,True,64.0676,41903,56.3359,1.4172,57.764,
80,4,24,Q6K00500,True,54.8654,41903,42.4336,1.3634,43.8144,
80,4,25,Q6K00213,True,50.622,41903,41.3721,1.3524,42.7318,
80,4,27,Q6K00276,True,44.864,41903,40.3713,1.2821,41.6604,
80,4,26,Q6K00292,True,53.4638,41903,46.3592,1.1525,47.5188,
80,4,29,Q6K00394,True,32.2741,41903,26.0104,1.1448,27.1629,
80,4,30,Q6K00284,True,33.8478,41903,28.756,1.1981,29.961,
80,4,31,Q6K00307,True,30.8647,41903,27.3412,1.358,28.7064,
80,4,28,Q6K00318,True,54.7396,41903,33.4308,1.1743,34.6116,
80,4,33,Q6K00297,True,34.6571,41903,26.2582,1.1023,27.3678,
