query_id,node_id,source_fresh_id,source_version_id,source_version_number,source_relative_path,source_component_sha256,expected_outer_class,expected_java_filename,project_id,github_repo,project_resolution_status,github_source_available
Q6K00466,Q6K00466_N02,FMOD0067,Uzn5pkvu,1.3.4,com/bettershulker/util/ContainerHelper.class,7b987571e872b16aa03aa29ba2c9a274b4a55e301f46c4b76c7cd1cc471e8245,ContainerHelper,ContainerHelper.java,UUntxQ5e,https://github.com/Jom3a-J/Better-Shulker-Boxes,GITHUB_SOURCE,True
Q6K00466,Q6K00466_N04,FMOD0053,gTF5QTWo,1.21.11-fabric-2,io/github/lgatodu47/screenshot_viewer/config/ColorOption.class,a5de25f68d1cbddc9c0516e150face8bc5801f759c18713ce0828f81e6be7faa,ColorOption,ColorOption.java,laNoi025,https://github.com/LGatodu47/ScreenshotViewer,GITHUB_SOURCE,True
Q6K00466,Q6K00466_N05,FMOD0027,hG50ZysI,1.3.1,net/mcjamweasel/moarconcrete/MoarConcrete.class,0a34dae6e206071975d907a4d3bf363bea8371d0121af2f375f3ad3cb99824f6,MoarConcrete,MoarConcrete.java,lXDzrLAm,https://github.com/mcjamweasel/moar-concrete-mod-1.21,GITHUB_SOURCE,True
Q6K00466,Q6K00466_N06,FMOD0067,Uzn5pkvu,1.3.4,com/bettershulker/BetterShulkerConfig$TooltipTheme.class,66b22f3b8deea0188ad522a06696025654f3572fc9b85780d2871647cbafe6f0,BetterShulkerConfig,BetterShulkerConfig.java,UUntxQ5e,https://github.com/Jom3a-J/Better-Shulker-Boxes,GITHUB_SOURCE,True
Q6K00467,Q6K00467_N02,FMOD0069,qZ3pEucc,1.3.1+1.21.11,org/bytedeco/ffmpeg/avutil/AVReplayGain.class,f63755809f1fb322088355253c01529e1b5bcb14a66bf7df3f8d851212e396e7,AVReplayGain,AVReplayGain.java,jvE0ZHV2,https://github.com/tobyprime/Mcedia,GITHUB_SOURCE,True
Q6K00467,Q6K00467_N04,FMOD0070,ruyz085C,0.5.5.g,com/robocraft999/creategoggles/CreateGoggles.class,0dcc983fa8b2d49bf591e7c0842db7768af663ff2f86d3f01f0cb23b15bb9498,CreateGoggles,CreateGoggles.java,L1RT5SJc,https://github.com/Robocraft999/CreateGoggles,GITHUB_SOURCE,True
Q6K00467,Q6K00467_N05,FMOD0069,qZ3pEucc,1.3.1+1.21.11,org/bytedeco/javacpp/Loader.class,570e17498119fb500209edf2f981ef63761629dafd0d210e1f85a9827311dfd5,Loader,Loader.java,jvE0ZHV2,https://github.com/tobyprime/Mcedia,GITHUB_SOURCE,True
Q6K00467,Q6K00467_N06,FMOD0044,4o6d3Y7b,1.0.0,dev/namenichterlaubt/betterpiechartplus/compat/McCompat.class,af8db6d53c124a461e547c1398fc98e07edfee66a2fa2a1583957991477f502f,McCompat,McCompat.java,qlagXNJP,,NO_SOURCE_URL,False
Q6K00467,Q6K00467_N07,FMOD0070,ruyz085C,0.5.5.g,com/robocraft999/creategoggles/registry/CGTrimPatterns.class,559c8fdc8115ec46741dba4d7a88be3d6c4fd055caccf33ba65cea93b7588286,CGTrimPatterns,CGTrimPatterns.java,L1RT5SJc,https://github.com/Robocraft999/CreateGoggles,GITHUB_SOURCE,True
Q6K00468,Q6K00468_N02,FMOD0051,3gPteH7H,2.1.2-Fabric-mc1.21,net/petemc/contagion/effect/ContagionResetInfectionEffect.class,ede79b968dacd6602aa98b7b4b1ac9d636db35d6f34d127dcb7e74d284981adf,ContagionResetInfectionEffect,ContagionResetInfectionEffect.java,c3Ja659P,https://github.com/MC-Mods-Pete/Contagion,GITHUB_SOURCE,True
Q6K00468,Q6K00468_N03,FMOD0069,td94fRJq,1.3.1+26.1,top/tobyprime/mcedia_core/client/mixin/MixinInGameHud.class,2dd997c70c89fff3d3556ab77c351c7f032773e452e566658f780b7fc3c47755,MixinInGameHud,MixinInGameHud.java,jvE0ZHV2,https://github.com/tobyprime/Mcedia,GITHUB_SOURCE,True
Q6K00468,Q6K00468_N04,FMOD0069,td94fRJq,1.3.1+26.1,top/tobyprime/mcedia_core/client/renderer/McediaRenderer.class,7f62b931f595d52cd70e0f0168fb9b16bb7df6d2d0842d54d1f39703e2a370b9,McediaRenderer,McediaRenderer.java,jvE0ZHV2,https://github.com/tobyprime/Mcedia,GITHUB_SOURCE,True
Q6K00468,Q6K00468_N05,FMOD0085,PxUMu8BC,6.0.0,com/alcatrazescapee/notreepunching/epsilon/Spec$Node.class,a2ebc2128c9c4a72d2ac722a570247310f9533bc4674040e4277de9986e4e60f,Spec,Spec.java,2W2FL5UY,https://github.com/alcatrazEscapee/no-tree-punching,GITHUB_SOURCE,True
Q6K00468,Q6K00468_N06,FMOD0051,3gPteH7H,2.1.2-Fabric-mc1.21,net/petemc/contagion/mixin/PlayerEntityMixin.class,297266d97f1158e103d7d1527fccc36e10fec6884491cc680c5b906698d0ef58,PlayerEntityMixin,PlayerEntityMixin.java,c3Ja659P,https://github.com/MC-Mods-Pete/Contagion,GITHUB_SOURCE,True
Q6K00469,Q6K00469_N01,FMOD0067,9IvrHJWk,1.3.5,com/bettershulker/BetterShulkerFabricMod$1.class,e942fd633a79e44189711db676b7882af22cba12d75cb7a9376f75a4d0e9c5e5,BetterShulkerFabricMod,BetterShulkerFabricMod.java,UUntxQ5e,https://github.com/Jom3a-J/Better-Shulker-Boxes,GITHUB_SOURCE,True
Q6K00469,Q6K00469_N02,FMOD0044,4o6d3Y7b,1.0.0,dev/namenichterlaubt/betterpiechartplus/profiler/ProfilerBridge.class,2632d346cb50ae4785bbcbe85f4be0816de6fcbc62f6bb6ea9959e51c64e82fe,ProfilerBridge,ProfilerBridge.java,qlagXNJP,,NO_SOURCE_URL,False
Q6K00469,Q6K00469_N04,FMOD0028,yq6ELvb5,3.6.4-1.19.2-Fabric,com/skniro/growableores/block/init/GrowableOreCaneBlock.class,f9f6fe792c68918d80fe80e372763c4c008f824e2a12cb34c8797ac754dc97e6,GrowableOreCaneBlock,GrowableOreCaneBlock.java,XGvP5TBn,https://github.com/skniro/Agree-Super_Apple,GITHUB_SOURCE,True
Q6K00469,Q6K00469_N05,FMOD0067,9IvrHJWk,1.3.5,com/bettershulker/mixin/HandledScreenMixin.class,e2fc39ce6e603d6703d2eb4c8f7fcc93267be8dec62d6ef601ae91610b2b433e,HandledScreenMixin,HandledScreenMixin.java,UUntxQ5e,https://github.com/Jom3a-J/Better-Shulker-Boxes,GITHUB_SOURCE,True
Q6K00469,Q6K00469_N07,FMOD0028,yq6ELvb5,3.6.4-1.19.2-Fabric,com/skniro/growableores/registry/tag/GrowableFluidTags.class,f4e294e069dfea666ea60286bfb0a3891e759deb61a8e03fe6a748531f048531,GrowableFluidTags,GrowableFluidTags.java,XGvP5TBn,https://github.com/skniro/Agree-Super_Apple,GITHUB_SOURCE,True
Q6K00470,Q6K00470_N01,FMOD0068,gmojFcs2,2.0.0.9,de/blutmondgilde/cloudsettings/api/pojo/OptionsResponse.class,41bbdccaea2959a0f9342fe1b09f516d5ef2296ade999f11fcb18ebf8701787d,OptionsResponse,OptionsResponse.java,nnu4dJj4,https://github.com/Blutmond-Team/CloudSettings-Mod,GITHUB_SOURCE,True
Q6K00470,Q6K00470_N02,FMOD0061,xDUfCCkw,1.1.0+1.21.9-1.21.11,nl/devpieter/narratless/statics/KeyBindings.class,57db9c7822ea5fb9895fa6f96852f8a49b30f616ba99162cb583320977d979f4,KeyBindings,KeyBindings.java,Zkk0brtY,https://github.com/DevPieter/Narratless,GITHUB_SOURCE,True
Q6K00470,Q6K00470_N03,FMOD0068,gmojFcs2,2.0.0.9,de/blutmondgilde/cloudsettings/api/pojo/ServerIdRequest.class,048841c8c5fab51352713565f257b12877157778eac49533913707e63bf44fa2,ServerIdRequest,ServerIdRequest.java,nnu4dJj4,https://github.com/Blutmond-Team/CloudSettings-Mod,GITHUB_SOURCE,True
Q6K00470,Q6K00470_N05,FMOD0060,AjOoL4Yc,1.0.0,trnewupgrades/client/events/StackToolTipHandler.class,ff5d0640cd177924c28c7ceb833d85fe02bcce5ee0acfcb3595e17568242e836,StackToolTipHandler,StackToolTipHandler.java,Y3gzAm57,https://github.com/Xurceo/TechReborn-New-Upgrades,GITHUB_SOURCE,True
Q6K00470,Q6K00470_N07,FMOD0060,AjOoL4Yc,1.0.0,trnewupgrades/item/UpgradeItem.class,17a08eb55ce2ea87ac4d447dbbfa9b055d284e1e11b061de3356d0c33470df2f,UpgradeItem,UpgradeItem.java,Y3gzAm57,https://github.com/Xurceo/TechReborn-New-Upgrades,GITHUB_SOURCE,True
Q6K00471,Q6K00471_N02,FMOD0054,NQ8mzQw2,1.1.1,com/example/playerhighlighter/PlayerHighlighterConfig.class,b208ba57302252e0ab31ee180708e64dfee70cd36083c490b142f4fd4476762f,PlayerHighlighterConfig,PlayerHighlighterConfig.java,Jq3V0WGv,https://github.com/lyuwenhan/minecraft-java-edition-mods,GITHUB_SOURCE,True
Q6K00471,Q6K00471_N03,FMOD0025,tC2QcACf,1.0.6,imyarchez/offclient/OffClient.class,532c93e58c2ec6447bd34ee242308f6241c90c809e8e3675de2764cc69f0a30c,OffClient,OffClient.java,iyuwyWOH,,NO_SOURCE_URL,False
Q6K00471,Q6K00471_N04,FMOD0025,tC2QcACf,1.0.6,imyarchez/offclient/module/modules/TargetInfoModule.class,b02de0b19dab220fa35038ffc2da4a9657d8120f1760ca45874021ab842a1e22,TargetInfoModule,TargetInfoModule.java,iyuwyWOH,,NO_SOURCE_URL,False
Q6K00471,Q6K00471_N06,FMOD0054,NQ8mzQw2,1.1.1,com/example/playerhighlighter/PlayerHighlighterMod.class,3961600a250d3235f42cb570709e414e758140ddf821e52a7327a90f5b67a9c0,PlayerHighlighterMod,PlayerHighlighterMod.java,Jq3V0WGv,https://github.com/lyuwenhan/minecraft-java-edition-mods,GITHUB_SOURCE,True
Q6K00471,Q6K00471_N07,FMOD0099,cOTJKyN0,1.9.1+1.19,dev/sapphic/couplings/mixin/ServerPlayerMixin.class,1ba5f5c9b3c764d0a826fc73c936f095d0cc0b5666990f473634bd4cfb15ee2d,ServerPlayerMixin,ServerPlayerMixin.java,80ulerjA,https://github.com/ChloeDawn/Couplings,GITHUB_SOURCE,True
Q6K00472,Q6K00472_N01,FMOD0022,vRadvyPG,26.07.01-1.21.9-fabric,com/axperty/storagedelight/block/entity/BookshelfDoorBlockEntity.class,600dc27f0a299fe56cdb5b58a7ea8a36e44aea0fcac249b5f8f96340466d57ef,BookshelfDoorBlockEntity,BookshelfDoorBlockEntity.java,LTTvOp5L,https://github.com/axperty/storagedelight,GITHUB_SOURCE,True
Q6K00472,Q6K00472_N02,FMOD0035,JlTOmyMX,2.11,dev/hexnowloading/dungeonnowloading/entity/misc/SpecialItemEntity.class,1c13c6c2b57ec4f937a328a954477343b4ca2f1e4e3a5254d8a7882b26d1781f,SpecialItemEntity,SpecialItemEntity.java,vZoqTqwv,https://github.com/hexnowloading/DungeonNowLoading,GITHUB_SOURCE,True
Q6K00472,Q6K00472_N03,FMOD0009,hfQeMHwy,1.1.0-1.21.1,violetshiver/toolremix/client/ToolRemixClientDataGenerator.class,df2bd7016f86f03d230b782dc3b63f19fec06e5b55d295c7eecc7f7a8e4e0ed5,ToolRemixClientDataGenerator,ToolRemixClientDataGenerator.java,uYFKfOSD,https://github.com/violetshiver/tool-remix,GITHUB_SOURCE,True
Q6K00472,Q6K00472_N04,FMOD0035,JlTOmyMX,2.11,dev/hexnowloading/dungeonnowloading/registry/DNLEntityTypes.class,d12b70fc7ebce3dc7e60ed19f91e58294a337320e1638ded7ac430572d8c9bf2,DNLEntityTypes,DNLEntityTypes.java,vZoqTqwv,https://github.com/hexnowloading/DungeonNowLoading,GITHUB_SOURCE,True
Q6K00472,Q6K00472_N05,FMOD0009,hfQeMHwy,1.1.0-1.21.1,violetshiver/toolremix/item/ModItems.class,5be0f3688f55413d64caa66c4c8727fc3a0f518e3f7e92c5fffa8f703626d686,ModItems,ModItems.java,uYFKfOSD,https://github.com/violetshiver/tool-remix,GITHUB_SOURCE,True
Q6K00473,Q6K00473_N01,FMOD0079,EgoQu3dI,2.1.1+mc1.20.2,io/ix0rai/bodacious_berries/block/entity/JuicerRecipe$Util.class,a910b84dd61c2896eba695e075feeaaf87df762a85a89a9552977d7d2e5f791e,JuicerRecipe,JuicerRecipe.java,KEFyvbuH,https://github.com/ix0rai/bodacious_berries,GITHUB_SOURCE,True
Q6K00473,Q6K00473_N03,FMOD0094,qYA1sbDb,4.0.5,com/mrbysco/justenoughprofessions/jei/ProfessionEntry.class,74a45899455faabcb949522a746e699e8e7dde1f8c767997924a93f1a965ce7f,ProfessionEntry,ProfessionEntry.java,kB56GtWA,https://github.com/Mrbysco/JustEnoughProfessions,GITHUB_SOURCE,True
Q6K00473,Q6K00473_N04,FMOD0086,VxmUBIb6,1.1.11+26.1,io/github/zhengzhengyiyi/gui/NbtEditorScreen.class,dce09697a0cfb9c4a34b840a2ee79c8041d60b11a5194357a78fec97afe4a16f,NbtEditorScreen,NbtEditorScreen.java,SHXjjvQ7,https://github.com/zhengzhengyiyi/config-editor,GITHUB_SOURCE,True
Q6K00473,Q6K00473_N05,FMOD0094,qYA1sbDb,4.0.5,com/mrbysco/justenoughprofessions/jei/ProfessionWrapper.class,378b6306e9ac8f431617e620baa727a94293d178cedb941dc1d7f2eeaa7520f5,ProfessionWrapper,ProfessionWrapper.java,kB56GtWA,https://github.com/Mrbysco/JustEnoughProfessions,GITHUB_SOURCE,True
Q6K00473,Q6K00473_N07,FMOD0086,VxmUBIb6,1.1.11+26.1,io/github/zhengzhengyiyi/ConfigEditorClient.class,c58b6b41023db8644403e207769b70177889038025c5a0edf7b59c880f3df1df,ConfigEditorClient,ConfigEditorClient.java,SHXjjvQ7,https://github.com/zhengzhengyiyi/config-editor,GITHUB_SOURCE,True
Q6K00474,Q6K00474_N01,FMOD0062,deTBUfYG,2.2.2,de/chatwheel/chat/history/ChatHistoryManager$HistoryMessage.class,319899659fb4bb3cb43ab052b79350de78be5448c57c6ff925e4667cfe1da78f,ChatHistoryManager,ChatHistoryManager.java,X0Lnj8M8,,NO_SOURCE_URL,False
Q6K00474,Q6K00474_N03,FMOD0099,cOTJKyN0,1.9.1+1.19,dev/sapphic/couplings/impl/FenceGateBlockCoupling.class,100e078873aba13c9728103595dff62dc41075d3d376ef99bfc65cef986b5ac3,FenceGateBlockCoupling,FenceGateBlockCoupling.java,80ulerjA,https://github.com/ChloeDawn/Couplings,GITHUB_SOURCE,True
Q6K00474,Q6K00474_N04,FMOD0062,deTBUfYG,2.2.2,de/chatwheel/chat/window/ChatWindow$Tab.class,58c7d4f710477724d362907ca55bfb257e1f4448dd36a87832761e6d5240363f,ChatWindow,ChatWindow.java,X0Lnj8M8,,NO_SOURCE_URL,False
Q6K00474,Q6K00474_N05,FMOD0086,VxmUBIb6,1.1.11+26.1,io/github/zhengzhengyiyi/hud/BlockOverlayHudElement.class,eaa03f9007fc68efc4c6167f64fb7ead1c638ae988524487569694b934690b63,BlockOverlayHudElement,BlockOverlayHudElement.java,SHXjjvQ7,https://github.com/zhengzhengyiyi/config-editor,GITHUB_SOURCE,True
Q6K00474,Q6K00474_N07,FMOD0099,cOTJKyN0,1.9.1+1.19,dev/sapphic/couplings/mixin/DoorBlockMixin.class,8affa7e34512756f28033cfe99ba27b74161150c0914d873cf3ba710790fbd99,DoorBlockMixin,DoorBlockMixin.java,80ulerjA,https://github.com/ChloeDawn/Couplings,GITHUB_SOURCE,True
Q6K00475,Q6K00475_N01,FMOD0025,SNCj2VQL,1.0.7,imyarchez/offclient/gui/OffClientScreen.class,d6818b2da01a76fb787198b6b629b1cfcc36012d074afe3dbe23f69440ebb00e,OffClientScreen,OffClientScreen.java,iyuwyWOH,,NO_SOURCE_URL,False
Q6K00475,Q6K00475_N02,FMOD0025,SNCj2VQL,1.0.7,imyarchez/offclient/module/modules/GearTooltipModule.class,6533c636c70887fa149ea678f1a5554d5b3cf9da8d91ef488ab510d2621f6280,GearTooltipModule,GearTooltipModule.java,iyuwyWOH,,NO_SOURCE_URL,False
Q6K00475,Q6K00475_N03,FMOD0068,Gvx8aW98,2.0.0.10,de/blutmondgilde/cloudsettings/IPlatformHandler.class,cd35c8aa07adebd2dfff29097cb120a7b854081fd91a33052975e5ea99e54edf,IPlatformHandler,IPlatformHandler.java,nnu4dJj4,https://github.com/Blutmond-Team/CloudSettings-Mod,GITHUB_SOURCE,True
Q6K00475,Q6K00475_N04,FMOD0077,n4xzuN3I,3.102.6+26.1.2,dev/terminalmc/chatnotify/mixin/ChatComponentMixin.class,2a75ccc9c903fff87b80b88cc30957deafaf43270a6e3b40c5d0f14e5d7cb7c6,ChatComponentMixin,ChatComponentMixin.java,Iudurxl8,https://github.com/TerminalMC/ChatNotify,GITHUB_SOURCE,True
Q6K00475,Q6K00475_N05,FMOD0068,Gvx8aW98,2.0.0.10,de/blutmondgilde/cloudsettings/fabric/CloudSettingsFabric.class,c97f48e9f04ee40fb42e310cbcac4cdefd42e7662b6e35a8d9cdbfdf61bcf98f,CloudSettingsFabric,CloudSettingsFabric.java,nnu4dJj4,https://github.com/Blutmond-Team/CloudSettings-Mod,GITHUB_SOURCE,True
Q6K00476,Q6K00476_N01,FMOD0040,oCv5DYNG,3.0.2-fabric+1.20.1,io/github/thatpreston/mermod/mixin/HumanoidModelMixin.class,674e5c79a3a3355740f0ec18d2f2bcfd18e52205e2fe397d72b4887457b23e19,HumanoidModelMixin,HumanoidModelMixin.java,ORiydwz3,https://github.com/ThatPreston/Mermod,GITHUB_SOURCE,True
Q6K00476,Q6K00476_N02,FMOD0009,hfQeMHwy,1.1.0-1.21.1,violetshiver/toolremix/ToolRemix.class,45b42a67d30a338d80e5ea98058d690f0504be1987975ff90a25e66208313359,ToolRemix,ToolRemix.java,uYFKfOSD,https://github.com/violetshiver/tool-remix,GITHUB_SOURCE,True
Q6K00476,Q6K00476_N05,FMOD0016,vV2etbcV,2.0.0-beta3,net/player005/vegandelightfabric/fabric/VeganDelightFabric.class,b724b40f090f9339716532c503562f1b4bb667732185636bc1170016d1056895,VeganDelightFabric,VeganDelightFabric.java,Na8nA0jA,https://github.com/SayWhatSayMon/VeganDelight,GITHUB_SOURCE,True
Q6K00476,Q6K00476_N06,FMOD0040,oCv5DYNG,3.0.2-fabric+1.20.1,io/github/thatpreston/mermod/client/render/TailRenderLayer.class,0ebbe27b6bb865d920c16e67bea04ad1eb655662cd90fcaf74ec327784ea553e,TailRenderLayer,TailRenderLayer.java,ORiydwz3,https://github.com/ThatPreston/Mermod,GITHUB_SOURCE,True
Q6K00476,Q6K00476_N07,FMOD0016,vV2etbcV,2.0.0-beta3,net/player005/vegandelightfabric/fabric/VeganDelightFabric$VeganDelightFabricPlatform.class,aa763557cef5c5e3bcb4a97a54bef5bf1730de93a1e5509a8c85ec5ca3cf99ea,VeganDelightFabric,VeganDelightFabric.java,Na8nA0jA,https://github.com/SayWhatSayMon/VeganDelight,GITHUB_SOURCE,True
Q6K00477,Q6K00477_N01,FMOD0070,bRPyzlie,0.5.5.h,com/robocraft999/creategoggles/data/ApplyModifierRecipe$Serializer.class,2cd4724f5fbbaaf48e84ba0b51801074d8a03200471a9fb30767521f287b9a2b,ApplyModifierRecipe,ApplyModifierRecipe.java,L1RT5SJc,https://github.com/Robocraft999/CreateGoggles,GITHUB_SOURCE,True
Q6K00477,Q6K00477_N04,FMOD0079,IBOfRJPO,2.1.2+mc1.21,com/electronwill/nightconfig/core/utils/FakeCommentedConfig$FakeCommentedEntry.class,dd663252fb5d7af18abdd2ee8b7d2581a2179c45681724479cbab58f4b44c00c,FakeCommentedConfig,FakeCommentedConfig.java,KEFyvbuH,https://github.com/ix0rai/bodacious_berries,GITHUB_SOURCE,True
Q6K00477,Q6K00477_N05,FMOD0079,IBOfRJPO,2.1.2+mc1.21,com/electronwill/nightconfig/toml/TableWriter.class,d35432012c89028cdbfb5f58c7c8418ece07b035da5db7f30c430d690b1ca3eb,TableWriter,TableWriter.java,KEFyvbuH,https://github.com/ix0rai/bodacious_berries,GITHUB_SOURCE,True
Q6K00477,Q6K00477_N06,FMOD0025,tC2QcACf,1.0.6,imyarchez/offclient/OffClient.class,532c93e58c2ec6447bd34ee242308f6241c90c809e8e3675de2764cc69f0a30c,OffClient,OffClient.java,iyuwyWOH,,NO_SOURCE_URL,False
Q6K00477,Q6K00477_N07,FMOD0070,bRPyzlie,0.5.5.h,com/robocraft999/creategoggles/registry/CGItemModifiers.class,a3fd1ee6f06759cbb1849752c58391779674e7fa5a4d8090647ab98ccf4b407c,CGItemModifiers,CGItemModifiers.java,L1RT5SJc,https://github.com/Robocraft999/CreateGoggles,GITHUB_SOURCE,True
Q6K00478,Q6K00478_N01,FMOD0099,cOTJKyN0,1.9.1+1.19,dev/sapphic/couplings/mixin/ServerPlayerMixin.class,1ba5f5c9b3c764d0a826fc73c936f095d0cc0b5666990f473634bd4cfb15ee2d,ServerPlayerMixin,ServerPlayerMixin.java,80ulerjA,https://github.com/ChloeDawn/Couplings,GITHUB_SOURCE,True
Q6K00478,Q6K00478_N03,FMOD0007,3eU1mije,1.5.4-fabric,net/pitan76/uncraftingtable/CraftingRecipeUtil.class,c22cdec8ce619dfda041d899660f6f48eb7c2af895daefca5e419e1e0cd789a5,CraftingRecipeUtil,CraftingRecipeUtil.java,d0f1a75r,https://github.com/Pitan76/uncraftingtable,GITHUB_SOURCE,True
Q6K00478,Q6K00478_N04,FMOD0007,3eU1mije,1.5.4-fabric,net/pitan76/uncraftingtable/BookSlot.class,f8d015acadfcb4a5a2beb1f79216197a781d80d7f0dd35139f6b615ddaf725e7,BookSlot,BookSlot.java,d0f1a75r,https://github.com/Pitan76/uncraftingtable,GITHUB_SOURCE,True
Q6K00478,Q6K00478_N06,FMOD0025,tC2QcACf,1.0.6,imyarchez/offclient/module/modules/HealthHeartsModule.class,dc34bd28b399daa362e41f610d5e305017fcb9a5481d7f2f1ed428e39ae90c92,HealthHeartsModule,HealthHeartsModule.java,iyuwyWOH,,NO_SOURCE_URL,False
Q6K00478,Q6K00478_N07,FMOD0025,tC2QcACf,1.0.6,imyarchez/offclient/module/modules/GearTooltipModule.class,6533c636c70887fa149ea678f1a5554d5b3cf9da8d91ef488ab510d2621f6280,GearTooltipModule,GearTooltipModule.java,iyuwyWOH,,NO_SOURCE_URL,False
Q6K00479,Q6K00479_N01,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,online/slavok/frames/Config.class,4e1e706be861abe6edc225beddb7d5fbc9f301003aa3da0052727954c566ef64,Config,Config.java,Ff3Cg2wn,https://github.com/iSlavok/Simple-Frames,GITHUB_SOURCE,True
Q6K00479,Q6K00479_N02,FMOD0090,mSdG9nSG,0.1.2,ca/bungo/sneakyqol/settings/keybindings/SimpleCommandKeybinds.class,9f608b70704e80cc2c6a38402c3de43f203bf1493759e62d632f9175e3a8cde4,SimpleCommandKeybinds,SimpleCommandKeybinds.java,18C6n2XV,https://github.com/nbarudi/SneakyQoL,GITHUB_SOURCE,True
Q6K00479,Q6K00479_N04,FMOD0022,vRadvyPG,26.07.01-1.21.9-fabric,com/axperty/storagedelight/block/entity/DrawerDoorBlockEntity.class,d13cb5aaaae06678051e6f8e41e215beee8ad1d9e66e33a49818bda184a1d20a,DrawerDoorBlockEntity,DrawerDoorBlockEntity.java,LTTvOp5L,https://github.com/axperty/storagedelight,GITHUB_SOURCE,True
Q6K00479,Q6K00479_N05,FMOD0022,vRadvyPG,26.07.01-1.21.9-fabric,com/axperty/storagedelight/block/entity/DrawerDoorBlockEntity$1.class,4795249b3ccbed5e12e38d54e02443af1de42950e4ed0205f8013affafbb19d0,DrawerDoorBlockEntity,DrawerDoorBlockEntity.java,LTTvOp5L,https://github.com/axperty/storagedelight,GITHUB_SOURCE,True
Q6K00479,Q6K00479_N06,FMOD0090,mSdG9nSG,0.1.2,ca/bungo/sneakyqol/settings/KeybindHandling.class,22640c40db5a4bb1a8dcfe1fd2b66ee296070266eb155e07fc34e0ce2fe16ef0,KeybindHandling,KeybindHandling.java,18C6n2XV,https://github.com/nbarudi/SneakyQoL,GITHUB_SOURCE,True
Q6K00480,Q6K00480_N01,FMOD0099,cOTJKyN0,1.9.1+1.19,dev/sapphic/couplings/impl/DoorBlockCoupling.class,7e7595d4c8151ad004d46b429980ecec0f0d839153037c671185efff2625a9f3,DoorBlockCoupling,DoorBlockCoupling.java,80ulerjA,https://github.com/ChloeDawn/Couplings,GITHUB_SOURCE,True
Q6K00480,Q6K00480_N02,FMOD0005,T1v8YBHE,0.6.3,net/Realism/gui/TrainSettingsGui$11.class,c39c8740f40e8a0a620528bd4b97ea73e40baad722110f525dce4ea4c14ff793,TrainSettingsGui,TrainSettingsGui.java,8YVMtzCO,https://github.com/stacode123/CreateRealism,GITHUB_SOURCE,True
Q6K00480,Q6K00480_N03,FMOD0005,T1v8YBHE,0.6.3,net/Realism/gui/TrainSettingsGui$6.class,2495f9dd2c19e916659cc47ed56f6cfc108fe8b675e655e8b178f03f79f8376c,TrainSettingsGui,TrainSettingsGui.java,8YVMtzCO,https://github.com/stacode123/CreateRealism,GITHUB_SOURCE,True
Q6K00480,Q6K00480_N04,FMOD0046,6Pmao7Jm,2.3.1,dragomordor/simpletms/ui/MoveCaseScreen.class,81ad0f4f1755284d1df780ac2a1c21c1b2587bd8ff295f7bac010ed9d117c2db,MoveCaseScreen,MoveCaseScreen.java,yFqR0DNc,https://github.com/Dragomordor/SimpleTMs,GITHUB_SOURCE,True
Q6K00480,Q6K00480_N06,FMOD0046,6Pmao7Jm,2.3.1,dragomordor/simpletms/ui/MoveCaseMenu.class,28bcc0481ebf6990135f14f171aac3830e84e2c9cf08f05bf4e1e1e18cec7f15,MoveCaseMenu,MoveCaseMenu.java,yFqR0DNc,https://github.com/Dragomordor/SimpleTMs,GITHUB_SOURCE,True
Q6K00481,Q6K00481_N03,FMOD0070,tOvw9ccm,0.5.6,com/robocraft999/creategoggles/data/ApplyModifierRecipe$Serializer.class,2cd4724f5fbbaaf48e84ba0b51801074d8a03200471a9fb30767521f287b9a2b,ApplyModifierRecipe,ApplyModifierRecipe.java,L1RT5SJc,https://github.com/Robocraft999/CreateGoggles,GITHUB_SOURCE,True
Q6K00481,Q6K00481_N04,FMOD0070,tOvw9ccm,0.5.6,com/robocraft999/creategoggles/fabric/ClientEvents.class,ce7339a315ee8313bf37de846644a129132db461a35c38dfa76990415203a073,ClientEvents,ClientEvents.java,L1RT5SJc,https://github.com/Robocraft999/CreateGoggles,GITHUB_SOURCE,True
Q6K00481,Q6K00481_N05,FMOD0070,tOvw9ccm,0.5.6,com/robocraft999/creategoggles/item/goggle/GoggleArmorLayer.class,3c3a7bd7ce2c432905b155272033bc4b6d29b483a6eccfe0c8179f6946e1d883,GoggleArmorLayer,GoggleArmorLayer.java,L1RT5SJc,https://github.com/Robocraft999/CreateGoggles,GITHUB_SOURCE,True
Q6K00481,Q6K00481_N06,FMOD0070,tOvw9ccm,0.5.6,com/robocraft999/creategoggles/CreateGoggles.class,0dcc983fa8b2d49bf591e7c0842db7768af663ff2f86d3f01f0cb23b15bb9498,CreateGoggles,CreateGoggles.java,L1RT5SJc,https://github.com/Robocraft999/CreateGoggles,GITHUB_SOURCE,True
Q6K00481,Q6K00481_N07,FMOD0070,tOvw9ccm,0.5.6,com/robocraft999/creategoggles/registry/CGItemModifiers.class,a3fd1ee6f06759cbb1849752c58391779674e7fa5a4d8090647ab98ccf4b407c,CGItemModifiers,CGItemModifiers.java,L1RT5SJc,https://github.com/Robocraft999/CreateGoggles,GITHUB_SOURCE,True
